Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
John Denney,LS,37.343,2016-11-20,NFL,MIA,@,LAR,W 14-10,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
John Denney,LS,37.350,2016-11-27,NFL,MIA,,SFO,W 31-24,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
John Denney,LS,37.357,2016-12-04,NFL,MIA,@,BAL,L 6-38,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
John Denney,LS,37.364,2016-12-11,NFL,MIA,,ARI,W 26-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
John Denney,LS,38.004,2016-12-17,NFL,MIA,@,NYJ,W 34-13,14,15,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
John Denney,LS,38.011,2016-12-24,NFL,MIA,@,BUF,W 34-31,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
John Denney,LS,38.019,2017-01-01,NFL,MIA,,NWE,L 14-35,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,28.350,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,28.357,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akeem Dent ,LB,28.361,2016-09-22,NFL,HOU,@,NWE,L 0-27,3,3,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.005,2016-10-02,NFL,HOU,,TEN,W 27-20,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.012,2016-10-09,NFL,HOU,@,MIN,L 13-31,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.019,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.027,2016-10-24,NFL,HOU,@,DEN,L 9-27,7,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.033,2016-10-30,NFL,HOU,,DET,W 20-13,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,ILB,29.047,2016-11-13,NFL,HOU,@,JAX,W 24-21,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,ILB,29.055,2016-11-21,NFL,HOU,@,OAK,L 20-27,10,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,ILB,29.061,2016-11-27,NFL,HOU,,SDG,L 13-21,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,ILB,29.068,2016-12-04,NFL,HOU,@,GNB,L 13-21,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.075,2016-12-11,NFL,HOU,@,IND,W 22-17,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,SAM,29.082,2016-12-18,NFL,HOU,,JAX,W 21-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,ILB,29.088,2016-12-24,NFL,HOU,,CIN,W 12-10,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Akeem Dent ,LB,29.096,2017-01-01,NFL,HOU,@,TEN,L 17-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.109,2016-09-11,NFL,NYG,@,DAL,W 20-19,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.116,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.123,2016-09-25,NFL,NYG,,WAS,L 27-29,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.131,2016-10-03,NFL,NYG,@,MIN,L 10-24,4,4,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.137,2016-10-09,NFL,NYG,@,GNB,L 16-23,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.144,2016-10-16,NFL,NYG,,BAL,W 27-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zak DeOssie,LS,32.151,2016-10-23,NFL,NYG,@,LAR,W 17-10,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.165,2016-11-06,NFL,NYG,,PHI,W 28-23,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.173,2016-11-14,NFL,NYG,,CIN,W 21-20,9,10,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.179,2016-11-20,NFL,NYG,,CHI,W 22-16,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.186,2016-11-27,NFL,NYG,@,CLE,W 27-13,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.193,2016-12-04,NFL,NYG,@,PIT,L 14-24,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.200,2016-12-11,NFL,NYG,,DAL,W 10-7,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.207,2016-12-18,NFL,NYG,,DET,W 17-6,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.211,2016-12-22,NFL,NYG,@,PHI,L 19-24,15,16,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Zak DeOssie,LS,32.221,2017-01-01,NFL,NYG,@,WAS,W 19-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.045,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.052,2016-09-18,NFL,TAM,@,ARI,L 7-40,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.059,2016-09-25,NFL,TAM,,LAR,L 32-37,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.066,2016-10-02,NFL,TAM,,DEN,L 7-27,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.074,2016-10-10,NFL,TAM,@,CAR,W 17-14,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.087,2016-10-23,NFL,TAM,@,SFO,W 34-17,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.094,2016-10-30,NFL,TAM,,OAK,L 24-30,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.098,2016-11-03,NFL,TAM,,ATL,L 28-43,8,9,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.108,2016-11-13,NFL,TAM,,CHI,W 36-10,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.115,2016-11-20,NFL,TAM,@,KAN,W 19-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew DePaola,LS,29.122,2016-11-27,NFL,TAM,,SEA,W 14-5,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.129,2016-12-04,NFL,TAM,@,SDG,W 28-21,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.136,2016-12-11,NFL,TAM,,NOR,W 16-11,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.143,2016-12-18,NFL,TAM,@,DAL,L 20-26,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.149,2016-12-24,NFL,TAM,@,NOR,L 24-31,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Andrew DePaola,LS,29.157,2017-01-01,NFL,TAM,,CAR,W 17-16,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
A.J. Derby,TE,24.357,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.012,2016-10-02,NFL,NWE,,BUF,L 0-16,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.019,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.026,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.047,2016-11-06,NFL,DEN,@,OAK,L 20-30,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.054,2016-11-13,NFL,DEN,@,NOR,W 25-23,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,22,11.00,0,66.7%,7.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.068,2016-11-27,NFL,DEN,,KAN,L 27-30,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,4,43,10.75,0,100.0%,10.75,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.075,2016-12-04,NFL,DEN,@,JAX,W 20-10,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
A.J. Derby,TE,25.082,2016-12-11,NFL,DEN,@,TEN,L 10-13,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,5,57,11.40,0,100.0%,11.40,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,1,1,0,0,0,0
A.J. Derby,TE,25.089,2016-12-18,NFL,DEN,,NWE,L 3-16,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,4,35,8.75,0,66.7%,5.83,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Pierre Desir,DB,26.003,2016-09-11,NFL,SDG,@,KAN,L 27-33,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Pierre Desir,CB,26.010,2016-09-18,NFL,SDG,,JAX,W 38-14,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Pierre Desir,CB,26.017,2016-09-25,NFL,SDG,@,IND,L 22-26,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Pierre Desir,CB,26.024,2016-10-02,NFL,SDG,,NOR,L 34-35,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Desir,CB,26.031,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.226,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.233,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.240,2016-09-25,NFL,CLE,@,MIA,L 24-30,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.275,2016-10-30,NFL,CLE,,NYJ,L 28-31,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,5,5.00,0,100.0%,5.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.282,2016-11-06,NFL,CLE,,DAL,L 10-35,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.296,2016-11-20,NFL,CLE,,PIT,L 9-24,11,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.303,2016-11-27,NFL,CLE,,NYG,L 13-27,12,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,3,39,13.00,0,75.0%,9.75,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.317,2016-12-11,NFL,CLE,,CIN,L 10-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,11,11.00,0,50.0%,5.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.324,2016-12-18,NFL,CLE,@,BUF,L 13-33,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,,,,,,,,,0,0,1,13,13.00,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Seth Devalve,TE,23.330,2016-12-24,NFL,CLE,,SDG,W 20-17,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,21,21.00,0,100.0%,21.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
James Develin,FB,28.050,2016-09-11,NFL,NWE,@,ARI,W 23-21,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.057,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.061,2016-09-22,NFL,NWE,,HOU,W 27-0,3,3,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.071,2016-10-02,NFL,NWE,,BUF,L 0-16,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.078,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.085,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.092,2016-10-23,NFL,NWE,@,PIT,W 27-16,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.099,2016-10-30,NFL,NWE,@,BUF,W 41-25,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
James Develin,FB,28.113,2016-11-13,NFL,NWE,,SEA,L 24-31,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,1,6,6.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
