Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Raheem Mostert,RB,SFO,1,7,0.09,2019,6
Darius Jennings,WR,TEN,1,8,0.12,2019,6
Daniel Brown,TE,NYJ,1,8,0.13,2019,6
Adam Humphries,WR,TEN,1,40,0.61,2019,6
Laquon Treadwell,WR,MIN,1,7,0.1,2019,6
Ezekiel Elliott,RB,DAL,1,75,0.91,2019,6
Jared Goff,QB,LAR,1,52,1.0,2019,6
Derrick Henry,RB,TEN,1,36,0.55,2019,6
Carson Wentz,QB,PHI,1,60,0.92,2019,6
Michael Thomas,WR,NOR,1,65,0.98,2019,6
Tyler Boyd,WR,CIN,1,58,0.98,2019,6
Pharoh Cooper,WR,ARI,1,24,0.35,2019,6
Hunter Henry,TE,LAC,1,41,0.66,2019,6
Austin Hooper,TE,ATL,1,52,0.78,2019,6
Jordan Howard,RB,PHI,1,40,0.62,2019,6
Tajae Sharpe,WR,TEN,1,28,0.42,2019,6
Dak Prescott,QB,DAL,1,82,1.0,2019,6
C.J. Prosise,RB,SEA,1,17,0.21,2019,6
Tyler Higbee,TE,LAR,1,30,0.58,2019,6
Will Fuller,WR,HOU,1,78,0.88,2019,6
Kenyan Drake,RB,MIA,1,46,0.61,2019,6
Nick Vannett,TE,PIT,1,36,0.61,2019,6
Chris Moore,WR,BAL,1,36,0.46,2019,6
Demarcus Robinson,WR,KAN,1,48,0.86,2019,6
Seth DeValve,TE,JAX,1,24,0.41,2019,6
Wendell Smallwood,RB,WAS,1,10,0.17,2019,6
Robby Anderson,WR,NYJ,1,55,0.9,2019,6
Cody Core,WR,NYG,1,17,0.34,2019,6
Alex Erickson,WR,CIN,1,47,0.8,2019,6
Andy Janovich,RB,DEN,1,22,0.37,2019,6
Derek Watt,RB,LAC,1,6,0.1,2019,6
Tyreek Hill,WR,KAN,1,28,0.5,2019,6
Johnny Holton,WR,PIT,1,32,0.54,2019,6
Geronimo Allison,WR,GNB,1,32,0.43,2019,6
Dan Vitale,RB,GNB,1,10,0.13,2019,6
Peyton Barber,RB,TAM,1,19,0.23,2019,6
Marvin Hall,WR,DET,1,10,0.18,2019,6
C.J. Ham,RB,MIN,1,34,0.48,2019,6
J.D. McKissic,RB,DET,1,13,0.23,2019,6
Elijhaa Penny,RB,NYG,1,20,0.4,2019,6
Dalvin Cook,RB,MIN,1,44,0.62,2019,6
Mike Williams,WR,LAC,1,56,0.9,2019,6
Leonard Fournette,RB,JAX,1,55,0.95,2019,6
O.J. Howard,TE,TAM,1,60,0.74,2019,6
Corey Davis,WR,TEN,1,57,0.86,2019,6
Christian McCaffrey,RB,CAR,1,64,0.93,2019,6
Deshaun Watson,QB,HOU,1,89,1.0,2019,6
Chris Godwin,WR,TAM,1,77,0.95,2019,6
Patrick Mahomes,QB,KAN,1,55,0.98,2019,6
Joe Mixon,RB,CIN,1,29,0.49,2019,6
Alvin Kamara,RB,NOR,1,39,0.59,2019,6
Jamaal Williams,RB,GNB,1,39,0.52,2019,6
JuJu Smith-Schuster,WR,PIT,1,50,0.85,2019,6
Isaiah Ford,WR,MIA,1,9,0.12,2019,6
Cooper Kupp,WR,LAR,1,44,0.85,2019,6
Curtis Samuel,WR,CAR,1,53,0.77,2019,6
Dede Westbrook,WR,JAX,1,45,0.78,2019,6
Josh Reynolds,WR,LAR,1,3,0.06,2019,6
James Conner,RB,PIT,1,29,0.49,2019,6
Gerald Everett,TE,LAR,1,28,0.54,2019,6
Jonnu Smith,TE,TEN,1,28,0.42,2019,6
Jeremy Sprinkle,TE,WAS,1,54,0.9,2019,6
Austin Ekeler,RB,LAC,1,28,0.45,2019,6
Kenny Golladay,WR,DET,1,43,0.77,2019,6
Mack Hollins,WR,PHI,1,38,0.58,2019,6
George Kittle,TE,SFO,1,64,0.83,2019,6
Antony Auclair,TE,TAM,1,8,0.1,2019,6
Jacob Hollister,TE,SEA,1,29,0.35,2019,6
Austin Carr,WR,NOR,1,21,0.32,2019,6
Darrell Daniels,TE,ARI,1,7,0.1,2019,6
Ryan Switzer,WR,PIT,1,6,0.1,2019,6
Blake Jarwin,TE,DAL,1,35,0.43,2019,6
Jamal Agnew,WR,DET,1,2,0.04,2019,6
Aaron Jones,RB,GNB,1,36,0.48,2019,6
Alex Armah,RB,CAR,1,11,0.16,2019,6
Ricky Seals-Jones,TE,CLE,1,46,0.67,2019,6
Chris Carson,RB,SEA,1,64,0.78,2019,6
David Moore,WR,SEA,1,18,0.22,2019,6
Anthony Firkser,TE,TEN,1,5,0.08,2019,6
Keelan Cole,WR,JAX,1,7,0.12,2019,6
Evan Baylis,TE,GNB,1,1,0.01,2019,6
Dare Ogunbowale,RB,TAM,1,46,0.57,2019,6
Pharaoh Brown,TE,CLE,1,22,0.32,2019,6
Matt Breida,RB,SFO,1,27,0.35,2019,6
Kendrick Bourne,WR,SFO,1,22,0.29,2019,6
Taysom Hill,QB,NOR,1,11,0.17,2019,6
Patrick Ricard,RB,BAL,1,30,0.38,2019,6
Fred Brown,WR,DEN,1,8,0.13,2019,6
Brandon Zylstra,WR,CAR,1,5,0.07,2019,6
Lamar Jackson,QB,BAL,1,79,1.0,2019,6
Josh Rosen,QB,MIA,1,48,0.64,2019,6
Sam Darnold,QB,NYJ,1,60,0.98,2019,6
Baker Mayfield,QB,CLE,1,68,0.99,2019,6
Ronald Jones,RB,TAM,1,13,0.16,2019,6
Royce Freeman,RB,DEN,1,37,0.62,2019,6
Nick Chubb,RB,CLE,1,59,0.86,2019,6
Kerryon Johnson,RB,DET,1,39,0.7,2019,6
Ito Smith,RB,ATL,1,18,0.27,2019,6
Kalen Ballage,RB,MIA,1,4,0.05,2019,6
Courtland Sutton,WR,DEN,1,56,0.93,2019,6
Calvin Ridley,WR,ATL,1,39,0.58,2019,6
Michael Gallup,WR,DAL,1,79,0.96,2019,6
Cedrick Wilson,WR,DAL,1,50,0.61,2019,6
Dante Pettis,WR,SFO,1,55,0.71,2019,6
D.J. Moore,WR,CAR,1,60,0.87,2019,6
Trey Quinn,WR,WAS,1,31,0.52,2019,6
Mark Andrews,TE,BAL,1,37,0.47,2019,6
Dallas Goedert,TE,PHI,1,45,0.69,2019,6
Mike Gesicki,TE,MIA,1,44,0.59,2019,6
Hayden Hurst,TE,BAL,1,32,0.41,2019,6
Antonio Callaway,WR,CLE,1,47,0.68,2019,6
Braxton Berrios,WR,NYJ,1,4,0.07,2019,6
D.J. Chark,WR,JAX,1,41,0.71,2019,6
Allen Lazard,WR,GNB,1,17,0.23,2019,6
Richie James,WR,SFO,1,4,0.05,2019,6
Mark Walton,RB,MIA,1,31,0.41,2019,6
Auden Tate,WR,CIN,1,53,0.9,2019,6
Sony Michel,RB,NWE,1,41,0.51,2019,6
Dalton Schultz,TE,DAL,1,6,0.07,2019,6
Ian Thomas,TE,CAR,1,5,0.07,2019,6
Jordan Akins,TE,HOU,1,65,0.73,2019,6
DaeSean Hamilton,WR,DEN,1,39,0.65,2019,6
Keke Coutee,WR,HOU,1,44,0.49,2019,6
Chase Edmonds,RB,ARI,1,20,0.29,2019,6
Phillip Lindsay,RB,DEN,1,28,0.47,2019,6
Durham Smythe,TE,MIA,1,27,0.36,2019,6
Darrel Williams,RB,KAN,1,7,0.13,2019,6
Noah Fant,TE,DEN,1,39,0.65,2019,6
Marquez Valdes-Scantling,WR,GNB,1,57,0.76,2019,6
Ryan Izzo,TE,NWE,1,79,0.98,2019,6
Nick Bawden,RB,DET,1,21,0.38,2019,6
Tyler Conklin,TE,MIN,1,11,0.15,2019,6
Justin Watson,WR,TAM,1,3,0.04,2019,6
Russell Gage,WR,ATL,1,13,0.19,2019,6
Boston Scott,RB,PHI,1,4,0.06,2019,6
Buddy Howell,RB,HOU,1,2,0.02,2019,6
Gus Edwards,RB,BAL,1,33,0.42,2019,6
Vyncint Smith,WR,NYJ,1,7,0.11,2019,6
Byron Pringle,WR,KAN,1,33,0.59,2019,6
Reggie Bonnafon,RB,CAR,1,3,0.04,2019,6
Kyle Allen,QB,CAR,1,66,0.96,2019,6
Deon Yelder,TE,KAN,1,1,0.02,2019,6
Ross Dwelley,TE,SFO,1,32,0.42,2019,6
Trent Sherfield,WR,ARI,1,36,0.52,2019,6
Dontrell Hilliard,RB,CLE,1,9,0.13,2019,6
Will Dissly,TE,SEA,1,18,0.22,2019,6
Jaeden Graham,TE,ATL,1,8,0.12,2019,6
Dalyn Dawkins,RB,TEN,1,3,0.05,2019,6
Malik Turner,WR,SEA,1,13,0.16,2019,6
A.J. Brown,WR,TEN,1,38,0.58,2019,6
D.K. Metcalf,WR,SEA,1,58,0.71,2019,6
Kelvin Harmon,WR,WAS,1,12,0.2,2019,6
Daniel Jones,QB,NYG,1,50,1.0,2019,6
JJ Arcega-Whiteside,WR,PHI,1,5,0.08,2019,6
Deebo Samuel,WR,SFO,1,47,0.61,2019,6
Justice Hill,RB,BAL,1,15,0.19,2019,6
Miles Sanders,RB,PHI,1,19,0.29,2019,6
T.J. Hockenson,TE,DET,1,31,0.55,2019,6
Kaden Smith,TE,NYG,1,10,0.2,2019,6
Ty Johnson,RB,DET,1,2,0.04,2019,6
Andy Isabella,WR,ARI,1,12,0.17,2019,6
Terry McLaurin,WR,WAS,1,57,0.95,2019,6
Ryquell Armstead,RB,JAX,1,2,0.03,2019,6
Drew Sample,TE,CIN,1,15,0.25,2019,6
Gardner Minshew,QB,JAX,1,58,1.0,2019,6
Trevon Wesco,TE,NYJ,1,7,0.11,2019,6
Mecole Hardman,WR,KAN,1,29,0.52,2019,6
Darrell Henderson,RB,LAR,1,17,0.33,2019,6
Lil'Jordan Humphrey,WR,NOR,1,18,0.27,2019,6
Jakobi Meyers,WR,NWE,1,56,0.69,2019,6
Kyler Murray,QB,ARI,1,69,1.0,2019,6
Trayveon Williams,RB,CIN,1,1,0.02,2019,6
Benny Snell,RB,PIT,1,29,0.49,2019,6
Irv Smith,TE,MIN,1,38,0.54,2019,6
Preston Williams,WR,MIA,1,66,0.88,2019,6
Diontae Johnson,WR,PIT,1,41,0.69,2019,6
KeeSean Johnson,WR,ARI,1,56,0.81,2019,6
Alexander Mattison,RB,MIN,1,21,0.3,2019,6
Stanley Morgan,WR,CIN,1,1,0.02,2019,6
Miles Boykin,WR,BAL,1,43,0.54,2019,6
Jakob Johnson,RB,NWE,1,19,0.23,2019,6
Zach Gentry,TE,PIT,1,1,0.02,2019,6
Cullen Gillaspia,RB,HOU,1,2,0.02,2019,6
Tony Pollard,RB,DAL,1,7,0.09,2019,6
Darius Slayton,WR,NYG,1,49,0.98,2019,6
Olabisi Johnson,WR,MIN,1,20,0.28,2019,6
Scotty Miller,WR,TAM,1,48,0.59,2019,6
Andrew Beck,TE,DEN,1,10,0.17,2019,6
Hale Hentges,TE,WAS,1,18,0.3,2019,6
Olamide Zaccheaus,WR,ATL,1,3,0.04,2019,6
Deonte Harris,WR,NOR,1,4,0.06,2019,6
Jason Moore,WR,LAC,1,5,0.08,2019,6
Jonathan Hilliman,RB,NYG,1,31,0.62,2019,6
Steven Sims,WR,WAS,1,5,0.08,2019,6
Darrius Shepherd,WR,GNB,1,29,0.39,2019,6
Austin Walter,RB,NYG,1,1,0.02,2019,6
Ventell Bryant,WR,DAL,1,2,0.02,2019,6
Damion Willis,WR,CIN,1,4,0.07,2019,6
Devlin Hodges,QB,PIT,1,59,1.0,2019,6
Gunner Olszewski,WR,NWE,1,50,0.62,2019,6
D'Ernest Johnson,RB,CLE,1,1,0.01,2019,6
Aaron Rodgers,QB,GNB,1,52,0.9,2019,7
Adrian Peterson,RB,WAS,1,29,0.64,2019,7
Benjamin Watson,TE,NWE,1,62,0.76,2019,7
Danny Amendola,WR,DET,1,53,0.71,2019,7
Delanie Walker,TE,TEN,1,5,0.08,2019,7
Frank Gore,RB,BUF,1,30,0.55,2019,7
Jason Witten,TE,DAL,1,52,0.75,2019,7
Joe Flacco,QB,DEN,1,67,0.99,2019,7
Julian Edelman,WR,NWE,1,73,0.89,2019,7
Larry Fitzgerald,WR,ARI,1,47,0.73,2019,7
LeSean McCoy,RB,KAN,1,26,0.41,2019,7
Marcedes Lewis,TE,GNB,1,23,0.4,2019,7
Matt Moore,QB,KAN,1,41,0.65,2019,7
Matt Ryan,QB,ATL,1,46,0.82,2019,7
Matt Schaub,QB,ATL,1,9,0.16,2019,7
Matthew Slater,WR,NWE,1,2,0.02,2019,7
Matthew Stafford,QB,DET,1,75,1.0,2019,7
Philip Rivers,QB,LAC,1,63,1.0,2019,7
Ryan Fitzpatrick,QB,MIA,1,72,0.99,2019,7
Ted Ginn,WR,NOR,1,53,0.69,2019,7
Tom Brady,QB,NWE,1,77,0.94,2019,7
Golden Tate,WR,NYG,1,69,0.99,2019,7
Demaryius Thomas,WR,NYJ,1,43,0.72,2019,7
Andre Roberts,WR,BUF,1,7,0.13,2019,7
Emmanuel Sanders,WR,DEN,1,59,0.87,2019,7
Jimmy Graham,TE,GNB,1,32,0.55,2019,7
Julio Jones,WR,ATL,1,41,0.73,2019,7
Mark Ingram,RB,BAL,1,30,0.52,2019,7
Randall Cobb,WR,DAL,1,33,0.48,2019,7
Kyle Rudolph,TE,MIN,1,55,0.74,2019,7
Andy Dalton,QB,CIN,1,70,0.99,2019,7
Lance Kendricks,TE,LAC,1,2,0.03,2019,7
Luke Stocker,TE,ATL,1,14,0.25,2019,7
Bilal Powell,RB,NYJ,1,4,0.07,2019,7
Anthony Sherman,RB,KAN,1,12,0.19,2019,7
Dion Lewis,RB,TEN,1,17,0.27,2019,7
Lee Smith,TE,BUF,1,23,0.42,2019,7
Charles Clay,TE,ARI,1,29,0.45,2019,7
Virgil Green,TE,LAC,1,11,0.17,2019,7
Ryan Tannehill,QB,TEN,1,62,1.0,2019,7
Kirk Cousins,QB,MIN,1,73,0.99,2019,7
Russell Wilson,QB,SEA,1,71,1.0,2019,7
Alshon Jeffery,WR,PHI,1,56,0.93,2019,7
Mohamed Sanu,WR,ATL,1,47,0.84,2019,7
T.Y. Hilton,WR,IND,1,67,0.92,2019,7
Marvin Jones,WR,DET,1,72,0.96,2019,7
Rhett Ellison,TE,NYG,1,28,0.4,2019,7
Brandon Bolden,RB,NWE,1,18,0.22,2019,7
Derek Carrier,TE,OAK,1,21,0.32,2019,7
Case Keenum,QB,WAS,1,45,1.0,2019,7
Cole Beasley,WR,BUF,1,30,0.55,2019,7
Jamize Olawale,RB,DAL,1,10,0.14,2019,7
Travis Kelce,TE,KAN,1,55,0.87,2019,7
Marquise Goodwin,WR,SFO,1,7,0.11,2019,7
DeAndre Hopkins,WR,HOU,1,63,1.0,2019,7
Robert Woods,WR,LAR,1,58,0.76,2019,7
Kenny Stills,WR,HOU,1,59,0.94,2019,7
Cordarrelle Patterson,WR,CHI,1,15,0.23,2019,7
Keenan Allen,WR,LAC,1,59,0.94,2019,7
Tavon Austin,WR,DAL,1,13,0.19,2019,7
Giovani Bernard,RB,CIN,1,33,0.46,2019,7
Le'Veon Bell,RB,NYJ,1,56,0.93,2019,7
Kenjon Barner,RB,ATL,1,4,0.07,2019,7
Mike Glennon,QB,OAK,1,7,0.11,2019,7
Zach Ertz,TE,PHI,1,48,0.8,2019,7
Tyler Eifert,TE,CIN,1,33,0.46,2019,7
Levine Toilolo,TE,SFO,1,10,0.16,2019,7
Luke Willson,TE,SEA,1,34,0.48,2019,7
Latavius Murray,RB,NOR,1,64,0.83,2019,7
Ryan Griffin,TE,NYJ,1,50,0.83,2019,7
Jaron Brown,WR,SEA,1,42,0.59,2019,7
Zach Line,RB,NOR,1,27,0.35,2019,7
Jack Doyle,TE,IND,1,56,0.77,2019,7
Patrick DiMarco,RB,BUF,1,9,0.16,2019,7
Teddy Bridgewater,QB,NOR,1,74,0.96,2019,7
Blake Bortles,QB,LAR,1,3,0.04,2019,7
Derek Carr,QB,OAK,1,59,0.89,2019,7
Logan Thomas,TE,DET,1,12,0.16,2019,7
Carlos Hyde,RB,HOU,1,25,0.4,2019,7
Devonta Freeman,RB,ATL,1,31,0.55,2019,7
Brandin Cooks,WR,LAR,1,59,0.78,2019,7
Jordan Matthews,WR,SFO,1,3,0.05,2019,7
Allen Robinson,WR,CHI,1,62,0.97,2019,7
Paul Richardson,WR,WAS,1,35,0.78,2019,7
Eric Ebron,TE,IND,1,32,0.44,2019,7
Trey Burton,TE,CHI,1,42,0.66,2019,7
James White,RB,NWE,1,44,0.54,2019,7
Cody Latimer,WR,NYG,1,23,0.33,2019,7
Jimmy Garoppolo,QB,SFO,1,64,1.0,2019,7
John Brown,WR,BUF,1,52,0.95,2019,7
Damien Williams,RB,KAN,1,17,0.27,2019,7
Albert Wilson,WR,MIA,1,16,0.22,2019,7
Taylor Gabriel,WR,CHI,1,37,0.58,2019,7
Willie Snead,WR,BAL,1,37,0.64,2019,7
Allen Hurns,WR,MIA,1,26,0.36,2019,7
Bennie Fowler,WR,NYG,1,27,0.39,2019,7
Keith Smith,RB,ATL,1,10,0.18,2019,7
Adam Thielen,WR,MIN,1,9,0.12,2019,7
Josh Hill,TE,NOR,1,51,0.66,2019,7
Darren Fells,TE,HOU,1,41,0.65,2019,7
Diontae Spencer,WR,DEN,1,1,0.01,2019,7
Seth Roberts,WR,BAL,1,19,0.33,2019,7
Amari Cooper,WR,DAL,1,56,0.81,2019,7
DeVante Parker,WR,MIA,1,61,0.84,2019,7
Melvin Gordon,RB,LAC,1,33,0.52,2019,7
Todd Gurley,RB,LAR,1,46,0.61,2019,7
Maxx Williams,TE,ARI,1,31,0.48,2019,7
Ameer Abdullah,RB,MIN,1,1,0.01,2019,7
Tevin Coleman,RB,SFO,1,42,0.66,2019,7
Duke Johnson,RB,HOU,1,38,0.6,2019,7
David Johnson,RB,ARI,1,3,0.05,2019,7
Nick O'Leary,TE,MIA,1,19,0.26,2019,7
Ben Koyack,TE,JAX,1,42,0.53,2019,7
Jesse James,TE,DET,1,27,0.36,2019,7
Tyler Kroft,TE,BUF,1,24,0.44,2019,7
Jeff Heuerman,TE,DEN,1,22,0.32,2019,7
Nick Boyle,TE,BAL,1,39,0.67,2019,7
MyCole Pruitt,TE,TEN,1,30,0.48,2019,7
Blake Bell,TE,KAN,1,29,0.46,2019,7
Nelson Agholor,WR,PHI,1,56,0.93,2019,7
Justin Hardy,WR,ATL,1,10,0.18,2019,7
Tyler Lockett,WR,SEA,1,70,0.99,2019,7
Jamison Crowder,WR,NYJ,1,47,0.78,2019,7
Ty Montgomery,RB,NYJ,1,7,0.12,2019,7
Phillip Dorsett,WR,NWE,1,72,0.88,2019,7
Stefon Diggs,WR,MIN,1,59,0.8,2019,7
Jake Kumerow,WR,GNB,1,41,0.71,2019,7
C.J. Uzomah,TE,CIN,1,30,0.42,2019,7
Darren Waller,TE,OAK,1,61,0.92,2019,7
Chris Conley,WR,JAX,1,56,0.7,2019,7
Geremy Davis,WR,LAC,1,28,0.44,2019,7
Zach Zenner,RB,NOR,1,7,0.09,2019,7
Michael Burton,RB,WAS,1,6,0.13,2019,7
Damiere Byrd,WR,ARI,1,52,0.81,2019,7
Eric Tomlinson,TE,NWE,1,38,0.46,2019,7
Darius Jennings,WR,TEN,1,7,0.11,2019,7
Daniel Brown,TE,NYJ,1,3,0.05,2019,7
Adam Humphries,WR,TEN,1,31,0.5,2019,7
Laquon Treadwell,WR,MIN,1,10,0.14,2019,7
Ezekiel Elliott,RB,DAL,1,55,0.8,2019,7
Jared Goff,QB,LAR,1,72,0.95,2019,7
Derrick Henry,RB,TEN,1,46,0.74,2019,7
Carson Wentz,QB,PHI,1,60,1.0,2019,7
Michael Thomas,WR,NOR,1,72,0.94,2019,7
Tyler Boyd,WR,CIN,1,69,0.97,2019,7
Pharoh Cooper,WR,ARI,1,23,0.36,2019,7
Hunter Henry,TE,LAC,1,58,0.92,2019,7
Austin Hooper,TE,ATL,1,50,0.89,2019,7
Jordan Howard,RB,PHI,1,23,0.38,2019,7
Tajae Sharpe,WR,TEN,1,23,0.37,2019,7
Dak Prescott,QB,DAL,1,69,1.0,2019,7
C.J. Prosise,RB,SEA,1,6,0.08,2019,7
Tyler Higbee,TE,LAR,1,49,0.64,2019,7
Will Fuller,WR,HOU,1,3,0.05,2019,7
Kenyan Drake,RB,MIA,1,29,0.4,2019,7
Jacoby Brissett,QB,IND,1,73,1.0,2019,7
Chris Moore,WR,BAL,1,33,0.57,2019,7
Tyler Ervin,RB,JAX,1,1,0.01,2019,7
Demarcus Robinson,WR,KAN,1,49,0.78,2019,7
Seth DeValve,TE,JAX,1,47,0.59,2019,7
Wendell Smallwood,RB,WAS,1,16,0.36,2019,7
Jakeem Grant,WR,MIA,1,7,0.1,2019,7
Robby Anderson,WR,NYJ,1,55,0.92,2019,7
Cody Core,WR,NYG,1,1,0.01,2019,7
Alex Erickson,WR,CIN,1,66,0.93,2019,7
Andy Janovich,RB,DEN,1,13,0.19,2019,7
Derek Watt,RB,LAC,1,5,0.08,2019,7
Tyreek Hill,WR,KAN,1,53,0.84,2019,7
DeAndre Washington,RB,OAK,1,14,0.21,2019,7
Dwayne Washington,RB,NOR,1,1,0.01,2019,7
Trevor Davis,WR,OAK,1,50,0.76,2019,7
Geronimo Allison,WR,GNB,1,32,0.55,2019,7
Dan Vitale,RB,GNB,1,17,0.29,2019,7
J.P. Holtz,TE,CHI,1,7,0.11,2019,7
Chester Rogers,WR,IND,1,39,0.53,2019,7
Marvin Hall,WR,DET,1,14,0.19,2019,7
Jalen Richard,RB,OAK,1,15,0.23,2019,7
C.J. Ham,RB,MIN,1,39,0.53,2019,7
J.D. McKissic,RB,DET,1,18,0.24,2019,7
Elijhaa Penny,RB,NYG,1,6,0.09,2019,7
Duke Williams,WR,BUF,1,29,0.53,2019,7
Dalvin Cook,RB,MIN,1,51,0.69,2019,7
Mike Williams,WR,LAC,1,60,0.95,2019,7
Leonard Fournette,RB,JAX,1,72,0.9,2019,7
Mitchell Trubisky,QB,CHI,1,64,1.0,2019,7
Corey Davis,WR,TEN,1,46,0.74,2019,7
Deshaun Watson,QB,HOU,1,63,1.0,2019,7
Evan Engram,TE,NYG,1,58,0.83,2019,7
Patrick Mahomes,QB,KAN,1,20,0.32,2019,7
Joe Mixon,RB,CIN,1,38,0.54,2019,7
Wayne Gallman,RB,NYG,1,10,0.14,2019,7
Jamaal Williams,RB,GNB,1,23,0.4,2019,7
Isaiah Ford,WR,MIA,1,4,0.05,2019,7
Cooper Kupp,WR,LAR,1,47,0.62,2019,7
Dede Westbrook,WR,JAX,1,53,0.66,2019,7
Josh Reynolds,WR,LAR,1,18,0.24,2019,7
Marlon Mack,RB,IND,1,51,0.7,2019,7
Brian Hill,RB,ATL,1,17,0.3,2019,7
Tarik Cohen,RB,CHI,1,35,0.55,2019,7
Adam Shaheen,TE,CHI,1,21,0.33,2019,7
Gerald Everett,TE,LAR,1,55,0.72,2019,7
Jonnu Smith,TE,TEN,1,51,0.82,2019,7
Jeremy Sprinkle,TE,WAS,1,35,0.78,2019,7
Austin Ekeler,RB,LAC,1,37,0.59,2019,7
Kenny Golladay,WR,DET,1,61,0.81,2019,7
Mack Hollins,WR,PHI,1,30,0.5,2019,7
George Kittle,TE,SFO,1,61,0.95,2019,7
Jacob Hollister,TE,SEA,1,37,0.52,2019,7
Austin Carr,WR,NOR,1,42,0.55,2019,7
Mo Alie-Cox,TE,IND,1,29,0.4,2019,7
Darrell Daniels,TE,ARI,1,7,0.11,2019,7
Isaiah McKenzie,WR,BUF,1,21,0.38,2019,7
Blake Jarwin,TE,DAL,1,33,0.48,2019,7
Aaron Jones,RB,GNB,1,33,0.57,2019,7
Johnny Mundt,TE,LAR,1,16,0.21,2019,7
Chris Carson,RB,SEA,1,63,0.89,2019,7
David Moore,WR,SEA,1,29,0.41,2019,7
Anthony Firkser,TE,TEN,1,15,0.24,2019,7
C.J. Board,WR,JAX,1,10,0.13,2019,7
Keelan Cole,WR,JAX,1,19,0.24,2019,7
Evan Baylis,TE,GNB,1,8,0.14,2019,7
Andre Patton,WR,LAC,1,20,0.32,2019,7
Zach Pascal,WR,IND,1,34,0.47,2019,7
Matt Breida,RB,SFO,1,17,0.27,2019,7
Kendrick Bourne,WR,SFO,1,57,0.89,2019,7
Taysom Hill,QB,NOR,1,13,0.17,2019,7
Dan Arnold,TE,NOR,1,19,0.25,2019,7
Patrick Ricard,RB,BAL,1,15,0.26,2019,7
Fred Brown,WR,DEN,1,6,0.09,2019,7
Lamar Jackson,QB,BAL,1,58,1.0,2019,7
Sam Darnold,QB,NYJ,1,60,1.0,2019,7
Saquon Barkley,RB,NYG,1,60,0.86,2019,7
Royce Freeman,RB,DEN,1,42,0.62,2019,7
Kerryon Johnson,RB,DET,1,11,0.15,2019,7
Ito Smith,RB,ATL,1,3,0.05,2019,7
Kalen Ballage,RB,MIA,1,5,0.07,2019,7
Courtland Sutton,WR,DEN,1,64,0.94,2019,7
Anthony Miller,WR,CHI,1,48,0.75,2019,7
Marcell Ateman,WR,OAK,1,23,0.35,2019,7
Calvin Ridley,WR,ATL,1,36,0.64,2019,7
Michael Gallup,WR,DAL,1,59,0.86,2019,7
Deon Cain,WR,IND,1,30,0.41,2019,7
Dante Pettis,WR,SFO,1,59,0.92,2019,7
Trey Quinn,WR,WAS,1,26,0.58,2019,7
Mark Andrews,TE,BAL,1,33,0.57,2019,7
Dallas Goedert,TE,PHI,1,35,0.58,2019,7
Mike Gesicki,TE,MIA,1,32,0.44,2019,7
Hayden Hurst,TE,BAL,1,26,0.45,2019,7
Braxton Berrios,WR,NYJ,1,10,0.17,2019,7
D.J. Chark,WR,JAX,1,62,0.78,2019,7
Nyheim Hines,RB,IND,1,9,0.12,2019,7
Josh Allen,QB,BUF,1,55,1.0,2019,7
Allen Lazard,WR,GNB,1,49,0.84,2019,7
Richie James,WR,SFO,1,32,0.5,2019,7
John Kelly,RB,LAR,1,3,0.04,2019,7
Mark Walton,RB,MIA,1,38,0.52,2019,7
Auden Tate,WR,CIN,1,63,0.89,2019,7
Rashaad Penny,RB,SEA,1,2,0.03,2019,7
Sony Michel,RB,NWE,1,31,0.38,2019,7
Dalton Schultz,TE,DAL,1,15,0.22,2019,7
Javon Wims,WR,CHI,1,22,0.34,2019,7
Jordan Akins,TE,HOU,1,40,0.63,2019,7
DaeSean Hamilton,WR,DEN,1,44,0.65,2019,7
Keke Coutee,WR,HOU,1,44,0.7,2019,7
Chase Edmonds,RB,ARI,1,60,0.94,2019,7
Jordan Wilkins,RB,IND,1,14,0.19,2019,7
Phillip Lindsay,RB,DEN,1,27,0.4,2019,7
Durham Smythe,TE,MIA,1,37,0.51,2019,7
Darrel Williams,RB,KAN,1,18,0.29,2019,7
Noah Fant,TE,DEN,1,48,0.71,2019,7
Marquez Valdes-Scantling,WR,GNB,1,20,0.34,2019,7
Nick Bawden,RB,DET,1,7,0.09,2019,7
Tyler Conklin,TE,MIN,1,27,0.36,2019,7
Russell Gage,WR,ATL,1,11,0.2,2019,7
Boston Scott,RB,PHI,1,8,0.13,2019,7
Gus Edwards,RB,BAL,1,21,0.36,2019,7
Vyncint Smith,WR,NYJ,1,16,0.27,2019,7
Byron Pringle,WR,KAN,1,14,0.22,2019,7
Tim Boyle,QB,GNB,1,6,0.1,2019,7
Deon Yelder,TE,KAN,1,1,0.02,2019,7
Ross Dwelley,TE,SFO,1,24,0.38,2019,7
Trent Sherfield,WR,ARI,1,53,0.83,2019,7
Jeff Wilson,RB,SFO,1,8,0.13,2019,7
Jaeden Graham,TE,ATL,1,1,0.02,2019,7
Malik Turner,WR,SEA,1,11,0.15,2019,7
A.J. Brown,WR,TEN,1,39,0.63,2019,7
D.K. Metcalf,WR,SEA,1,54,0.76,2019,7
Kelvin Harmon,WR,WAS,1,7,0.16,2019,7
Damien Harris,RB,NWE,1,5,0.06,2019,7
