Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Joe Flacco,QB,32.293,2017-11-05,NFL,BAL,@,TEN,L 20-23,9,9,Sun,34,52,65.38,261,2,2,74.3,2,9,5.02,4.06,1,7,7.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Joe Flacco,QB,32.307,2017-11-19,NFL,BAL,@,GNB,W 23-0,10,11,Sun,22,28,78.57,183,1,1,90.9,3,22,6.54,5.64,2,-1,-0.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,QB,32.315,2017-11-27,NFL,BAL,,HOU,W 23-16,11,12,Mon,20,32,62.50,141,0,0,72.5,1,8,4.41,4.41,6,42,7.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Flacco,QB,32.321,2017-12-03,NFL,BAL,,DET,W 44-20,12,13,Sun,23,36,63.89,269,2,0,105.0,0,0,7.47,8.58,1,-1,-1.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Flacco,QB,32.328,2017-12-10,NFL,BAL,@,PIT,L 38-39,13,14,Sun,20,35,57.14,269,2,1,88.9,1,8,7.69,7.54,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Joe Flacco,QB,32.341,2017-12-23,NFL,BAL,,IND,W 23-16,15,16,Sat,29,38,76.32,237,2,0,109.2,1,17,6.24,7.29,4,-2,-0.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Joe Flacco,QB,32.349,2017-12-31,NFL,BAL,,CIN,L 27-31,16,17,Sun,25,47,53.19,203,2,1,69.7,1,9,4.32,4.21,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.004,2017-09-24,NFL,NOR,@,CAR,W 34-13,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,21,21.00,0,100.0%,21.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.011,2017-10-01,NFL,NOR,@,MIA,W 20-0,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,2,21,10.50,0,50.0%,5.25,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.025,2017-10-15,NFL,NOR,,DET,W 52-38,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.032,2017-10-22,NFL,NOR,@,GNB,W 26-17,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,22,11.00,0,66.7%,7.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,WR,29.039,2017-10-29,NFL,NOR,,CHI,W 20-12,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.046,2017-11-05,NFL,NOR,,TAM,W 30-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,46,23.00,0,100.0%,23.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.053,2017-11-12,NFL,NOR,@,BUF,W 47-10,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.060,2017-11-19,NFL,NOR,,WAS,W 34-31,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,5,91,18.20,0,100.0%,18.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Coby Fleener ,TE,29.067,2017-11-26,NFL,NOR,@,LAR,L 20-26,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,OL,25.014,2017-09-17,NFL,NWE,@,NOR,W 36-20,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Fleming,LT,25.021,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,OL,25.028,2017-10-01,NFL,NWE,,CAR,L 30-33,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,OL,25.032,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,OL,25.070,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,OL,25.077,2017-11-19,NFL,NWE,@,OAK,W 33-8,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,OL,25.084,2017-11-26,NFL,NWE,,MIA,W 35-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,RT,25.091,2017-12-03,NFL,NWE,@,BUF,W 23-3,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,RT,25.099,2017-12-11,NFL,NWE,@,MIA,L 20-27,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,RT,25.105,2017-12-17,NFL,NWE,@,PIT,W 27-24,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,RT,25.112,2017-12-24,NFL,NWE,,BUF,W 37-16,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,RT,25.119,2017-12-31,NFL,NWE,,NYJ,W 26-6,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.138,2017-09-10,NFL,NYG,@,DAL,L 3-19,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.146,2017-09-18,NFL,NYG,,DET,L 10-24,2,2,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.152,2017-09-24,NFL,NYG,@,PHI,L 24-27,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.159,2017-10-01,NFL,NYG,@,TAM,L 23-25,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.166,2017-10-08,NFL,NYG,,LAC,L 22-27,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.173,2017-10-15,NFL,NYG,@,DEN,W 23-10,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.180,2017-10-22,NFL,NYG,,SEA,L 7-24,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.194,2017-11-05,NFL,NYG,,LAR,L 17-51,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.201,2017-11-12,NFL,NYG,@,SFO,L 21-31,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ereck Flowers,LT,23.208,2017-11-19,NFL,NYG,,KAN,W 12-9,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.212,2017-11-23,NFL,NYG,@,WAS,L 10-20,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.222,2017-12-03,NFL,NYG,@,OAK,L 17-24,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.229,2017-12-10,NFL,NYG,,DAL,L 10-30,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,1,0,0
Ereck Flowers,LT,23.236,2017-12-17,NFL,NYG,,PHI,L 29-34,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ereck Flowers,LT,23.243,2017-12-24,NFL,NYG,@,ARI,L 0-23,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.203,2017-09-07,NFL,NWE,,KAN,L 27-42,1,1,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.213,2017-09-17,NFL,NWE,@,NOR,W 36-20,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.220,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.227,2017-10-01,NFL,NWE,,CAR,L 30-33,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.231,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.241,2017-10-15,NFL,NWE,@,NYJ,W 24-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.248,2017-10-22,NFL,NWE,,ATL,W 23-7,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LDE,25.255,2017-10-29,NFL,NWE,,LAC,W 21-13,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.269,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Marquis Flowers,LB,25.276,2017-11-19,NFL,NWE,@,OAK,W 33-8,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0
Marquis Flowers,LB,25.283,2017-11-26,NFL,NWE,,MIA,W 35-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.290,2017-12-03,NFL,NWE,@,BUF,W 23-3,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.298,2017-12-11,NFL,NWE,@,MIA,L 20-27,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.304,2017-12-17,NFL,NWE,@,PIT,W 27-24,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquis Flowers,LB,25.311,2017-12-24,NFL,NWE,,BUF,W 37-16,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,2.5,5,5,10,3,3,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,LB,25.318,2017-12-31,NFL,NWE,,NYJ,W 26-6,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0
Trey Flowers,DE,24.022,2017-09-07,NFL,NWE,,KAN,L 27-42,1,1,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,2.0,4,1,5,2,2,0,0,0,0,0,0,0,0,0,0
Trey Flowers,LDE,24.032,2017-09-17,NFL,NWE,@,NOR,W 36-20,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
Trey Flowers,RDE,24.039,2017-09-24,NFL,NWE,,HOU,W 36-33,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,3,6,1,2,0,0,0,0,0,0,0,0,0,0
Trey Flowers,LDE,24.046,2017-10-01,NFL,NWE,,CAR,L 30-33,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,2,0,0,0,0,0,0,1,0,0,0
Trey Flowers,RDE,24.050,2017-10-05,NFL,NWE,@,TAM,W 19-14,5,5,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0
Trey Flowers,RDE,24.060,2017-10-15,NFL,NWE,@,NYJ,W 24-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,0,2,0,0,0,1,0,0,0,0,0,0
Trey Flowers,RDE,24.067,2017-10-22,NFL,NWE,,ATL,W 23-7,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,1,7,0,1,0,0,0,0,0,0,0,0,0,0
Trey Flowers,LDE,24.074,2017-10-29,NFL,NWE,,LAC,W 21-13,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0
Trey Flowers,RDE,24.088,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Trey Flowers,DT,24.095,2017-11-19,NFL,NWE,@,OAK,W 33-8,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,2,2,4,0,4,0,0,0,1,0,0,0,0,0,0
Trey Flowers,DT,24.102,2017-11-26,NFL,NWE,,MIA,W 35-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,2.0,3,1,4,2,2,0,0,0,0,0,0,1,0,0,0
Trey Flowers,RDE,24.123,2017-12-17,NFL,NWE,@,PIT,W 27-24,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,2,3,5,0,4,0,0,0,0,0,0,0,0,0,0
Trey Flowers,RDE,24.130,2017-12-24,NFL,NWE,,BUF,W 37-16,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,1,8,3,1,0,0,0,0,0,0,0,0,0,0
Trey Flowers,RDE,24.137,2017-12-31,NFL,NWE,,NYJ,W 26-6,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Leonard Floyd ,OLB,25.002,2017-09-10,NFL,CHI,,ATL,L 17-23,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,2,5,1,0,0,0,0,1,0,0,0,0,0,0
Leonard Floyd ,OLB,25.009,2017-09-17,NFL,CHI,@,TAM,L 7-29,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,2,0,0,0,0,0,0,0,1,21,0
Leonard Floyd ,OLB,25.016,2017-09-24,NFL,CHI,,PIT,W 23-17,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Floyd ,OLB,25.020,2017-09-28,NFL,CHI,@,GNB,L 14-35,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Floyd ,LOLB,25.031,2017-10-09,NFL,CHI,,MIN,L 17-20,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,1,0,2,0,0,,0,0,0,,0,2.0,6,0,6,4,3,0,0,0,0,0,0,0,0,0,0
Leonard Floyd ,OLB,25.037,2017-10-15,NFL,CHI,@,BAL,W 27-24,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Floyd ,OLB,25.044,2017-10-22,NFL,CHI,,CAR,W 17-3,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0
Leonard Floyd ,OLB,25.051,2017-10-29,NFL,CHI,@,NOR,L 12-20,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
Leonard Floyd ,OLB,25.065,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.5,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0
Leonard Floyd ,OLB,25.072,2017-11-19,NFL,CHI,,DET,L 24-27,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,1,2,0,0,0,0,0,0,0,0,0,0
Michael Floyd ,WR,27.316,2017-10-09,NFL,MIN,@,CHI,W 20-17,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,19,19.00,0,100.0%,19.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Floyd ,WR,27.322,2017-10-15,NFL,MIN,,GNB,W 23-10,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,5,5.00,0,33.3%,1.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Floyd ,WR,27.336,2017-10-29,NFL,MIN,@,CLE,W 33-16,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Floyd ,WR,27.350,2017-11-12,NFL,MIN,@,WAS,W 38-30,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Floyd ,WR,27.357,2017-11-19,NFL,MIN,,LAR,W 24-7,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,16,8.00,0,100.0%,8.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
