Player,Team,Season,Date,Status,Opp,Injury,Week
Ben Gedeon,MIN,2020,2020-10-18,Physically Unable to Perform,ATL,,6
Holton Hill,MIN,2020,2020-10-18,Doubtful,ATL,Foot,6
Danielle Hunter,MIN,2020,2020-10-18,Injured Reserve,ATL,,6
K.J. Osborn,MIN,2020,2020-10-18,Out,ATL,Hamstring,6
Michael Pierce,MIN,2020,2020-10-18,Injured Reserve,ATL,,6
Dru Samia,MIN,2020,2020-10-18,Out,ATL,Wrist,6
Cameron Smith,MIN,2020,2020-10-18,Injured Reserve,ATL,,6
Kenny Willekes,MIN,2020,2020-10-18,Injured Reserve,ATL,,6
Anthony Barr,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Dan Chisena,MIN,2020,2020-11-01,Out,GNB,Hip,8
Dalvin Cook,MIN,2020,2020-11-01,Questionable,GNB,Groin,8
Cameron Dantzler,MIN,2020,2020-11-01,C19,GNB,,8
Todd Davis,MIN,2020,2020-11-01,C19,GNB,,8
Myles Dorn,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Troy Dye,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Pat Elflein,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Ben Gedeon,MIN,2020,2020-11-01,Physically Unable to Perform,GNB,,8
Holton Hill,MIN,2020,2020-11-01,Out,GNB,Foot,8
Mike Hughes,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Danielle Hunter,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
George Iloka,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Michael Pierce,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Cameron Smith,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Kenny Willekes,MIN,2020,2020-11-01,Injured Reserve,GNB,,8
Anthony Barr,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Cameron Dantzler,MIN,2020,2020-11-08,Out,DET,Concussion,9
Todd Davis,MIN,2020,2020-11-08,C19,DET,,9
Myles Dorn,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Pat Elflein,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Mark Fields,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Ben Gedeon,MIN,2020,2020-11-08,Physically Unable to Perform,DET,,9
Harrison Hand,MIN,2020,2020-11-08,Questionable,DET,Hamstring,9
Holton Hill,MIN,2020,2020-11-08,Out,DET,Foot,9
Mike Hughes,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Danielle Hunter,MIN,2020,2020-11-08,Injured Reserve,DET,,9
George Iloka,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Michael Pierce,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Cameron Smith,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Kenny Willekes,MIN,2020,2020-11-08,Injured Reserve,DET,,9
Anthony Barr,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Austin Cutting,MIN,2020,2020-11-16,C19,CHI,,10
Cameron Dantzler,MIN,2020,2020-11-16,Questionable,CHI,Concussion,10
Todd Davis,MIN,2020,2020-11-16,C19,CHI,,10
Myles Dorn,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Pat Elflein,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Mark Fields,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Ben Gedeon,MIN,2020,2020-11-16,Physically Unable to Perform,CHI,,10
Holton Hill,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Mike Hughes,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Danielle Hunter,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
George Iloka,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Michael Pierce,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Cameron Smith,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Irv Smith,MIN,2020,2020-11-16,Out,CHI,Groin,10
Kenny Willekes,MIN,2020,2020-11-16,Injured Reserve,CHI,,10
Anthony Barr,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Ezra Cleveland,MIN,2020,2020-11-22,Out,DAL,Ankle,11
Cameron Dantzler,MIN,2020,2020-11-22,Questionable,DAL,Concussion,11
Myles Dorn,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Mark Fields,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
C.J. Ham,MIN,2020,2020-11-22,C19,DAL,,11
Holton Hill,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Mike Hughes,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Danielle Hunter,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
George Iloka,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Michael Pierce,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Dru Samia,MIN,2020,2020-11-22,C19,DAL,,11
Cameron Smith,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Irv Smith,MIN,2020,2020-11-22,Questionable,DAL,Groin,11
Kenny Willekes,MIN,2020,2020-11-22,Injured Reserve,DAL,,11
Anthony Barr,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Jordan Brailford,MIN,2020,2020-11-29,Out,CAR,Not Injury Related,12
Ezra Cleveland,MIN,2020,2020-11-29,Out,CAR,Ankle,12
Myles Dorn,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Mark Fields,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Holton Hill,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Mike Hughes,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Danielle Hunter,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
George Iloka,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Michael Pierce,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Dru Samia,MIN,2020,2020-11-29,C19,CAR,,12
Cameron Smith,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Irv Smith,MIN,2020,2020-11-29,Doubtful,CAR,Groin,12
Adam Thielen,MIN,2020,2020-11-29,C19,CAR,,12
Kenny Willekes,MIN,2020,2020-11-29,Injured Reserve,CAR,,12
Anthony Barr,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Myles Dorn,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Mark Fields,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Holton Hill,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Mike Hughes,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Danielle Hunter,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
George Iloka,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Alexander Mattison,MIN,2020,2020-12-06,Out,JAX,Illness,13
Michael Pierce,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Cameron Smith,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
Irv Smith,MIN,2020,2020-12-06,Out,JAX,Back,13
Kenny Willekes,MIN,2020,2020-12-06,Injured Reserve,JAX,,13
D.J. Wonnum,MIN,2020,2020-12-06,Out,JAX,Ankle,13
Anthony Barr,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Myles Dorn,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Mark Fields,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Mike Hughes,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Danielle Hunter,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
George Iloka,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Eric Kendricks,MIN,2020,2020-12-13,Out,TAM,Calf,14
Alexander Mattison,MIN,2020,2020-12-13,Out,TAM,Illness,14
Michael Pierce,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Kyle Rudolph,MIN,2020,2020-12-13,Doubtful,TAM,Foot,14
Cameron Smith,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Irv Smith,MIN,2020,2020-12-13,Questionable,TAM,Back,14
Kenny Willekes,MIN,2020,2020-12-13,Injured Reserve,TAM,,14
Anthony Barr,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Kris Boyd,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Myles Dorn,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Mark Fields,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Mike Hughes,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Danielle Hunter,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
George Iloka,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Eric Kendricks,MIN,2020,2020-12-20,Out,CHI,Calf,15
Alexander Mattison,MIN,2020,2020-12-20,Questionable,CHI,Illness,15
Michael Pierce,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Kyle Rudolph,MIN,2020,2020-12-20,Out,CHI,Foot,15
Cameron Smith,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Kenny Willekes,MIN,2020,2020-12-20,Injured Reserve,CHI,,15
Anthony Barr,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Kris Boyd,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Todd Davis,MIN,2020,2020-12-25,Doubtful,NOR,Ribs,16
Myles Dorn,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Troy Dye,MIN,2020,2020-12-25,Out,NOR,Concussion,16
C.J. Ham,MIN,2020,2020-12-25,Questionable,NOR,Quadricep,16
Jalyn Holmes,MIN,2020,2020-12-25,Out,NOR,Groin,16
Mike Hughes,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Danielle Hunter,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
George Iloka,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Eric Kendricks,MIN,2020,2020-12-25,Out,NOR,Calf,16
Alexander Mattison,MIN,2020,2020-12-25,Out,NOR,Concussion,16
Michael Pierce,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Kyle Rudolph,MIN,2020,2020-12-25,Out,NOR,Foot,16
Cameron Smith,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Armon Watts,MIN,2020,2020-12-25,Questionable,NOR,Ankle,16
Kenny Willekes,MIN,2020,2020-12-25,Injured Reserve,NOR,,16
Dan Bailey,MIN,2020,2021-01-03,Questionable,DET,Back,17
Anthony Barr,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Kris Boyd,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Dalvin Cook,MIN,2020,2021-01-03,Out,DET,Not Injury Related,17
Cameron Dantzler,MIN,2020,2021-01-03,Out,DET,Hamstring,17
Myles Dorn,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Jalyn Holmes,MIN,2020,2021-01-03,Out,DET,Groin,17
Mike Hughes,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Danielle Hunter,MIN,2020,2021-01-03,Injured Reserve,DET,,17
George Iloka,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Chris Jones,MIN,2020,2021-01-03,Out,DET,Groin,17
Eric Kendricks,MIN,2020,2021-01-03,Out,DET,Calf,17
Ifeadi Odenigbo,MIN,2020,2021-01-03,Out,DET,Chest,17
Michael Pierce,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Riley Reiff,MIN,2020,2021-01-03,C19,DET,,17
Kyle Rudolph,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Cameron Smith,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Kenny Willekes,MIN,2020,2021-01-03,Injured Reserve,DET,,17
Kiko Alonso,NOR,2020,2020-09-13,Physically Unable to Perform,TAM,,1
Johnson Bademosi,NOR,2020,2020-09-13,Injured Reserve,TAM,,1
Jalen Dalton,NOR,2020,2020-09-13,reserve/injured from waived/injured,TAM,,1
Marcus Davenport,NOR,2020,2020-09-13,Out,TAM,Elbow,1
Blake Gillikin,NOR,2020,2020-09-13,Injured Reserve,TAM,,1
Saquan Hampton,NOR,2020,2020-09-13,Injured Reserve,TAM,,1
Anthony Lanier,NOR,2020,2020-09-13,Injured Reserve,TAM,,1
Cesar Ruiz,NOR,2020,2020-09-13,Out,TAM,Ankle,1
Jason Vander Laan,NOR,2020,2020-09-13,Injured Reserve,TAM,,1
Cole Wick,NOR,2020,2020-09-13,Injured Reserve,TAM,,1
P.J. Williams,NOR,2020,2020-09-13,Questionable,TAM,Hamstring,1
Kiko Alonso,NOR,2020,2020-09-21,Physically Unable to Perform,LVR,,2
Johnson Bademosi,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Jalen Dalton,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Marcus Davenport,NOR,2020,2020-09-21,Out,LVR,Elbow,2
Blake Gillikin,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Saquan Hampton,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Chase Hansen,NOR,2020,2020-09-21,Out,LVR,Hip,2
Anthony Lanier,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Noah Spence,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Michael Thomas,NOR,2020,2020-09-21,Out,LVR,Ankle,2
Jason Vander Laan,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Cole Wick,NOR,2020,2020-09-21,Injured Reserve,LVR,,2
Kiko Alonso,NOR,2020,2020-09-27,Physically Unable to Perform,GNB,,3
Johnson Bademosi,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
Jalen Dalton,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
Marcus Davenport,NOR,2020,2020-09-27,Questionable,GNB,Elbow,3
Blake Gillikin,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
Chase Hansen,NOR,2020,2020-09-27,Out,GNB,Hip,3
Trey Hendrickson,NOR,2020,2020-09-27,Questionable,GNB,Groin,3
Ty Montgomery,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
David Onyemata,NOR,2020,2020-09-27,Questionable,GNB,Calf,3
Noah Spence,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
Michael Thomas,NOR,2020,2020-09-27,Out,GNB,Ankle,3
Jason Vander Laan,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
Cole Wick,NOR,2020,2020-09-27,Injured Reserve,GNB,,3
Kiko Alonso,NOR,2020,2020-10-04,Physically Unable to Perform,DET,,4
Johnson Bademosi,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Jared Cook,NOR,2020,2020-10-04,Out,DET,Groin,4
Jalen Dalton,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Marcus Davenport,NOR,2020,2020-10-04,Out,DET,Elbow,4
Blake Gillikin,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Chase Hansen,NOR,2020,2020-10-04,Questionable,DET,Hip,4
Janoris Jenkins,NOR,2020,2020-10-04,Out,DET,Shoulder,4
Marshon Lattimore,NOR,2020,2020-10-04,Out,DET,Hamstring,4
Ty Montgomery,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Andrus Peat,NOR,2020,2020-10-04,Out,DET,Ankle,4
Noah Spence,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Michael Thomas,NOR,2020,2020-10-04,Out,DET,Ankle,4
Jason Vander Laan,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Cole Wick,NOR,2020,2020-10-04,Injured Reserve,DET,,4
Kiko Alonso,NOR,2020,2020-10-12,Physically Unable to Perform,LAC,,5
Johnson Bademosi,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Jared Cook,NOR,2020,2020-10-12,Questionable,LAC,Groin,5
Jalen Dalton,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Marcus Davenport,NOR,2020,2020-10-12,Questionable,LAC,Toe,5
Blake Gillikin,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Justin Hardee,NOR,2020,2020-10-12,Out,LAC,Hamstring,5
Deonte Harris,NOR,2020,2020-10-12,Out,LAC,Hamstring,5
Janoris Jenkins,NOR,2020,2020-10-12,Out,LAC,Shoulder,5
Marshon Lattimore,NOR,2020,2020-10-12,Questionable,LAC,Hamstring,5
Ty Montgomery,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Andrus Peat,NOR,2020,2020-10-12,Questionable,LAC,Ankle,5
Sheldon Rankins,NOR,2020,2020-10-12,Questionable,LAC,Thumb,5
Noah Spence,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Michael Thomas,NOR,2020,2020-10-12,Questionable,LAC,Ankle,5
Jason Vander Laan,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Cole Wick,NOR,2020,2020-10-12,Injured Reserve,LAC,,5
Kiko Alonso,NOR,2020,2020-10-25,Physically Unable to Perform,CAR,,7
Johnson Bademosi,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Ken Crawley,NOR,2020,2020-10-25,C19,CAR,,7
Jalen Dalton,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Nick Easton,NOR,2020,2020-10-25,Out,CAR,Concussion,7
Bennie Fowler,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Blake Gillikin,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
J.T. Gray,NOR,2020,2020-10-25,Questionable,CAR,Hamstring,7
Ty Montgomery,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Emmanuel Sanders,NOR,2020,2020-10-25,C19,CAR,,7
Noah Spence,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Michael Thomas,NOR,2020,2020-10-25,Out,CAR,Ankle,7
Jason Vander Laan,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Cole Wick,NOR,2020,2020-10-25,Injured Reserve,CAR,,7
Kiko Alonso,NOR,2020,2020-11-01,Physically Unable to Perform,CHI,,8
Johnson Bademosi,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Marquez Callaway,NOR,2020,2020-11-01,Out,CHI,Ankle,8
Ken Crawley,NOR,2020,2020-11-01,C19,CHI,,8
Jalen Dalton,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Nick Easton,NOR,2020,2020-11-01,Out,CHI,Elbow,8
Bennie Fowler,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Blake Gillikin,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Ty Montgomery,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Emmanuel Sanders,NOR,2020,2020-11-01,C19,CHI,,8
Noah Spence,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Michael Thomas,NOR,2020,2020-11-01,Out,CHI,Ankle,8
Jason Vander Laan,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Cole Wick,NOR,2020,2020-11-01,Injured Reserve,CHI,,8
Kiko Alonso,NOR,2020,2020-11-08,Physically Unable to Perform,TAM,,9
Johnson Bademosi,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Jalen Dalton,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Bennie Fowler,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Blake Gillikin,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Chase Hansen,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Justin Hardee,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Ty Montgomery,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Sheldon Rankins,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Emmanuel Sanders,NOR,2020,2020-11-08,C19,TAM,,9
Noah Spence,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Michael Thomas,NOR,2020,2020-11-08,Questionable,TAM,Ankle,9
Jason Vander Laan,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Cole Wick,NOR,2020,2020-11-08,Injured Reserve,TAM,,9
Johnson Bademosi,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Jalen Dalton,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Bennie Fowler,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Blake Gillikin,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Justin Hardee,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Sheldon Rankins,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Noah Spence,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Jason Vander Laan,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Dwayne Washington,NOR,2020,2020-11-15,Questionable,SFO,Back,10
Cole Wick,NOR,2020,2020-11-15,Injured Reserve,SFO,,10
Johnson Bademosi,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Drew Brees,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Jalen Dalton,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Bennie Fowler,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Blake Gillikin,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Justin Hardee,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Josh Hill,NOR,2020,2020-11-22,Out,ATL,Concussion,11
Marshon Lattimore,NOR,2020,2020-11-22,Questionable,ATL,Abdomen,11
Sheldon Rankins,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Noah Spence,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Jason Vander Laan,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Dwayne Washington,NOR,2020,2020-11-22,Out,ATL,Back,11
Cole Wick,NOR,2020,2020-11-22,Injured Reserve,ATL,,11
Terron Armstead,NOR,2020,2020-11-29,C19,DEN,,12
Johnson Bademosi,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Drew Brees,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Jalen Dalton,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Bennie Fowler,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Blake Gillikin,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Justin Hardee,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Deonte Harris,NOR,2020,2020-11-29,Questionable,DEN,Neck,12
Derrick Kelly,NOR,2020,2020-11-29,C19,DEN,,12
Ty Montgomery,NOR,2020,2020-11-29,Out,DEN,Hamstring,12
Andrus Peat,NOR,2020,2020-11-29,Out,DEN,Concussion,12
Sheldon Rankins,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Noah Spence,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Jason Vander Laan,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Cole Wick,NOR,2020,2020-11-29,Injured Reserve,DEN,,12
Terron Armstead,NOR,2020,2020-12-06,C19,ATL,,13
Johnson Bademosi,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Drew Brees,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Marquez Callaway,NOR,2020,2020-12-06,Out,ATL,Knee,13
Jalen Dalton,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Marcus Davenport,NOR,2020,2020-12-06,Out,ATL,Concussion,13
Bennie Fowler,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Blake Gillikin,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Justin Hardee,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Deonte Harris,NOR,2020,2020-12-06,Questionable,ATL,Neck,13
Janoris Jenkins,NOR,2020,2020-12-06,Out,ATL,Knee,13
Derrick Kelly,NOR,2020,2020-12-06,C19,ATL,,13
Ty Montgomery,NOR,2020,2020-12-06,Out,ATL,Hamstring,13
Sheldon Rankins,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Patrick Robinson,NOR,2020,2020-12-06,Questionable,ATL,Hamstring,13
Noah Spence,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Jason Vander Laan,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Cole Wick,NOR,2020,2020-12-06,Injured Reserve,ATL,,13
Terron Armstead,NOR,2020,2020-12-13,C19,PHI,,14
Johnson Bademosi,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Drew Brees,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Malcom Brown,NOR,2020,2020-12-13,Out,PHI,Shoulder,14
Marquez Callaway,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Jalen Dalton,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Bennie Fowler,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Blake Gillikin,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Justin Hardee,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Deonte Harris,NOR,2020,2020-12-13,Questionable,PHI,Neck,14
Derrick Kelly,NOR,2020,2020-12-13,C19,PHI,,14
Patrick Robinson,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Noah Spence,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Cole Wick,NOR,2020,2020-12-13,Injured Reserve,PHI,,14
Johnson Bademosi,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Drew Brees,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Malcom Brown,NOR,2020,2020-12-20,Out,KAN,Shoulder,15
Marquez Callaway,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Jalen Dalton,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Nick Easton,NOR,2020,2020-12-20,Out,KAN,Concussion,15
Bennie Fowler,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Blake Gillikin,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Deonte Harris,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Patrick Robinson,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Noah Spence,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Michael Thomas,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Cole Wick,NOR,2020,2020-12-20,Injured Reserve,KAN,,15
Malcom Brown,NOR,2020,2020-12-25,Questionable,MIN,Calf,16
Marquez Callaway,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Jalen Dalton,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Nick Easton,NOR,2020,2020-12-25,Out,MIN,Concussion,16
Bennie Fowler,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Blake Gillikin,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Deonte Harris,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Trey Hendrickson,NOR,2020,2020-12-25,Questionable,MIN,Neck,16
Andrus Peat,NOR,2020,2020-12-25,Questionable,MIN,Ankle,16
Patrick Robinson,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Tre'Quan Smith,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Noah Spence,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Michael Thomas,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Cole Wick,NOR,2020,2020-12-25,Injured Reserve,MIN,,16
Marcus Williams,NOR,2020,2020-12-25,Out,MIN,Ankle,16
Jameis Winston,NOR,2020,2020-12-25,C19,MIN,,16
Kwon Alexander,NOR,2020,2021-01-03,Injured Reserve,CAR,,17
Michael Burton,NOR,2020,2021-01-03,C19,CAR,,17
Jalen Dalton,NOR,2020,2021-01-03,Injured Reserve,CAR,,17
Bennie Fowler,NOR,2020,2021-01-03,Injured Reserve,CAR,,17
Chauncey Gardner-Johnson,NOR,2020,2021-01-03,C19,CAR,,17
Blake Gillikin,NOR,2020,2021-01-03,Injured Reserve,CAR,,17
Deonte Harris,NOR,2020,2021-01-03,Injured Reserve,CAR,,17
Josh Hill,NOR,2020,2021-01-03,Out,CAR,Hand,17
Alvin Kamara,NOR,2020,2021-01-03,C19,CAR,,17
Latavius Murray,NOR,2020,2021-01-03,C19,CAR,,17
