Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Diontae Spencer,WR,DEN,1,2,0.03,2020,10
Jameis Winston,QB,NOR,1,34,0.58,2020,10
DeVante Parker,WR,MIA,1,53,0.9,2020,10
Melvin Gordon,RB,DEN,1,40,0.56,2020,10
Maxx Williams,TE,ARI,1,39,0.53,2020,10
Ameer Abdullah,RB,MIN,1,3,0.04,2020,10
Duke Johnson,RB,HOU,1,54,0.95,2020,10
Mike Davis,RB,CAR,1,25,0.52,2020,10
Malcolm Brown,RB,LAR,1,29,0.41,2020,10
Jesse James,TE,DET,1,32,0.54,2020,10
Nick Boyle,TE,BAL,1,31,0.47,2020,10
Nelson Agholor,WR,LV,1,43,0.6,2020,10
Tyler Lockett,WR,SEA,1,58,0.87,2020,10
Stefon Diggs,WR,BUF,1,69,0.95,2020,10
Chris Manhertz,TE,CAR,1,26,0.54,2020,10
Darren Waller,TE,LV,1,64,0.89,2020,10
James O'Shaughnessy,TE,JAX,1,25,0.39,2020,10
Chris Conley,WR,JAX,1,55,0.86,2020,10
Geoff Swaim,TE,TEN,1,36,0.55,2020,10
Michael Burton,RB,NOR,1,15,0.25,2020,10
Damiere Byrd,WR,NWE,1,42,0.72,2020,10
Jared Goff,QB,LAR,1,70,1.0,2020,10
Derrick Henry,RB,TEN,1,38,0.58,2020,10
Carson Wentz,QB,PHI,1,67,1.0,2020,10
Michael Thomas,WR,NOR,1,46,0.78,2020,10
Alex Collins,RB,SEA,1,32,0.48,2020,10
Tyler Boyd,WR,CIN,1,52,0.8,2020,10
Devontae Booker,RB,LV,1,26,0.36,2020,10
Hunter Henry,TE,LAC,1,59,0.91,2020,10
Sterling Shepard,WR,NYG,1,58,0.82,2020,10
Austin Hooper,TE,CLE,1,55,0.85,2020,10
Rashard Higgins,WR,CLE,1,38,0.58,2020,10
C.J. Prosise,RB,HOU,1,2,0.04,2020,10
Tyler Higbee,TE,LAR,1,59,0.84,2020,10
Will Fuller,WR,HOU,1,55,0.96,2020,10
Kenyan Drake,RB,ARI,1,38,0.52,2020,10
Jacoby Brissett,QB,IND,1,1,0.01,2020,10
Nick Vannett,TE,DEN,1,10,0.14,2020,10
Tyler Ervin,RB,GNB,1,8,0.12,2020,10
Jakeem Grant,WR,MIA,1,44,0.75,2020,10
Robby Anderson,WR,CAR,1,35,0.73,2020,10
Stephen Anderson,TE,LAC,1,2,0.03,2020,10
Andy Janovich,RB,CLE,1,15,0.23,2020,10
Derek Watt,RB,PIT,1,6,0.08,2020,10
DeAndre Washington,RB,MIA,1,4,0.07,2020,10
Marcus Johnson,WR,IND,1,18,0.26,2020,10
Temarrick Hemingway,TE,WAS,1,1,0.01,2020,10
Mike Thomas,WR,CIN,1,18,0.28,2020,10
Peyton Barber,RB,WAS,1,10,0.11,2020,10
J.P. Holtz,TE,CHI,1,6,0.12,2020,10
Kalif Raymond,WR,TEN,1,16,0.25,2020,10
Marvin Hall,WR,DET,1,38,0.64,2020,10
Jalen Richard,RB,LV,1,3,0.04,2020,10
C.J. Ham,RB,MIN,1,35,0.47,2020,10
J.D. McKissic,RB,WAS,1,62,0.7,2020,10
Elijhaa Penny,RB,NYG,1,11,0.15,2020,10
Dalvin Cook,RB,MIN,1,59,0.8,2020,10
Mike Williams,WR,LAC,1,48,0.74,2020,10
Leonard Fournette,RB,TAM,1,29,0.36,2020,10
Corey Davis,WR,TEN,1,40,0.62,2020,10
Deshaun Watson,QB,HOU,1,57,1.0,2020,10
David Njoku,TE,CLE,1,23,0.35,2020,10
Chris Godwin,WR,TAM,1,72,0.9,2020,10
D'Onta Foreman,RB,TEN,1,9,0.14,2020,10
Evan Engram,TE,NYG,1,49,0.69,2020,10
C.J. Beathard,QB,SFO,1,1,0.01,2020,10
Alvin Kamara,RB,NOR,1,39,0.66,2020,10
Wayne Gallman,RB,NYG,1,42,0.59,2020,10
Samaje Perine,RB,CIN,1,16,0.25,2020,10
Jamaal Williams,RB,GNB,1,31,0.48,2020,10
Kareem Hunt,RB,CLE,1,38,0.58,2020,10
JuJu Smith-Schuster,WR,PIT,1,61,0.84,2020,10
Zay Jones,WR,LV,1,8,0.11,2020,10
Cooper Kupp,WR,LAR,1,37,0.53,2020,10
Curtis Samuel,WR,CAR,1,34,0.71,2020,10
Josh Reynolds,WR,LAR,1,56,0.8,2020,10
Jeremy McNichols,RB,TEN,1,17,0.26,2020,10
Corey Clement,RB,PHI,1,1,0.01,2020,10
James Conner,RB,PIT,1,64,0.88,2020,10
Adam Shaheen,TE,MIA,1,22,0.37,2020,10
Gerald Everett,TE,LAR,1,43,0.61,2020,10
Jonnu Smith,TE,TEN,1,47,0.72,2020,10
Jeremy Sprinkle,TE,WAS,1,4,0.05,2020,10
Mack Hollins,WR,MIA,1,11,0.19,2020,10
Antony Auclair,TE,TAM,1,25,0.31,2020,10
Robert Tonyan,TE,GNB,1,40,0.62,2020,10
Trent Taylor,WR,SFO,1,4,0.06,2020,10
Jacob Hollister,TE,SEA,1,6,0.09,2020,10
Cethan Carter,TE,CIN,1,12,0.18,2020,10
Tim Patrick,WR,DEN,1,42,0.59,2020,10
Mo Alie-Cox,TE,IND,1,46,0.66,2020,10
Darrell Daniels,TE,ARI,1,14,0.19,2020,10
Isaiah McKenzie,WR,BUF,1,9,0.12,2020,10
Aaron Jones,RB,GNB,1,41,0.63,2020,10
Alex Armah,RB,CAR,1,8,0.17,2020,10
Nick Mullens,QB,SFO,1,70,0.99,2020,10
Johnny Mundt,TE,LAR,1,14,0.2,2020,10
David Moore,WR,SEA,1,41,0.61,2020,10
Anthony Firkser,TE,TEN,1,22,0.34,2020,10
C.J. Board,WR,NYG,1,6,0.08,2020,10
Phillip Walker,QB,CAR,1,5,0.1,2020,10
Keelan Cole,WR,JAX,1,52,0.81,2020,10
Dare Ogunbowale,RB,JAX,1,10,0.16,2020,10
Pharaoh Brown,TE,HOU,1,18,0.32,2020,10
Zach Pascal,WR,IND,1,47,0.67,2020,10
Kendrick Bourne,WR,SFO,1,41,0.58,2020,10
Taysom Hill,QB,NOR,1,22,0.37,2020,10
Greg Ward,WR,PHI,1,42,0.63,2020,10
Dan Arnold,TE,ARI,1,35,0.48,2020,10
Patrick Ricard,RB,BAL,1,19,0.29,2020,10
Colin Thompson,TE,CAR,1,14,0.29,2020,10
River Cracraft,WR,SFO,1,3,0.04,2020,10
Brandon Zylstra,WR,CAR,1,11,0.23,2020,10
Lamar Jackson,QB,BAL,1,66,1.0,2020,10
Mason Rudolph,QB,PIT,1,4,0.05,2020,10
Baker Mayfield,QB,CLE,1,65,1.0,2020,10
Logan Woodside,QB,TEN,1,6,0.09,2020,10
Ronald Jones,RB,TAM,1,47,0.59,2020,10
Royce Freeman,RB,DEN,1,10,0.14,2020,10
Nick Chubb,RB,CLE,1,28,0.43,2020,10
Kerryon Johnson,RB,DET,1,9,0.15,2020,10
Kalen Ballage,RB,LAC,1,46,0.71,2020,10
James Washington,WR,PIT,1,28,0.38,2020,10
Anthony Miller,WR,CHI,1,24,0.47,2020,10
Tre'Quan Smith,WR,NOR,1,16,0.27,2020,10
D.J. Moore,WR,CAR,1,43,0.9,2020,10
Christian Kirk,WR,ARI,1,54,0.74,2020,10
Mark Andrews,TE,BAL,1,50,0.76,2020,10
Dallas Goedert,TE,PHI,1,62,0.93,2020,10
Jaylen Samuels,RB,PIT,1,1,0.01,2020,10
Mike Gesicki,TE,MIA,1,28,0.47,2020,10
Troy Fumagalli,TE,DEN,1,12,0.17,2020,10
D.J. Chark,WR,JAX,1,56,0.88,2020,10
Nyheim Hines,RB,IND,1,39,0.56,2020,10
Josh Allen,QB,BUF,1,73,1.0,2020,10
Richie James,WR,SFO,1,69,0.97,2020,10
Auden Tate,WR,CIN,1,12,0.18,2020,10
Equanimeous St. Brown,WR,GNB,1,31,0.48,2020,10
Ian Thomas,TE,CAR,1,29,0.6,2020,10
Jordan Akins,TE,HOU,1,24,0.42,2020,10
DaeSean Hamilton,WR,DEN,1,31,0.44,2020,10
Chase Edmonds,RB,ARI,1,36,0.49,2020,10
Jordan Wilkins,RB,IND,1,14,0.2,2020,10
Phillip Lindsay,RB,DEN,1,21,0.3,2020,10
Durham Smythe,TE,MIA,1,39,0.66,2020,10
Noah Fant,TE,DEN,1,60,0.85,2020,10
Marquez Valdes-Scantling,WR,GNB,1,60,0.92,2020,10
Ray-Ray McCloud,WR,PIT,1,15,0.21,2020,10
Trenton Cannon,RB,CAR,1,5,0.1,2020,10
Ryan Izzo,TE,NWE,1,54,0.93,2020,10
Tyler Conklin,TE,MIN,1,46,0.62,2020,10
Jeff Badet,WR,WAS,1,5,0.06,2020,10
Justin Watson,WR,TAM,1,4,0.05,2020,10
Boston Scott,RB,PHI,1,18,0.27,2020,10
Buddy Howell,RB,HOU,1,1,0.02,2020,10
Gus Edwards,RB,BAL,1,15,0.23,2020,10
Ryan Nall,RB,CHI,1,17,0.33,2020,10
Tanner Hudson,TE,TAM,1,7,0.09,2020,10
Ross Dwelley,TE,SFO,1,37,0.52,2020,10
Cam Batson,WR,TEN,1,24,0.37,2020,10
Cam Sims,WR,WAS,1,83,0.94,2020,10
Will Dissly,TE,SEA,1,24,0.36,2020,10
Chad Beebe,WR,MIN,1,22,0.3,2020,10
KhaDarel Hodge,WR,CLE,1,38,0.58,2020,10
A.J. Brown,WR,TEN,1,49,0.75,2020,10
D.K. Metcalf,WR,SEA,1,64,0.96,2020,10
N'Keal Harry,WR,NWE,1,35,0.6,2020,10
Drew Lock,QB,DEN,1,71,1.0,2020,10
Marquise Brown,WR,BAL,1,62,0.94,2020,10
Damien Harris,RB,NWE,1,32,0.55,2020,10
Daniel Jones,QB,NYG,1,71,1.0,2020,10
Justice Hill,RB,BAL,1,5,0.08,2020,10
Riley Ridley,WR,CHI,1,9,0.18,2020,10
Josh Jacobs,RB,LV,1,43,0.6,2020,10
Devin Singletary,RB,BUF,1,34,0.47,2020,10
Miles Sanders,RB,PHI,1,48,0.72,2020,10
Collin Johnson,WR,JAX,1,7,0.11,2020,10
T.J. Hockenson,TE,DET,1,39,0.66,2020,10
Kaden Smith,TE,NYG,1,41,0.58,2020,10
Patrick Laird,RB,MIA,1,10,0.17,2020,10
Hunter Renfrow,WR,LV,1,34,0.47,2020,10
Terry Godwin,WR,JAX,1,2,0.03,2020,10
Foster Moreau,TE,LV,1,25,0.35,2020,10
Brandon Dillon,TE,MIN,1,2,0.03,2020,10
Andy Isabella,WR,ARI,1,11,0.15,2020,10
Terry McLaurin,WR,WAS,1,86,0.98,2020,10
Travis Fulgham,WR,PHI,1,59,0.88,2020,10
Drew Sample,TE,CIN,1,57,0.88,2020,10
Alec Ingold,RB,LV,1,12,0.17,2020,10
Darrell Henderson,RB,LAR,1,23,0.33,2020,10
Jakobi Meyers,WR,NWE,1,57,0.98,2020,10
Kyler Murray,QB,ARI,1,73,1.0,2020,10
Isaac Nauta,TE,DET,1,13,0.22,2020,10
Trayveon Williams,RB,CIN,1,5,0.08,2020,10
Benny Snell,RB,PIT,1,4,0.05,2020,10
Jace Sternberger,TE,GNB,1,20,0.31,2020,10
Diontae Johnson,WR,PIT,1,63,0.86,2020,10
Travis Homer,RB,SEA,1,7,0.1,2020,10
Alexander Mattison,RB,MIN,1,5,0.07,2020,10
Chase Claypool,WR,PIT,1,44,0.6,2020,10
Dawson Knox,TE,BUF,1,51,0.7,2020,10
Tyler Johnson,WR,TAM,1,7,0.09,2020,10
Bryan Edwards,WR,LV,1,20,0.28,2020,10
Justin Herbert,QB,LAC,1,63,0.97,2020,10
Miles Boykin,WR,BAL,1,19,0.29,2020,10
Jakob Johnson,RB,NWE,1,37,0.64,2020,10
Zach Gentry,TE,PIT,1,14,0.19,2020,10
Cullen Gillaspia,RB,HOU,1,1,0.02,2020,10
Juwann Winfree,WR,GNB,1,7,0.11,2020,10
Darius Slayton,WR,NYG,1,45,0.63,2020,10
Olabisi Johnson,WR,MIN,1,2,0.03,2020,10
Scotty Miller,WR,TAM,1,9,0.11,2020,10
Penny Hart,WR,SEA,1,3,0.04,2020,10
Tyron Johnson,WR,LAC,1,13,0.2,2020,10
Donald Parham,TE,LAC,1,14,0.22,2020,10
Khari Blasingame,RB,TEN,1,14,0.22,2020,10
Malik Taylor,WR,GNB,1,8,0.12,2020,10
Deonte Harris,WR,NOR,1,21,0.36,2020,10
Nsimba Webster,WR,LAR,1,2,0.03,2020,10
Jeremy Cox,RB,DEN,1,4,0.06,2020,10
Jalen Guyton,WR,LAC,1,44,0.68,2020,10
Steven Sims,WR,WAS,1,40,0.45,2020,10
Austin Walter,RB,SFO,1,12,0.17,2020,10
Chris Myarick,TE,MIA,1,5,0.08,2020,10
Joe Burrow,QB,CIN,1,65,1.0,2020,10
Tua Tagovailoa,QB,MIA,1,58,0.98,2020,10
Jerry Jeudy,WR,DEN,1,61,0.86,2020,10
Henry Ruggs,WR,LV,1,45,0.63,2020,10
D'Andre Swift,RB,DET,1,43,0.73,2020,10
Tee Higgins,WR,CIN,1,55,0.85,2020,10
Jonathan Taylor,RB,IND,1,17,0.24,2020,10
Jalen Reagor,WR,PHI,1,59,0.88,2020,10
Cole Kmet,TE,CHI,1,35,0.69,2020,10
Justin Jefferson,WR,MIN,1,61,0.82,2020,10
J.K. Dobbins,RB,BAL,1,29,0.44,2020,10
Brandon Aiyuk,WR,SFO,1,68,0.96,2020,10
Zack Moss,RB,BUF,1,39,0.53,2020,10
KJ Hamler,WR,DEN,1,62,0.87,2020,10
Cam Akers,RB,LAR,1,18,0.26,2020,10
Devin Duvernay,WR,BAL,1,36,0.55,2020,10
Jalen Hurts,QB,PHI,1,3,0.04,2020,10
Michael Pittman,WR,IND,1,57,0.81,2020,10
Donovan Peoples-Jones,WR,CLE,1,16,0.25,2020,10
John Hightower,WR,PHI,1,3,0.04,2020,10
K.J. Hill,WR,LAC,1,1,0.02,2020,10
Harrison Bryant,TE,CLE,1,36,0.55,2020,10
Quintez Cephus,WR,DET,1,30,0.51,2020,10
Gabriel Davis,WR,BUF,1,37,0.51,2020,10
Adam Trautman,TE,NOR,1,27,0.46,2020,10
Joshua Kelley,RB,LAC,1,17,0.26,2020,10
Salvon Ahmed,RB,MIA,1,44,0.75,2020,10
Rodney Smith,RB,CAR,1,9,0.19,2020,10
Van Jefferson,WR,LAR,1,13,0.19,2020,10
Marquez Callaway,WR,NOR,1,6,0.1,2020,10
DeeJay Dallas,RB,SEA,1,22,0.33,2020,10
Artavis Pierce,RB,CHI,1,6,0.12,2020,10
Isaiah Wright,WR,WAS,1,29,0.33,2020,10
Jake Luton,QB,JAX,1,64,1.0,2020,10
Antonio Gibson,RB,WAS,1,33,0.38,2020,10
JaMycal Hasty,RB,SFO,1,15,0.21,2020,10
James Robinson,RB,JAX,1,53,0.83,2020,10
Charlie Woerner,TE,SFO,1,8,0.11,2020,10
Noah Togiai,TE,IND,1,16,0.23,2020,10
Austin Mack,WR,NYG,1,24,0.34,2020,10
Ben Ellefson,TE,JAX,1,19,0.3,2020,10
Freddie Swain,WR,SEA,1,25,0.37,2020,10
Malcolm Perry,WR,MIA,1,23,0.39,2020,10
Nick Westbrook-Ikhine,WR,TEN,1,9,0.14,2020,10
Darnell Mooney,WR,CHI,1,46,0.9,2020,10
Reggie Gilliam,RB,BUF,1,1,0.01,2020,10
DeMichael Harris,WR,IND,1,9,0.13,2020,10
Gabe Nabers,RB,LAC,1,10,0.15,2020,10
Aaron Rodgers,QB,GNB,1,60,1.0,2020,11
Adrian Peterson,RB,DET,1,17,0.3,2020,11
Alex Smith,QB,WAS,1,62,1.0,2020,11
Ben Roethlisberger,QB,PIT,1,69,0.92,2020,11
Frank Gore,RB,NYJ,1,35,0.58,2020,11
Greg Olsen,TE,SEA,1,40,0.61,2020,11
Jared Cook,TE,NOR,1,25,0.38,2020,11
Jason Witten,TE,LV,1,33,0.56,2020,11
Joe Flacco,QB,NYJ,1,60,1.0,2020,11
Larry Fitzgerald,WR,ARI,1,55,0.82,2020,11
Marcedes Lewis,TE,GNB,1,19,0.32,2020,11
Matt Ryan,QB,ATL,1,62,1.0,2020,11
Matthew Stafford,QB,DET,1,56,1.0,2020,11
Philip Rivers,QB,IND,1,77,0.92,2020,11
Ryan Fitzpatrick,QB,MIA,1,21,0.32,2020,11
Tom Brady,QB,TAM,1,69,1.0,2020,11
Dez Bryant,WR,BAL,1,35,0.54,2020,11
Emmanuel Sanders,WR,NOR,1,39,0.59,2020,11
Rob Gronkowski,TE,TAM,1,54,0.78,2020,11
Antonio Brown,WR,TAM,1,43,0.62,2020,11
A.J. Green,WR,CIN,1,54,0.79,2020,11
Julio Jones,WR,ATL,1,22,0.35,2020,11
Cam Newton,QB,NWE,1,69,1.0,2020,11
Mark Ingram,RB,BAL,1,6,0.09,2020,11
Randall Cobb,WR,HOU,1,5,0.08,2020,11
Kyle Rudolph,TE,MIN,1,46,0.71,2020,11
Andy Dalton,QB,DAL,1,66,1.0,2020,11
Luke Stocker,TE,ATL,1,16,0.26,2020,11
Anthony Sherman,RB,KAN,1,2,0.03,2020,11
Ryan Tannehill,QB,TEN,1,70,1.0,2020,11
Kirk Cousins,QB,MIN,1,64,0.98,2020,11
Russell Wilson,QB,SEA,1,66,1.0,2020,11
Alshon Jeffery,WR,PHI,1,5,0.07,2020,11
Mohamed Sanu,WR,DET,1,15,0.27,2020,11
T.Y. Hilton,WR,IND,1,51,0.61,2020,11
Marvin Jones,WR,DET,1,50,0.89,2020,11
Derek Carrier,TE,LV,1,1,0.02,2020,11
Travis Kelce,TE,KAN,1,69,0.88,2020,11
DeAndre Hopkins,WR,ARI,1,61,0.91,2020,11
Robert Woods,WR,LAR,1,68,0.94,2020,11
Kenny Stills,WR,HOU,1,4,0.07,2020,11
Keenan Allen,WR,LAC,1,78,0.95,2020,11
Giovani Bernard,RB,CIN,1,37,0.54,2020,11
Le'Veon Bell,RB,KAN,1,20,0.26,2020,11
Rex Burkhead,RB,NWE,1,12,0.17,2020,11
Tyler Eifert,TE,JAX,1,24,0.41,2020,11
Luke Willson,TE,BAL,1,11,0.17,2020,11
Latavius Murray,RB,NOR,1,33,0.5,2020,11
Ryan Griffin,TE,NYJ,1,27,0.45,2020,11
Jack Doyle,TE,IND,1,45,0.54,2020,11
Derek Carr,QB,LV,1,59,1.0,2020,11
Logan Thomas,TE,WAS,1,56,0.9,2020,11
Carlos Hyde,RB,SEA,1,46,0.7,2020,11
Mike Evans,WR,TAM,1,61,0.88,2020,11
Brandin Cooks,WR,HOU,1,57,0.93,2020,11
Davante Adams,WR,GNB,1,57,0.95,2020,11
Donte Moncrief,WR,NWE,1,4,0.06,2020,11
Jarvis Landry,WR,CLE,1,38,0.57,2020,11
Eric Ebron,TE,PIT,1,70,0.93,2020,11
Trey Burton,TE,IND,1,24,0.29,2020,11
James White,RB,NWE,1,39,0.57,2020,11
Richard Rodgers,TE,PHI,1,22,0.32,2020,11
Willie Snead,WR,BAL,1,48,0.74,2020,11
Keith Smith,RB,ATL,1,7,0.11,2020,11
Adam Thielen,WR,MIN,1,57,0.88,2020,11
Cameron Brate,TE,TAM,1,29,0.42,2020,11
Darren Fells,TE,HOU,1,21,0.34,2020,11
Diontae Spencer,WR,DEN,1,1,0.02,2020,11
Amari Cooper,WR,DAL,1,54,0.82,2020,11
DeVante Parker,WR,MIA,1,63,0.97,2020,11
Melvin Gordon,RB,DEN,1,34,0.52,2020,11
Todd Gurley,RB,ATL,1,23,0.37,2020,11
Maxx Williams,TE,ARI,1,38,0.57,2020,11
Duke Johnson,RB,HOU,1,47,0.77,2020,11
Mike Davis,RB,CAR,1,52,0.73,2020,11
Malcolm Brown,RB,LAR,1,27,0.38,2020,11
Jesse James,TE,DET,1,29,0.52,2020,11
Blake Bell,TE,DAL,1,14,0.21,2020,11
Nelson Agholor,WR,LV,1,44,0.75,2020,11
Tyler Lockett,WR,SEA,1,49,0.74,2020,11
Breshad Perriman,WR,NYJ,1,59,0.98,2020,11
Jamison Crowder,WR,NYJ,1,56,0.93,2020,11
Ty Montgomery,RB,NOR,1,2,0.03,2020,11
Chris Manhertz,TE,CAR,1,42,0.59,2020,11
Darren Waller,TE,LV,1,55,0.93,2020,11
Chris Conley,WR,JAX,1,37,0.64,2020,11
Geoff Swaim,TE,TEN,1,44,0.63,2020,11
Michael Burton,RB,NOR,1,13,0.2,2020,11
Damiere Byrd,WR,NWE,1,62,0.9,2020,11
Ezekiel Elliott,RB,DAL,1,46,0.7,2020,11
Jared Goff,QB,LAR,1,72,1.0,2020,11
Derrick Henry,RB,TEN,1,55,0.79,2020,11
Carson Wentz,QB,PHI,1,68,1.0,2020,11
Michael Thomas,WR,NOR,1,57,0.86,2020,11
Tyler Boyd,WR,CIN,1,56,0.82,2020,11
Devontae Booker,RB,LV,1,15,0.25,2020,11
Pharoh Cooper,WR,CAR,1,3,0.04,2020,11
Hunter Henry,TE,LAC,1,75,0.91,2020,11
Austin Hooper,TE,CLE,1,45,0.67,2020,11
Rashard Higgins,WR,CLE,1,40,0.6,2020,11
C.J. Prosise,RB,HOU,1,15,0.25,2020,11
Tyler Higbee,TE,LAR,1,52,0.72,2020,11
Will Fuller,WR,HOU,1,60,0.98,2020,11
Kenyan Drake,RB,ARI,1,33,0.49,2020,11
Jacoby Brissett,QB,IND,1,7,0.08,2020,11
Nick Vannett,TE,DEN,1,41,0.63,2020,11
Demarcus Robinson,WR,KAN,1,63,0.81,2020,11
Jakeem Grant,WR,MIA,1,55,0.85,2020,11
Robby Anderson,WR,CAR,1,50,0.7,2020,11
Alex Erickson,WR,CIN,1,5,0.07,2020,11
Stephen Anderson,TE,LAC,1,6,0.07,2020,11
Derek Watt,RB,PIT,1,11,0.15,2020,11
Tyreek Hill,WR,KAN,1,72,0.92,2020,11
Marcus Johnson,WR,IND,1,38,0.45,2020,11
Temarrick Hemingway,TE,WAS,1,10,0.16,2020,11
Peyton Barber,RB,WAS,1,14,0.23,2020,11
Kalif Raymond,WR,TEN,1,15,0.21,2020,11
Marvin Hall,WR,DET,1,38,0.68,2020,11
C.J. Ham,RB,MIN,1,35,0.54,2020,11
J.D. McKissic,RB,WAS,1,32,0.52,2020,11
Garrett Griffin,TE,NOR,1,19,0.29,2020,11
Troymaine Pope,RB,LAC,1,16,0.2,2020,11
Dalvin Cook,RB,MIN,1,52,0.8,2020,11
Mike Williams,WR,LAC,1,68,0.83,2020,11
Leonard Fournette,RB,TAM,1,36,0.52,2020,11
Corey Davis,WR,TEN,1,52,0.74,2020,11
Deshaun Watson,QB,HOU,1,61,1.0,2020,11
David Njoku,TE,CLE,1,34,0.51,2020,11
Chris Godwin,WR,TAM,1,68,0.99,2020,11
D'Onta Foreman,RB,TEN,1,1,0.01,2020,11
Patrick Mahomes,QB,KAN,1,78,1.0,2020,11
Alvin Kamara,RB,NOR,1,32,0.48,2020,11
Samaje Perine,RB,CIN,1,31,0.46,2020,11
Jamaal Williams,RB,GNB,1,30,0.5,2020,11
Kareem Hunt,RB,CLE,1,36,0.54,2020,11
JuJu Smith-Schuster,WR,PIT,1,59,0.79,2020,11
Zay Jones,WR,LV,1,5,0.08,2020,11
Cooper Kupp,WR,LAR,1,52,0.72,2020,11
Curtis Samuel,WR,CAR,1,48,0.68,2020,11
Josh Reynolds,WR,LAR,1,65,0.9,2020,11
Noah Brown,WR,DAL,1,15,0.23,2020,11
Jeremy McNichols,RB,TEN,1,12,0.17,2020,11
James Conner,RB,PIT,1,52,0.69,2020,11
Brian Hill,RB,ATL,1,26,0.42,2020,11
Adam Shaheen,TE,MIA,1,13,0.2,2020,11
Gerald Everett,TE,LAR,1,41,0.57,2020,11
Jonnu Smith,TE,TEN,1,52,0.74,2020,11
Jeremy Sprinkle,TE,WAS,1,12,0.19,2020,11
Mack Hollins,WR,MIA,1,12,0.18,2020,11
Antony Auclair,TE,TAM,1,6,0.09,2020,11
Robert Tonyan,TE,GNB,1,44,0.73,2020,11
Jacob Hollister,TE,SEA,1,13,0.2,2020,11
Cethan Carter,TE,CIN,1,17,0.25,2020,11
Tim Patrick,WR,DEN,1,54,0.83,2020,11
Mo Alie-Cox,TE,IND,1,43,0.51,2020,11
Gehrig Dieter,WR,KAN,1,3,0.04,2020,11
Jamal Agnew,WR,DET,1,28,0.5,2020,11
Aaron Jones,RB,GNB,1,30,0.5,2020,11
Eric Saubert,TE,JAX,1,31,0.53,2020,11
Alex Armah,RB,CAR,1,13,0.18,2020,11
Johnny Mundt,TE,LAR,1,6,0.08,2020,11
David Moore,WR,SEA,1,37,0.56,2020,11
Anthony Firkser,TE,TEN,1,28,0.4,2020,11
Phillip Walker,QB,CAR,1,71,1.0,2020,11
Keelan Cole,WR,JAX,1,47,0.81,2020,11
Evan Baylis,TE,ARI,1,6,0.09,2020,11
Dare Ogunbowale,RB,JAX,1,13,0.22,2020,11
Pharaoh Brown,TE,HOU,1,27,0.44,2020,11
Zach Pascal,WR,IND,1,51,0.61,2020,11
Matt Breida,RB,MIA,1,7,0.11,2020,11
Taysom Hill,QB,NOR,1,66,1.0,2020,11
Greg Ward,WR,PHI,1,46,0.68,2020,11
Dan Arnold,TE,ARI,1,26,0.39,2020,11
Patrick Ricard,RB,BAL,1,23,0.35,2020,11
Colin Thompson,TE,CAR,1,22,0.31,2020,11
Brandon Zylstra,WR,CAR,1,11,0.15,2020,11
Lamar Jackson,QB,BAL,1,65,1.0,2020,11
Mason Rudolph,QB,PIT,1,6,0.08,2020,11
Baker Mayfield,QB,CLE,1,67,1.0,2020,11
Ronald Jones,RB,TAM,1,25,0.36,2020,11
Royce Freeman,RB,DEN,1,4,0.06,2020,11
Nick Chubb,RB,CLE,1,30,0.45,2020,11
Kerryon Johnson,RB,DET,1,39,0.7,2020,11
Ito Smith,RB,ATL,1,6,0.1,2020,11
Kalen Ballage,RB,LAC,1,55,0.67,2020,11
James Washington,WR,PIT,1,21,0.28,2020,11
Calvin Ridley,WR,ATL,1,51,0.82,2020,11
Michael Gallup,WR,DAL,1,57,0.86,2020,11
Tre'Quan Smith,WR,NOR,1,45,0.68,2020,11
Cedrick Wilson,WR,DAL,1,14,0.21,2020,11
D.J. Moore,WR,CAR,1,61,0.86,2020,11
Christian Kirk,WR,ARI,1,61,0.91,2020,11
Mark Andrews,TE,BAL,1,56,0.86,2020,11
Dallas Goedert,TE,PHI,1,68,1.0,2020,11
Mike Gesicki,TE,MIA,1,43,0.66,2020,11
Troy Fumagalli,TE,DEN,1,20,0.31,2020,11
Hayden Hurst,TE,ATL,1,54,0.87,2020,11
Antonio Callaway,WR,MIA,1,8,0.12,2020,11
Braxton Berrios,WR,NYJ,1,1,0.02,2020,11
D.J. Chark,WR,JAX,1,50,0.86,2020,11
Nyheim Hines,RB,IND,1,29,0.35,2020,11
Bo Scarbrough,RB,SEA,1,12,0.18,2020,11
Allen Lazard,WR,GNB,1,36,0.6,2020,11
Auden Tate,WR,CIN,1,21,0.31,2020,11
Equanimeous St. Brown,WR,GNB,1,15,0.25,2020,11
Dalton Schultz,TE,DAL,1,60,0.91,2020,11
Ian Thomas,TE,CAR,1,40,0.56,2020,11
Jordan Thomas,TE,NWE,1,7,0.1,2020,11
Jordan Akins,TE,HOU,1,31,0.51,2020,11
Robert Foster,WR,WAS,1,5,0.08,2020,11
DaeSean Hamilton,WR,DEN,1,15,0.23,2020,11
Keke Coutee,WR,HOU,1,35,0.57,2020,11
Chase Edmonds,RB,ARI,1,36,0.54,2020,11
Jordan Wilkins,RB,IND,1,9,0.11,2020,11
Phillip Lindsay,RB,DEN,1,27,0.42,2020,11
Durham Smythe,TE,MIA,1,13,0.2,2020,11
Darrel Williams,RB,KAN,1,20,0.26,2020,11
Noah Fant,TE,DEN,1,49,0.75,2020,11
Marquez Valdes-Scantling,WR,GNB,1,51,0.85,2020,11
