"('Unnamed: 0_level_0', 'Unnamed: 0_level_1', 'Rk')","('Unnamed: 1_level_0', 'Unnamed: 1_level_1', 'G#')","('Unnamed: 2_level_0', 'Unnamed: 2_level_1', 'Date')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1', 'Tm')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1', 'Unnamed: 4_level_2')","('Unnamed: 5_level_0', 'Unnamed: 5_level_1', 'Opp')","('Unnamed: 6_level_0', 'Unnamed: 6_level_1', 'Result')","('Unnamed: 7_level_0', 'Unnamed: 7_level_1', 'Pos')","('Snap Counts', 'Off.', 'Num')","('Snap Counts', 'Off.', 'Pct')","('Snap Counts', 'Def.', 'Num')","('Snap Counts', 'Def.', 'Pct')","('Snap Counts', 'ST', 'Num')","('Snap Counts', 'ST', 'Pct')","('Unnamed: 14_level_0', 'Fantasy', 'FantPt')","('Unnamed: 15_level_0', 'Fantasy', 'DKPt')","('Unnamed: 16_level_0', 'Fantasy', 'FDPt')",Player_Address,Season,"('Inside 20', 'Rushing', 'Att')","('Inside 20', 'Rushing', 'Yds')","('Inside 20', 'Rushing', 'TD')","('Inside 10', 'Rushing', 'Att')","('Inside 10', 'Rushing', 'Yds')","('Inside 10', 'Rushing', 'TD')","('Unnamed: 20_level_0', 'Fantasy', 'FantPt')","('Unnamed: 21_level_0', 'Fantasy', 'DKPt')","('Unnamed: 22_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Receiving', 'Tgt')","('Inside 20', 'Receiving', 'Rec')","('Inside 20', 'Receiving', 'Yds')","('Inside 20', 'Receiving', 'TD')","('Inside 10', 'Receiving', 'Tgt')","('Inside 10', 'Receiving', 'Rec')","('Inside 10', 'Receiving', 'Yds')","('Inside 10', 'Receiving', 'TD')","('Unnamed: 28_level_0', 'Fantasy', 'FantPt')","('Unnamed: 29_level_0', 'Fantasy', 'DKPt')","('Unnamed: 30_level_0', 'Fantasy', 'FDPt')","('Unnamed: 22_level_0', 'Fantasy', 'FantPt')","('Unnamed: 23_level_0', 'Fantasy', 'DKPt')","('Unnamed: 24_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Passing', 'Cmp')","('Inside 20', 'Passing', 'Att')","('Inside 20', 'Passing', 'Yds')","('Inside 20', 'Passing', 'TD')","('Inside 10', 'Passing', 'Cmp')","('Inside 10', 'Passing', 'Att')","('Inside 10', 'Passing', 'Yds')","('Inside 10', 'Passing', 'TD')","('Unnamed: 18_level_0', 'Fantasy', 'FantPt')","('Unnamed: 19_level_0', 'Fantasy', 'DKPt')","('Unnamed: 20_level_0', 'Fantasy', 'FDPt')","('Unnamed: 24_level_0', 'Fantasy', 'FantPt')","('Unnamed: 25_level_0', 'Fantasy', 'DKPt')","('Unnamed: 26_level_0', 'Fantasy', 'FDPt')","('Unnamed: 30_level_0', 'Fantasy', 'FantPt')","('Unnamed: 31_level_0', 'Fantasy', 'DKPt')","('Unnamed: 32_level_0', 'Fantasy', 'FDPt')","('Unnamed: 36_level_0', 'Fantasy', 'FantPt')","('Unnamed: 37_level_0', 'Fantasy', 'DKPt')","('Unnamed: 38_level_0', 'Fantasy', 'FDPt')","('Unnamed: 32_level_0', 'Fantasy', 'FantPt')","('Unnamed: 33_level_0', 'Fantasy', 'DKPt')","('Unnamed: 34_level_0', 'Fantasy', 'FDPt')"
9.0,9.0,2018-11-11,PHI,,DAL,L 20-27,CB,0.0,0.0%,68.0,98.6%,11.0,39.3%,,,,/players/M/MaddAv00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,PHI,@,NOR,L 7-48,CB,0.0,0.0%,17.0,24.3%,1.0,3.6%,,,,/players/M/MaddAv00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,14.0,2018-12-16,PHI,@,LAR,W 30-23,CB,0.0,0.0%,76.0,100.0%,1.0,3.2%,,,,/players/M/MaddAv00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,2018-12-23,PHI,,HOU,W 32-30,CB,0.0,0.0%,65.0,100.0%,9.0,32.1%,,,,/players/M/MaddAv00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,16.0,2018-12-30,PHI,@,WAS,W 24-0,CB,0.0,0.0%,45.0,100.0%,6.0,31.6%,,,,/players/M/MaddAv00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,SEA,@,DEN,L 24-27,FB,6.0,10.5%,0.0,0.0%,22.0,64.7%,0.7,1.7,1.2,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-17,SEA,@,CHI,L 17-24,FB,6.0,9.1%,0.0,0.0%,19.0,70.4%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,SEA,,DAL,W 24-13,FB,9.0,13.0%,0.0,0.0%,22.0,75.9%,0.2,0.2,0.2,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,SEA,@,ARI,W 20-17,FB,4.0,6.1%,0.0,0.0%,17.0,60.7%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,SEA,,LAR,L 31-33,FB,6.0,10.0%,0.0,0.0%,19.0,63.3%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,SEA,@,OAK,W 27-3,FB,6.0,9.2%,0.0,0.0%,12.0,63.2%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-28,SEA,@,DET,W 28-14,FB,6.0,9.5%,0.0,0.0%,18.0,75.0%,0.1,0.1,0.1,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-11-04,SEA,,LAC,L 17-25,FB,4.0,4.9%,0.0,0.0%,20.0,71.4%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,SEA,@,LAR,L 31-36,FB,3.0,4.4%,0.0,0.0%,19.0,63.3%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-15,SEA,,GNB,W 27-24,FB,6.0,8.6%,0.0,0.0%,19.0,61.3%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,SEA,@,CAR,W 30-27,FB,3.0,4.8%,0.0,0.0%,10.0,37.0%,2.8,3.8,3.3,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,14.0,2018-12-16,SEA,@,SFO,L 23-26,FB,7.0,9.3%,0.0,0.0%,24.0,70.6%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,15.0,2018-12-23,SEA,,KAN,W 38-31,FB,17.0,21.3%,0.0,0.0%,18.0,54.5%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,16.0,2018-12-30,SEA,,ARI,W 27-24,FB,3.0,4.8%,0.0,0.0%,15.0,45.5%,,,,/players/M/MaddTr01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,2.0,2018-09-16,IND,@,WAS,W 21-9,RB,18.0,29.5%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,3.0,12.0,0.0,1.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.6,4.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,6.0,2018-10-14,IND,@,NYJ,L 34-42,RB,24.0,34.8%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,3.0,8.0,0.0,2.0,5.0,0.0,,,,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,9.3,10.3,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,7.0,2018-10-21,IND,,BUF,W 37-5,RB,37.0,56.1%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,4.0,4.0,0.0,2.0,-6.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,29.9,34.9,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,8.0,2018-10-28,IND,@,OAK,W 42-28,RB,49.0,62.8%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,5.0,14.0,2.0,5.0,14.0,2.0,,,,,,,,,,,,26.9,31.9,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,9.0,2018-11-11,IND,,JAX,W 29-26,RB,33.0,60.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,,,,,,,,,,1.0,1.0,7.0,0.0,1.0,1.0,7.0,0.0,5.8,7.8,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,10.0,2018-11-18,IND,,TEN,W 38-10,RB,38.0,61.3%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,3.0,11.0,1.0,2.0,4.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,12.9,13.9,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,11.0,2018-11-25,IND,,MIA,W 27-24,RB,36.0,52.2%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,,,,,,,,,,,,,,,,,,9.6,11.6,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,12.0,2018-12-02,IND,@,JAX,L 0-6,RB,29.0,38.2%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,,,,,,,,,,,,,,,,,,3.3,4.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,13.0,2018-12-09,IND,@,HOU,W 24-21,RB,40.0,59.7%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,1.0,4.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,14.0,2018-12-16,IND,,DAL,W 23-0,RB,44.0,61.1%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,7.0,16.0,2.0,4.0,14.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,24.9,29.9,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,15.0,2018-12-23,IND,,NYG,W 28-27,RB,43.0,64.2%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,4.0,7.0,1.0,3.0,6.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,9.8,10.8,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,16.0,2018-12-30,IND,@,TEN,W 33-17,RB,53.0,67.1%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackMa00,2018,4.0,22.0,1.0,2.0,8.0,1.0,,,,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,15.8,22.8,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,CHI,@,GNB,L 23-24,LB,0.0,0.0%,42.0,70.0%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-17,CHI,,SEA,W 24-17,OLB,0.0,0.0%,48.0,72.7%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,CHI,@,ARI,W 16-14,OLB,0.0,0.0%,50.0,100.0%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,CHI,,TAM,W 48-10,OLB,0.0,0.0%,51.0,81.0%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-14,CHI,@,MIA,L 28-31,OLB,0.0,0.0%,62.0,79.5%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-21,CHI,,NWE,L 31-38,OLB,0.0,0.0%,54.0,84.4%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,9.0,2018-11-11,CHI,,DET,W 34-22,OLB,0.0,0.0%,57.0,73.1%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,10.0,2018-11-18,CHI,,MIN,W 25-20,OLB,0.0,0.0%,62.0,92.5%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,11.0,2018-11-22,CHI,@,DET,W 23-16,OLB,0.0,0.0%,59.0,89.4%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,12.0,2018-12-02,CHI,@,NYG,L 27-30,OLB,0.0,0.0%,64.0,88.9%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,13.0,2018-12-09,CHI,,LAR,W 15-6,OLB,0.0,0.0%,54.0,85.7%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,14.0,2018-12-16,CHI,,GNB,W 24-17,OLB,0.0,0.0%,62.0,91.2%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,15.0,2018-12-23,CHI,@,SFO,W 14-9,OLB,0.0,0.0%,53.0,96.4%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,16.0,2018-12-30,CHI,@,MIN,W 24-10,OLB,0.0,0.0%,37.0,64.9%,0.0,0.0%,,,,/players/M/MackKh00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-06,ATL,@,PHI,L 12-18,C,70.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,ATL,,CAR,W 31-24,C,63.0,100.0%,0.0,0.0%,4.0,14.3%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,ATL,,NOR,L 37-43,C,68.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,ATL,,CIN,L 36-37,C,70.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,ATL,@,PIT,L 17-41,C,72.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,ATL,,TAM,W 34-29,C,67.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-22,ATL,,NYG,W 23-20,C,65.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-11-04,ATL,@,WAS,W 38-14,C,68.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,ATL,@,CLE,L 16-28,C,75.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,ATL,,DAL,L 19-22,C,56.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-22,ATL,@,NOR,L 17-31,C,70.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,ATL,,BAL,L 16-26,C,53.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,ATL,@,GNB,L 20-34,C,71.0,100.0%,0.0,0.0%,0.0,0.0%,-2.0,-1.0,-2.0,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,ATL,,ARI,W 40-14,C,64.0,95.5%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,ATL,@,CAR,W 24-10,C,48.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,ATL,@,TAM,W 34-32,C,77.0,100.0%,0.0,0.0%,6.0,18.8%,,,,/players/M/MackAl20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,SFO,@,MIN,L 16-24,DB,0.0,0.0%,0.0,0.0%,7.0,25.0%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,SFO,,DET,W 30-27,DB,0.0,0.0%,0.0,0.0%,15.0,44.1%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,4.0,2018-09-30,SFO,@,LAC,L 27-29,DB,0.0,0.0%,29.0,42.6%,16.0,50.0%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,5.0,2018-10-07,SFO,,ARI,L 18-28,DB,0.0,0.0%,24.0,47.1%,15.0,55.6%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,6.0,2018-10-15,SFO,@,GNB,L 30-33,DB,0.0,0.0%,14.0,19.7%,18.0,54.5%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,7.0,2018-10-21,SFO,,LAR,L 10-39,RCB,0.0,0.0%,49.0,80.3%,5.0,16.7%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,10.0,2018-11-12,SFO,,NYG,L 23-27,CB,0.0,0.0%,0.0,0.0%,16.0,53.3%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,11.0,2018-11-25,SFO,@,TAM,L 9-27,CB,0.0,0.0%,0.0,0.0%,19.0,67.9%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,2018-12-02,SFO,@,SEA,L 16-43,CB,0.0,0.0%,0.0,0.0%,22.0,73.3%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,13.0,2018-12-09,SFO,,DEN,W 20-14,CB,0.0,0.0%,2.0,2.7%,17.0,65.4%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,14.0,2018-12-16,SFO,,SEA,W 26-23,CB,0.0,0.0%,2.0,2.7%,28.0,82.4%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,2018-12-23,SFO,,CHI,L 9-14,CB,0.0,0.0%,10.0,15.6%,16.0,84.2%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,16.0,2018-12-30,SFO,@,LAR,L 32-48,DB,0.0,0.0%,33.0,45.2%,27.0,87.1%,,,,/players/M/MabiGr00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-10,OAK,,LAR,L 13-33,RB,24.0,34.3%,0.0,0.0%,0.0,0.0%,,,,/players/L/LyncMa00,2018,3.0,9.0,1.0,2.0,5.0,1.0,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.9,12.9,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,OAK,@,DEN,L 19-20,RB,42.0,64.6%,0.0,0.0%,0.0,0.0%,,,,/players/L/LyncMa00,2018,2.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,12.8,14.8,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,OAK,@,MIA,L 20-28,RB,42.0,55.3%,0.0,0.0%,0.0,0.0%,,,,/players/L/LyncMa00,2018,5.0,5.0,1.0,3.0,5.0,1.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.6,17.6,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,OAK,,CLE,W 45-42,RB,50.0,54.3%,0.0,0.0%,0.0,0.0%,,,,/players/L/LyncMa00,2018,2.0,3.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7,21.7,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,OAK,@,LAC,L 10-26,RB,21.0,39.6%,0.0,0.0%,0.0,0.0%,,,,/players/L/LyncMa00,2018,2.0,10.0,0.0,1.0,2.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,4.1,6.1,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,OAK,,SEA,L 3-27,RB,30.0,50.0%,0.0,0.0%,0.0,0.0%,,,,/players/L/LyncMa00,2018,,,,,,,,,,,,,,,,,,5.9,8.9,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,TAM,@,NOR,W 48-40,LB,0.0,0.0%,0.0,0.0%,18.0,54.5%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,TAM,,PHI,W 27-21,LB,0.0,0.0%,0.0,0.0%,19.0,67.9%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-24,TAM,,PIT,L 27-30,LB,0.0,0.0%,0.0,0.0%,19.0,59.4%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,TAM,@,CHI,L 10-48,LB,0.0,0.0%,3.0,4.9%,18.0,64.3%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-14,TAM,@,ATL,L 29-34,LB,0.0,0.0%,0.0,0.0%,19.0,65.5%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-21,TAM,,CLE,W 26-23,LB,0.0,0.0%,1.0,1.5%,27.0,81.8%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-28,TAM,@,CIN,L 34-37,LB,0.0,0.0%,0.0,0.0%,21.0,63.6%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-11-04,TAM,@,CAR,L 28-42,LB,0.0,0.0%,3.0,4.8%,22.0,68.8%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,TAM,,WAS,L 3-16,LB,0.0,0.0%,6.0,10.3%,13.0,65.0%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,TAM,@,NYG,L 35-38,LB,0.0,0.0%,0.0,0.0%,17.0,58.6%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,TAM,,SFO,W 27-9,LB,0.0,0.0%,0.0,0.0%,20.0,71.4%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,TAM,,CAR,W 24-17,LB,0.0,0.0%,0.0,0.0%,17.0,70.8%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,TAM,,NOR,L 14-28,LB,0.0,0.0%,2.0,3.1%,16.0,61.5%,,,,/players/L/LyncCa00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
