Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Ty Sambrailo,T,26.197,2018-09-23,NFL,ATL,,NOR,L 37-43,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.204,2018-09-30,NFL,ATL,,CIN,L 36-37,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.211,2018-10-07,NFL,ATL,@,PIT,L 17-41,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.218,2018-10-14,NFL,ATL,,TAM,W 34-29,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.226,2018-10-22,NFL,ATL,,NYG,W 23-20,7,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.239,2018-11-04,NFL,ATL,@,WAS,W 38-14,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.246,2018-11-11,NFL,ATL,@,CLE,L 16-28,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.253,2018-11-18,NFL,ATL,,DAL,L 19-22,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.257,2018-11-22,NFL,ATL,@,NOR,L 17-31,11,12,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,T,26.267,2018-12-02,NFL,ATL,,BAL,L 16-26,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,RT,26.274,2018-12-09,NFL,ATL,@,GNB,L 20-34,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,RT,26.281,2018-12-16,NFL,ATL,,ARI,W 40-14,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,RT,26.288,2018-12-23,NFL,ATL,@,CAR,W 24-10,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ty Sambrailo,LG,26.295,2018-12-30,NFL,ATL,@,TAM,W 34-32,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Curtis Samuel ,WR,22.064,2018-10-14,NFL,CAR,@,WAS,L 17-23,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,2,37,18.50,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Samuel ,WR,22.078,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,28,9.33,0,100.0%,9.33,,,,,,,,,0,0,1,14,14.00,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Curtis Samuel ,WR,22.089,2018-11-08,NFL,CAR,@,PIT,L 21-52,9,10,Thu,0,0,,0,0,0,,0,0,,,1,1,1.00,0,4,4,18,4.50,0,100.0%,4.50,,,,,,,,,0,0,5,107,21.40,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0
Curtis Samuel ,WR,22.113,2018-12-02,NFL,CAR,@,TAM,L 17-24,12,13,Sun,0,0,,0,0,0,,0,0,,,1,8,8.00,0,11,6,88,14.67,0,54.5%,8.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel ,WR,22.120,2018-12-09,NFL,CAR,@,CLE,L 20-26,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,4,80,20.00,0,50.0%,10.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Curtis Samuel ,WR,22.128,2018-12-17,NFL,CAR,,NOR,L 9-12,14,15,Mon,0,0,,0,0,0,,0,0,,,2,8,4.00,0,4,1,17,17.00,0,25.0%,4.25,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Samuel ,WR,22.134,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,13,7,41,5.86,0,53.8%,3.15,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.066,2018-09-24,NFL,PIT,@,TAM,W 30-27,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.072,2018-09-30,NFL,PIT,,BAL,L 14-26,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.079,2018-10-07,NFL,PIT,,ATL,W 41-17,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.086,2018-10-14,NFL,PIT,@,CIN,W 28-21,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.100,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,0,0,,0,0,0,,0,0,,,4,17,4.25,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.107,2018-11-04,NFL,PIT,@,BAL,W 23-16,8,9,Sun,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.121,2018-11-18,NFL,PIT,@,JAX,W 20-16,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.128,2018-11-25,NFL,PIT,@,DEN,L 17-24,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,12,12.00,0,50.0%,6.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.142,2018-12-09,NFL,PIT,@,OAK,L 21-24,13,14,Sun,0,0,,0,0,0,,0,0,,,11,28,2.55,0,7,7,64,9.14,0,100.0%,9.14,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.149,2018-12-16,NFL,PIT,,NWE,W 17-10,14,15,Sun,0,0,,0,0,0,,0,0,,,19,142,7.47,0,2,2,30,15.00,0,100.0%,15.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jaylen Samuels,RB,22.163,2018-12-30,NFL,PIT,,CIN,W 16-13,16,17,Sun,0,0,,0,0,0,,0,0,,,2,2,1.00,0,8,7,40,5.71,0,87.5%,5.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.040,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.047,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.055,2018-09-24,NFL,TAM,,PIT,L 27-30,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrison Sanborn,LS,33.061,2018-09-30,NFL,TAM,@,CHI,L 10-48,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.075,2018-10-14,NFL,TAM,@,ATL,L 29-34,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.082,2018-10-21,NFL,TAM,,CLE,W 26-23,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.089,2018-10-28,NFL,TAM,@,CIN,L 34-37,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.096,2018-11-04,NFL,TAM,@,CAR,L 28-42,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.103,2018-11-11,NFL,TAM,,WAS,L 3-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.110,2018-11-18,NFL,TAM,@,NYG,L 35-38,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.117,2018-11-25,NFL,TAM,,SFO,W 27-9,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.124,2018-12-02,NFL,TAM,,CAR,W 24-17,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.131,2018-12-09,NFL,TAM,,NOR,L 14-28,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.138,2018-12-16,NFL,TAM,@,BAL,L 12-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.145,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Garrison Sanborn,LS,33.152,2018-12-30,NFL,TAM,,ATL,L 32-34,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Mark Sanchez,QB,32.022,2018-12-03,NFL,WAS,@,PHI,L 13-28,12,13,Mon,13,21,61.90,100,0,1,53.7,2,13,4.76,2.62,1,8,8.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mark Sanchez,QB,32.028,2018-12-09,NFL,WAS,,NYG,L 16-40,13,14,Sun,6,14,42.86,38,0,2,10.7,5,29,2.71,-3.71,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.001,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.008,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.015,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.022,2018-09-30,NFL,IND,,HOU,L 34-37,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.026,2018-10-04,NFL,IND,@,NWE,L 24-38,5,5,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigoberto Sanchez,P,24.036,2018-10-14,NFL,IND,@,NYJ,L 34-42,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.043,2018-10-21,NFL,IND,,BUF,W 37-5,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.050,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.064,2018-11-11,NFL,IND,,JAX,W 29-26,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.071,2018-11-18,NFL,IND,,TEN,W 38-10,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.078,2018-11-25,NFL,IND,,MIA,W 27-24,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.085,2018-12-02,NFL,IND,@,JAX,L 0-6,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.092,2018-12-09,NFL,IND,@,HOU,W 24-21,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.099,2018-12-16,NFL,IND,,DAL,W 23-0,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.106,2018-12-23,NFL,IND,,NYG,W 28-27,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,P,24.113,2018-12-30,NFL,IND,@,TEN,W 33-17,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,31.183,2018-09-16,NFL,DEN,,OAK,W 20-19,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,4,96,24.00,0,100.0%,24.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,31.198,2018-10-01,NFL,DEN,,KAN,L 23-27,4,4,Mon,0,0,,0,0,0,,0,0,,,1,18,18.00,0,7,5,45,9.00,0,71.4%,6.43,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,31.204,2018-10-07,NFL,DEN,@,NYJ,L 16-34,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,14,9,72,8.00,0,64.3%,5.14,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,31.225,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,0,0,,0,0,0,,0,0,,,1,-6,-6.00,0,4,4,57,14.25,0,100.0%,14.25,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,1,0,0,0,0,0
Emmanuel Sanders ,WR,31.232,2018-11-04,NFL,DEN,,HOU,L 17-19,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,9,6,47,7.83,0,66.7%,5.22,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,31.246,2018-11-18,NFL,DEN,@,LAC,W 23-22,10,11,Sun,0,0,,0,0,0,,0,0,,,1,6,6.00,0,6,4,56,14.00,0,66.7%,9.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Emmanuel Sanders ,WR,31.260,2018-12-02,NFL,DEN,@,CIN,W 24-10,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,4,19,4.75,0,66.7%,3.17,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.297,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,2,2,100.0,,,0,9,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.304,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,3,66.7,,,,,,0,2,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Sanders,K,22.311,2018-09-23,NFL,MIA,,OAK,W 28-20,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,4,100.0,,,,,,0,4,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.318,2018-09-30,NFL,MIA,@,NWE,L 7-38,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,1,1,100.0,,,,,,0,1,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.325,2018-10-07,NFL,MIA,@,CIN,L 17-27,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,1,1,100.0,,,0,5,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.332,2018-10-14,NFL,MIA,,CHI,W 31-28,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,3,3,100.0,,,0,11,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.339,2018-10-21,NFL,MIA,,DET,L 21-32,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,,1,0.0,,,0,3,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.343,2018-10-25,NFL,MIA,@,HOU,L 23-42,8,8,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,2,2,100.0,3,3,100.0,,,0,11,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.353,2018-11-04,NFL,MIA,,NYJ,W 13-6,9,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,1,1,100.0,2,2,100.0,,,0,7,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,22.360,2018-11-11,NFL,MIA,@,GNB,L 12-31,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,4,4,100.0,,,0,12,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,23.009,2018-11-25,NFL,MIA,@,IND,L 24-27,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,1,1,100.0,,,0,6,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,23.016,2018-12-02,NFL,MIA,,BUF,W 21-17,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,3,3,100.0,,,,,,0,3,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jason Sanders,K,23.023,2018-12-09,NFL,MIA,,NWE,W 34-33,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,4,4,100.0,,,,,,0,4,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
