Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Nick Bosa,,DL,SFO,2020-09-20,Sun,2020,2,2.0,Away,NYJ,W 31-13,,11.0,0.17,,,2
Nick Boyle,27.209,TE,BAL,2020-09-13,Sun,2020,1,1.0,Home,CLE,W 38-6,1.3,41.0,0.69,,,1
Nick Boyle,27.216,TE,BAL,2020-09-20,Sun,2020,2,2.0,Away,HOU,W 33-16,1.6,51.0,0.78,,,2
Nick Boyle,27.224,TE,BAL,2020-09-28,Mon,2020,3,3.0,Home,KAN,L 20-34,7.0,26.0,0.46,,,3
Nick Boyle,27.23,TE,BAL,2020-10-04,Sun,2020,4,4.0,Away,WAS,W 31-17,1.4,38.0,0.67,,,4
Nick Chubb,24.261,RB,CLE,2020-09-13,Sun,2020,1,1.0,Away,BAL,L 6-38,5.1,35.0,0.48,,,1
Nick Chubb,24.265,RB,CLE,2020-09-17,Thu,2020,2,2.0,Home,CIN,W 35-30,25.8,36.0,0.62,,,2
Nick Chubb,24.275,RB,CLE,2020-09-27,Sun,2020,3,3.0,Home,WAS,W 34-20,23.5,34.0,0.54,,,3
Nick Chubb,24.282,RB,CLE,2020-10-04,Sun,2020,4,4.0,Away,DAL,W 49-38,4.3,14.0,0.18,,,4
Nick Easton,,,,,,2020,1,,,,,,,,,,1
Nick Easton,,,,,,2020,2,,,,,,,,,,2
Nick Easton,,,,,,2020,3,,,,,,,,,,3
Nick Easton,28.11,OL,NOR,2020-10-04,Sun,2020,4,4.0,Away,DET,W 35-29,0.0,,,,,4
Nick Easton,,,,,,2020,5,,,,,,,,,,5
Nick Easton,,,,,,2020,6,,,,,,,,,,6
Nick Foles,,,,,,2020,1,,,,,,,,,,1
Nick Foles,,,,,,2020,2,,,,,,,,,,2
Nick Foles,31.251,QB,CHI,2020-09-27,Sun,2020,3,3.0,Away,ATL,W 30-26,18.22,43.0,0.52,,,3
Nick Foles,31.258,QB,CHI,2020-10-04,Sun,2020,4,4.0,Home,IND,L 11-19,12.86,62.0,1.0,,,4
Nick Foles,31.262,QB,CHI,2020-10-08,Thu,2020,5,5.0,Home,TAM,W 20-19,12.62,63.0,1.0,,,5
Nick Foles,31.272,QB,CHI,2020-10-18,Sun,2020,6,6.0,Away,CAR,W 23-16,17.32,66.0,1.0,,,6
Nick Foles,31.28,QB,CHI,2020-10-26,Mon,2020,7,7.0,Away,LAR,L 10-24,8.44,,,,,7
Nick Foles,31.286,QB,CHI,2020-11-01,Sun,2020,8,8.0,Home,NOR,L 23-26,17.880000000000003,69.0,0.99,,,8
Nick Foles,31.293,QB,CHI,2020-11-08,Sun,2020,9,9.0,Away,TEN,L 17-24,25.6,77.0,1.0,,,9
Nick Foles,31.301,QB,CHI,2020-11-16,Mon,2020,10,10.0,Home,MIN,L 13-19,7.44,45.0,0.88,,,10
Nick Foles,,,,,,2020,11,,,,,,,,,,11
Nick Folk,35.313,K,NWE,2020-09-13,Sun,2020,1,1.0,Home,MIA,W 21-11,0.0,,,,,1
Nick Folk,35.32,K,NWE,2020-09-20,Sun,2020,2,2.0,Away,SEA,L 30-35,0.0,,,,,2
Nick Folk,35.327,K,NWE,2020-09-27,Sun,2020,3,3.0,Home,LVR,W 36-20,0.0,,,,,3
Nick Folk,35.335,K,NWE,2020-10-05,Mon,2020,4,4.0,Away,KAN,L 10-26,0.0,,,,,4
Nick Folk,,,,,,2020,5,,,,,,,,,,5
Nick Folk,35.348,K,NWE,2020-10-18,Sun,2020,6,5.0,Home,DEN,L 12-18,0.0,,,,,6
Nick Folk,35.355,K,NWE,2020-10-25,Sun,2020,7,6.0,Home,SFO,L 6-33,0.0,,,,,7
Nick Folk,35.362,K,NWE,2020-11-01,Sun,2020,8,7.0,Away,BUF,L 21-24,0.0,,,,,8
Nick Harris,,,,,,2020,1,,,,,,,,,,1
Nick Harris,,,,,,2020,2,,,,,,,,,,2
Nick Harris,,,,,,2020,3,,,,,,,,,,3
Nick Kwiatkoski,27.11,LB,LVR,2020-09-13,Sun,2020,1,1.0,Away,CAR,W 34-30,7.5,22.0,0.33,,,1
Nick Mullens,,,,,,2020,1,,,,,,,,,,1
Nick Mullens,25.183,QB,SFO,2020-09-20,Sun,2020,2,2.0,Away,NYJ,W 31-13,5.64,29.0,0.48,,,2
Nick Mullens,25.19,QB,SFO,2020-09-27,Sun,2020,3,3.0,Away,NYG,W 36-9,17.72,77.0,0.97,,,3
Nick Mullens,25.197,QB,SFO,2020-10-04,Sun,2020,4,4.0,Home,PHI,L 20-25,8.0,50.0,0.68,,,4
Nick Mullens,,,,,,2020,5,,,,,,,,,,5
Nick Mullens,,,,,,2020,6,,,,,,,,,,6
Nick Mullens,,,,,,2020,7,,,,,,,,,,7
Nick Mullens,25.225,QB,SFO,2020-11-01,Sun,2020,8,8.0,Away,SEA,L 27-37,17.52,29.0,0.41,,,8
Nick Mullens,25.229,QB,SFO,2020-11-05,Thu,2020,9,9.0,Home,GNB,L 17-34,12.64,57.0,1.0,,,9
Nick Mullens,25.239,QB,SFO,2020-11-15,Sun,2020,10,10.0,Away,NOR,L 13-27,12.18,70.0,0.99,,,10
Nick Mullens,,,,,,2020,11,,,,,,,,,,11
Nick Mullens,25.253,QB,SFO,2020-11-29,Sun,2020,12,11.0,Away,LAR,W 23-20,9.08,72.0,1.0,,,12
Nick Mullens,25.261,QB,SFO,2020-12-07,Mon,2020,13,12.0,Home,BUF,L 24-34,22.64,61.0,1.0,,,13
Nick Mullens,25.267,QB,SFO,2020-12-13,Sun,2020,14,13.0,Home,WAS,L 15-23,11.4,81.0,1.0,,,14
Nick Mullens,25.274,QB,SFO,2020-12-20,Sun,2020,15,14.0,Away,DAL,L 33-41,13.46,77.0,0.92,,,15
Nick O'Leary,,,,,,2020,1,,,,,,,,,,1
Nick Scott,,,,,,2020,1,,,,,,,,,,1
Nick Scott,,,,,,2020,2,,,,,,,,,,2
Nick Scott,,,,,,2020,3,,,,,,,,,,3
Nick Scott,,,,,,2020,4,,,,,,,,,,4
Nick Scott,,,,,,2020,5,,,,,,,,,,5
Nick Scott,,,,,,2020,6,,,,,,,,,,6
Nick Scott,25.162,DB,LAR,2020-10-26,Mon,2020,7,7.0,Home,CHI,W 24-10,1.5,,,,,7
Nick Scott,25.168,DB,LAR,2020-11-01,Sun,2020,8,8.0,Away,MIA,L 17-28,1.5,7.0,0.14,,,8
Nick Scott,,,,,,2020,9,,,,,,,,,,9
Nick Scott,25.182,DB,LAR,2020-11-15,Sun,2020,10,9.0,Home,SEA,W 23-16,3.0,29.0,0.43,,,10
Nick Scott,25.19,DB,LAR,2020-11-23,Mon,2020,11,10.0,Away,TAM,W 27-24,3.75,21.0,0.3,,,11
Nick Scott,25.196,DB,LAR,2020-11-29,Sun,2020,12,11.0,Home,SFO,L 20-23,5.25,36.0,0.5,,,12
Nick Scott,25.203,DB,LAR,2020-12-06,Sun,2020,13,12.0,Away,ARI,W 38-28,1.5,34.0,0.53,,,13
Nick Scott,25.207,DB,LAR,2020-12-10,Thu,2020,14,13.0,Home,NWE,W 24-3,0.75,10.0,0.17,,,14
Nick Sundberg,,,,,,2020,1,,,,,,,,,,1
Nick Sundberg,,,,,,2020,2,,,,,,,,,,2
Nick Sundberg,,,,,,2020,3,,,,,,,,,,3
Nick Sundberg,,,,,,2020,4,,,,,,,,,,4
Nick Sundberg,,,,,,2020,5,,,,,,,,,,5
Nick Sundberg,,,,,,2020,6,,,,,,,,,,6
Nick Sundberg,,,,,,2020,7,,,,,,,,,,7
Nick Sundberg,,,,,,2020,8,,,,,,,,,,8
Nick Sundberg,,,,,,2020,9,,,,,,,,,,9
Nick Sundberg,,,,,,2020,10,,,,,,,,,,10
Nick Vannett,27.192,TE,DEN,2020-09-14,Mon,2020,1,1.0,Home,TEN,L 14-16,-0.1,16.0,0.27,,,1
Nick Vannett,27.198,TE,DEN,2020-09-20,Sun,2020,2,2.0,Away,PIT,L 21-26,0.0,23.0,0.3,,,2
Nick Vannett,,,,,,2020,3,,,,,,,,,,3
Nick Vannett,27.209,TE,DEN,2020-10-01,Thu,2020,4,4.0,Away,NYJ,W 37-28,1.2000000000000002,28.0,0.4,,,4
Nick Vannett,,,,,,2020,5,,,,,,,,,,5
Nick Vannett,27.226,TE,DEN,2020-10-18,Sun,2020,6,5.0,Away,NWE,W 18-12,1.2000000000000002,29.0,0.45,,,6
Nick Vannett,27.233,TE,DEN,2020-10-25,Sun,2020,7,6.0,Home,KAN,L 16-43,3.5,35.0,0.45,,,7
Nick Vannett,,TE,DEN,2020-11-01,Sun,2020,8,7.0,Home,LAC,W 31-30,,11.0,0.17,,,8
Nick Vigil,27.024,LB,LAC,2020-09-13,Sun,2020,1,1.0,Away,CIN,W 16-13,10.0,58.0,0.85,,,1
Nick Vigil,,,,,,2020,2,,,,,,,,,,2
Nick Williams,30.205,DL,DET,2020-09-13,Sun,2020,1,1.0,Home,CHI,L 23-27,2.25,41.0,0.63,,,1
Noah Fant,22.299,TE,DEN,2020-09-14,Mon,2020,1,1.0,Home,TEN,L 14-16,16.6,43.0,0.73,,,1
Noah Fant,22.305,TE,DEN,2020-09-20,Sun,2020,2,2.0,Away,PIT,L 21-26,15.7,61.0,0.79,,,2
Noah Fant,22.312,TE,DEN,2020-09-27,Sun,2020,3,3.0,Home,TAM,L 10-28,7.1000000000000005,53.0,0.84,,,3
Noah Fant,22.316,TE,DEN,2020-10-01,Thu,2020,4,4.0,Away,NYJ,W 37-28,6.0,35.0,0.5,,,4
Noah Fant,,,,,,2020,5,,,,,,,,,,5
Noah Spence,,,,,,2020,1,,,,,,,,,,1
Noah Togiai,,,,,,2020,1,,,,,,,,,,1
Noah Togiai,,TE,IND,2020-09-20,Sun,2020,2,2.0,Home,MIN,W 28-11,,37.0,0.5,,,2
Noah Togiai,23.083,TE,IND,2020-09-27,Sun,2020,3,3.0,Home,NYJ,W 36-7,0.0,15.0,0.25,,,3
Noah Togiai,,,,,,2020,4,,,,,,,,,,4
Noah Togiai,,,,,,2020,5,,,,,,,,,,5
Noah Togiai,,TE,IND,2020-10-18,Sun,2020,6,6.0,Home,CIN,W 31-27,,4.0,0.06,,,6
Noah Togiai,,,,,,2020,7,,,,,,,,,,7
Noah Togiai,,,,,,2020,8,,,,,,,,,,8
Noah Togiai,,,,,,2020,9,,,,,,,,,,9
Noah Togiai,,TE,IND,2020-11-12,Thu,2020,10,9.0,Away,TEN,W 34-17,,16.0,0.23,,,10
OJ Howard,25.3,TE,TAM,2020-09-13,Sun,2020,1,1.0,Away,NOR,L 23-34,11.6,37.0,0.53,,,1
OJ Howard,25.307,TE,TAM,2020-09-20,Sun,2020,2,2.0,Home,CAR,W 31-17,1.6,34.0,0.56,,,2
OJ Howard,25.314,TE,TAM,2020-09-27,Sun,2020,3,3.0,Away,DEN,W 28-10,6.4,33.0,0.49,,,3
OJ Howard,25.321,TE,TAM,2020-10-04,Sun,2020,4,4.0,Home,LAC,W 38-31,12.5,28.0,0.37,,,4
Odell Beckham,27.313,WR,CLE,2020-09-13,Sun,2020,1,1.0,Away,BAL,L 6-38,3.7,56.0,0.77,,,1
Odell Beckham,27.317,WR,CLE,2020-09-17,Thu,2020,2,2.0,Home,CIN,W 35-30,15.4,39.0,0.67,,,2
Odell Beckham,27.327,WR,CLE,2020-09-27,Sun,2020,3,3.0,Home,WAS,W 34-20,7.9,51.0,0.81,,,3
Odell Beckham,27.334,WR,CLE,2020-10-04,Sun,2020,4,4.0,Away,DAL,W 49-38,35.9,58.0,0.73,,,4
Odell Beckham,27.341,WR,CLE,2020-10-11,Sun,2020,5,5.0,Home,IND,W 32-23,8.920000000000002,63.0,0.86,,,5
Ogbonnia Okoronkwo,25.142,LB,LAR,2020-09-13,Sun,2020,1,1.0,Home,DAL,W 20-17,1.5,16.0,0.22,,,1
Ogbonnia Okoronkwo,25.149,LB,LAR,2020-09-20,Sun,2020,2,2.0,Away,PHI,W 37-19,3.0,20.0,0.28,,,2
Ogbonnia Okoronkwo,25.156,LB,LAR,2020-09-27,Sun,2020,3,3.0,Away,BUF,L 32-35,3.0,15.0,0.24,,,3
Ogbonnia Okoronkwo,25.163,LB,LAR,2020-10-04,Sun,2020,4,4.0,Home,NYG,W 17-9,10.5,30.0,0.44,,,4
Ogbonnia Okoronkwo,,LB,LAR,2020-10-11,Sun,2020,5,5.0,Away,WAS,W 30-10,,14.0,0.26,,,5
Olamide Zaccheaus,23.052,WR,ATL,2020-09-13,Sun,2020,1,1.0,Home,SEA,L 25-38,1.5,11.0,0.14,,,1
Olamide Zaccheaus,23.059,WR,ATL,2020-09-20,Sun,2020,2,2.0,Away,DAL,L 39-40,3.0,16.0,0.21,,,2
Olamide Zaccheaus,23.066,WR,ATL,2020-09-27,Sun,2020,3,3.0,Home,CHI,L 26-30,6.1000000000000005,54.0,0.78,,,3
Olamide Zaccheaus,23.074,WR,ATL,2020-10-05,Mon,2020,4,4.0,Away,GNB,L 16-30,12.6,53.0,0.76,,,4
Olamide Zaccheaus,23.08,WR,ATL,2020-10-11,Sun,2020,5,5.0,Home,CAR,L 16-23,1.8,63.0,0.97,,,5
Olamide Zaccheaus,23.087,WR,ATL,2020-10-18,Sun,2020,6,6.0,Away,MIN,W 40-23,0.0,14.0,0.17,,,6
Olamide Zaccheaus,23.094,WR,ATL,2020-10-25,Sun,2020,7,7.0,Home,DET,L 22-23,0.0,11.0,0.15,,,7
Olamide Zaccheaus,,WR,ATL,2020-10-29,Thu,2020,8,8.0,Away,CAR,W 25-17,,9.0,0.13,,,8
Olamide Zaccheaus,23.108,WR,ATL,2020-11-08,Sun,2020,9,9.0,Home,DEN,W 34-27,18.3,52.0,0.73,,,9
Olamide Zaccheaus,,,,,,2020,10,,,,,,,,,,10
Olamide Zaccheaus,23.122,WR,ATL,2020-11-22,Sun,2020,11,10.0,Away,NOR,L 9-24,1.5,13.0,0.21,,,11
Olasunkanmi Adeniyi,23.002,DL,PIT,2020-09-14,Mon,2020,1,1.0,Away,NYG,W 26-16,3.5,11.0,0.16,,,1
Olasunkanmi Adeniyi,,DL,PIT,2020-09-20,Sun,2020,2,2.0,Home,DEN,W 26-21,,9.0,0.12,,,2
Olasunkanmi Adeniyi,23.015,DL,PIT,2020-09-27,Sun,2020,3,3.0,Home,HOU,W 28-21,3.0,6.0,0.13,,,3
Olasunkanmi Adeniyi,,,,,,2020,4,,,,,,,,,,4
Olasunkanmi Adeniyi,23.029,DL,PIT,2020-10-11,Sun,2020,5,4.0,Home,PHI,W 38-29,1.5,,,,,5
Olasunkanmi Adeniyi,23.036,DL,PIT,2020-10-18,Sun,2020,6,5.0,Home,CLE,W 38-7,3.0,9.0,0.16,,,6
Olasunkanmi Adeniyi,23.043,DL,PIT,2020-10-25,Sun,2020,7,6.0,Away,TEN,W 27-24,0.75,3.0,0.05,,,7
Olasunkanmi Adeniyi,23.05,DL,PIT,2020-11-01,Sun,2020,8,7.0,Away,BAL,W 28-24,1.5,,,,,8
Olasunkanmi Adeniyi,,DL,PIT,2020-11-08,Sun,2020,9,8.0,Away,DAL,W 24-19,,2.0,0.03,,,9
Olasunkanmi Adeniyi,23.064,DL,PIT,2020-11-15,Sun,2020,10,9.0,Home,CIN,W 36-10,5.5,10.0,0.15,,,10
Olasunkanmi Adeniyi,23.071,DL,PIT,2020-11-22,Sun,2020,11,10.0,Away,JAX,W 27-3,3.0,13.0,0.22,,,11
Olasunkanmi Adeniyi,23.081,DL,PIT,2020-12-02,Wed,2020,12,11.0,Home,BAL,W 19-14,1.5,1.0,0.02,,,12
Olasunkanmi Adeniyi,23.086,DL,PIT,2020-12-07,Mon,2020,13,12.0,Home,WAS,L 17-23,1.5,16.0,0.22,,,13
Olasunkanmi Adeniyi,23.092,DL,PIT,2020-12-13,Sun,2020,14,13.0,Away,BUF,L 15-26,0.75,18.0,0.24,,,14
Olasunkanmi Adeniyi,23.1,DL,PIT,2020-12-21,Mon,2020,15,14.0,Away,CIN,L 17-27,0.0,6.0,0.11,,,15
Olivier Vernon,29.342,DL,CLE,2020-09-13,Sun,2020,1,1.0,Away,BAL,L 6-38,2.25,42.0,0.71,,,1
Oshane Ximines,23.282,LB,NYG,2020-09-14,Mon,2020,1,1.0,Home,PIT,L 16-26,0.0,26.0,0.4,,,1
Oshane Ximines,23.288,LB,NYG,2020-09-20,Sun,2020,2,2.0,Away,CHI,L 13-17,3.5,19.0,0.29,,,2
Oshane Ximines,23.295,LB,NYG,2020-09-27,Sun,2020,3,3.0,Home,SFO,L 9-36,5.25,46.0,0.58,,,3
Oshane Ximines,23.302,LB,NYG,2020-10-04,Sun,2020,4,4.0,Away,LAR,L 9-17,0.0,19.0,0.33,,,4
Otaro Alaka,,,,,,2020,1,,,,,,,,,,1
Otaro Alaka,,,,,,2020,2,,,,,,,,,,2
Otaro Alaka,,,,,,2020,3,,,,,,,,,,3
Otaro Alaka,,,,,,2020,4,,,,,,,,,,4
Otaro Alaka,24.146,LB,BAL,2020-10-11,Sun,2020,5,5.0,Home,CIN,W 27-3,0.75,,,,,5
Otaro Alaka,,,,,,2020,6,,,,,,,,,,6
Otaro Alaka,,,,,,2020,7,,,,,,,,,,7
PJ Hall,25.158,DL,HOU,2020-09-10,Thu,2020,1,1.0,Away,KAN,L 20-34,8.75,17.0,0.24,,,1
PJ Hall,25.168,DL,HOU,2020-09-20,Sun,2020,2,2.0,Home,BAL,L 16-33,3.0,43.0,0.66,,,2
PJ Hall,25.175,DL,HOU,2020-09-27,Sun,2020,3,3.0,Away,PIT,L 21-28,3.75,45.0,0.56,,,3
PJ Hall,25.182,DL,HOU,2020-10-04,Sun,2020,4,4.0,Home,MIN,L 23-31,12.75,43.0,0.65,,,4
PJ Hall,25.189,DL,HOU,2020-10-11,Sun,2020,5,5.0,Home,JAX,W 30-14,3.0,33.0,0.44,,,5
PJ Hall,25.196,DL,HOU,2020-10-18,Sun,2020,6,6.0,Away,TEN,L 36-42,10.5,40.0,0.53,,,6
Parris Campbell,23.059,WR,IND,2020-09-13,Sun,2020,1,1.0,Away,JAX,L 20-27,11.0,61.0,0.82,,,1
Parris Campbell,23.066,WR,IND,2020-09-20,Sun,2020,2,2.0,Home,MIN,W 28-11,0.7000000000000001,2.0,0.03,,,2
Parry Nickerson,,,,,,2020,1,,,,,,,,,,1
Parry Nickerson,,,,,,2020,2,,,,,,,,,,2
Parry Nickerson,,,,,,2020,3,,,,,,,,,,3
Parry Nickerson,,,,,,2020,4,,,,,,,,,,4
Parry Nickerson,,,,,,2020,5,,,,,,,,,,5
Parry Nickerson,,,,,,2020,6,,,,,,,,,,6
Pat Elflein,,,,,,2020,1,,,,,,,,,,1
Patrick Mekari,,,,,,2020,1,,,,,,,,,,1
Patrick Mekari,,,,,,2020,2,,,,,,,,,,2
Patrick Mekari,,,,,,2020,3,,,,,,,,,,3
Patrick Mekari,,,,,,2020,4,,,,,,,,,,4
Patrick Mekari,,,,,,2020,5,,,,,,,,,,5
Patrick Mekari,,,,,,2020,6,,,,,,,,,,6
Patrick Mekari,,,,,,2020,7,,,,,,,,,,7
Patrick Mekari,,,,,,2020,8,,,,,,,,,,8
Patrick Mekari,,,,,,2020,9,,,,,,,,,,9
Patrick Mekari,,,,,,2020,10,,,,,,,,,,10
Patrick Mekari,,,,,,2020,11,,,,,,,,,,11
Patrick Queen,21.031,LB,BAL,2020-09-13,Sun,2020,1,1.0,Home,CLE,W 38-6,19.0,54.0,0.74,,,1
Patrick Queen,21.038,LB,BAL,2020-09-20,Sun,2020,2,2.0,Away,HOU,W 33-16,12.0,42.0,0.71,,,2
Patrick Queen,21.046,LB,BAL,2020-09-28,Mon,2020,3,3.0,Home,KAN,L 20-34,6.0,47.0,0.63,,,3
Patrick Queen,21.052,LB,BAL,2020-10-04,Sun,2020,4,4.0,Away,WAS,W 31-17,21.75,57.0,0.8,,,4
Patrick Queen,21.059,LB,BAL,2020-10-11,Sun,2020,5,5.0,Home,CIN,W 27-3,33.25,52.0,0.78,,,5
Patrick Queen,21.066,LB,BAL,2020-10-18,Sun,2020,6,6.0,Away,PHI,W 30-28,4.5,63.0,0.88,,,6
Patrick Queen,,,,,,2020,7,,,,,,,,,,7
Patrick Queen,21.08,LB,BAL,2020-11-01,Sun,2020,8,7.0,Home,PIT,L 24-28,5.25,53.0,0.98,,,8
Patrick Ricard,26.109,RB,BAL,2020-09-13,Sun,2020,1,1.0,Home,CLE,W 38-6,-0.7,25.0,0.42,,,1
Patrick Ricard,26.116,RB,BAL,2020-09-20,Sun,2020,2,2.0,Away,HOU,W 33-16,6.6,28.0,0.43,,,2
Patrick Ricard,,RB,BAL,2020-09-28,Mon,2020,3,3.0,Home,KAN,L 20-34,,11.0,0.2,,,3
Patrick Ricard,,RB,BAL,2020-10-04,Sun,2020,4,4.0,Away,WAS,W 31-17,,25.0,0.44,,,4
Patrick Ricard,26.137,RB,BAL,2020-10-11,Sun,2020,5,5.0,Home,CIN,W 27-3,1.2000000000000002,17.0,0.27,,,5
Patrick Ricard,26.144,RB,BAL,2020-10-18,Sun,2020,6,6.0,Away,PHI,W 30-28,0.0,29.0,0.38,,,6
Patrick Ricard,,,,,,2020,7,,,,,,,,,,7
Patrick Ricard,26.158,RB,BAL,2020-11-01,Sun,2020,8,7.0,Home,PIT,L 24-28,0.0,17.0,0.2,,,8
Patrick Ricard,,RB,BAL,2020-11-08,Sun,2020,9,8.0,Away,IND,W 24-10,,22.0,0.34,,,9
Patrick Ricard,26.172,RB,BAL,2020-11-15,Sun,2020,10,9.0,Away,NWE,L 17-23,0.7,19.0,0.29,,,10
Patrick Ricard,26.179,RB,BAL,2020-11-22,Sun,2020,11,10.0,Home,TEN,L 24-30,1.0,23.0,0.35,,,11
Patrick Robinson,33.006,DB,NOR,2020-09-13,Sun,2020,1,1.0,Home,TAM,W 34-23,0.75,9.0,0.13,,,1
Patrick Robinson,,DB,NOR,2020-09-21,Mon,2020,2,2.0,Away,LVR,L 24-34,,1.0,0.01,,,2
Patrick Robinson,,,,,,2020,3,,,,,,,,,,3
Patrick Robinson,33.027,DB,NOR,2020-10-04,Sun,2020,4,4.0,Away,DET,W 35-29,15.0,58.0,0.95,,,4
Patrick Robinson,33.035,DB,NOR,2020-10-12,Mon,2020,5,5.0,Home,LAC,W 30-27,4.5,68.0,0.96,,,5
Patrick Robinson,,,,,,2020,6,,,,,,,,,,6
Patrick Robinson,,,,,,2020,7,,,,,,,,,,7
Patrick Robinson,,,,,,2020,8,,,,,,,,,,8
Patrick Robinson,,,,,,2020,9,,,,,,,,,,9
Patrick Robinson,33.069,DB,NOR,2020-11-15,Sun,2020,10,9.0,Home,SFO,W 27-13,9.0,23.0,0.32,,,10
Patrick Robinson,33.076,DB,NOR,2020-11-22,Sun,2020,11,10.0,Home,ATL,W 24-9,4.5,62.0,1.0,,,11
Patrick Robinson,33.083,DB,NOR,2020-11-29,Sun,2020,12,11.0,Away,DEN,W 31-3,3.5,21.0,0.49,,,12
Penny Hart,,WR,SEA,2020-09-13,Sun,2020,1,1.0,Away,ATL,W 38-25,,1.0,0.02,,,1
Penny Hart,,,,,,2020,2,,,,,,,,,,2
Penny Hart,,WR,SEA,2020-09-27,Sun,2020,3,3.0,Home,DAL,W 38-31,,2.0,0.03,,,3
Penny Hart,,WR,SEA,2020-10-04,Sun,2020,4,4.0,Away,MIA,W 31-23,,7.0,0.11,,,4
Penny Hart,24.098,WR,SEA,2020-10-11,Sun,2020,5,5.0,Home,MIN,W 27-26,0.75,,,,,5
Penny Hart,,,,,,2020,6,,,,,,,,,,6
Penny Hart,,,,,,2020,7,,,,,,,,,,7
Penny Hart,24.119,WR,SEA,2020-11-01,Sun,2020,8,7.0,Home,SFO,W 37-27,3.0,,,,,8
Penny Hart,24.126,WR,SEA,2020-11-08,Sun,2020,9,8.0,Away,BUF,L 34-44,1.5,,,,,9
Pernell McPhee,31.271,LB,BAL,2020-09-13,Sun,2020,1,1.0,Home,CLE,W 38-6,3.75,27.0,0.37,,,1
Pernell McPhee,31.278,LB,BAL,2020-09-20,Sun,2020,2,2.0,Away,HOU,W 33-16,0.75,35.0,0.59,,,2
Pernell McPhee,31.286,LB,BAL,2020-09-28,Mon,2020,3,3.0,Home,KAN,L 20-34,3.0,35.0,0.47,,,3
Pernell McPhee,,LB,BAL,2020-10-04,Sun,2020,4,4.0,Away,WAS,W 31-17,,28.0,0.39,,,4
Pernell McPhee,31.299,LB,BAL,2020-10-11,Sun,2020,5,5.0,Home,CIN,W 27-3,15.0,35.0,0.52,,,5
Pernell McPhee,31.306,LB,BAL,2020-10-18,Sun,2020,6,6.0,Away,PHI,W 30-28,9.0,40.0,0.56,,,6
Pernell McPhee,,,,,,2020,7,,,,,,,,,,7
Pernell McPhee,31.32,LB,BAL,2020-11-01,Sun,2020,8,7.0,Home,PIT,L 24-28,1.5,34.0,0.63,,,8
Pernell McPhee,31.327,LB,BAL,2020-11-08,Sun,2020,9,8.0,Away,IND,W 24-10,4.5,33.0,0.49,,,9
Pernell McPhee,31.334,LB,BAL,2020-11-15,Sun,2020,10,9.0,Away,NWE,L 17-23,4.5,27.0,0.47,,,10
Pernell McPhee,31.341,LB,BAL,2020-11-22,Sun,2020,11,10.0,Home,TEN,L 24-30,5.25,43.0,0.61,,,11
Pernell McPhee,,,,,,2020,12,,,,,,,,,,12
Pernell McPhee,31.357,LB,BAL,2020-12-08,Tue,2020,13,12.0,Home,DAL,W 34-17,6.75,38.0,0.48,,,13
Pernell McPhee,31.363,LB,BAL,2020-12-14,Mon,2020,14,13.0,Away,CLE,W 47-42,0.75,27.0,0.32,,,14
Pernell McPhee,32.003,LB,BAL,2020-12-20,Sun,2020,15,14.0,Home,JAX,W 40-14,2.25,16.0,0.28,,,15
Peter Kalambayi,,,,,,2020,1,,,,,,,,,,1
Pharaoh Brown,,,,,,2020,1,,,,,,,,,,1
Pharaoh Brown,,,,,,2020,2,,,,,,,,,,2
Pharaoh Brown,,TE,HOU,2020-09-27,Sun,2020,3,3.0,Away,PIT,L 21-28,,4.0,0.08,,,3
Pharaoh Brown,26.153,TE,HOU,2020-10-04,Sun,2020,4,4.0,Home,MIN,L 23-31,1.5,7.0,0.11,,,4
Pharaoh Brown,26.16,TE,HOU,2020-10-11,Sun,2020,5,5.0,Home,JAX,W 30-14,0.9,25.0,0.43,,,5
Pharaoh Brown,26.167,TE,HOU,2020-10-18,Sun,2020,6,6.0,Away,TEN,L 36-42,3.8,29.0,0.4,,,6
Pharaoh Brown,,TE,HOU,2020-10-25,Sun,2020,7,7.0,Home,GNB,L 20-35,,19.0,0.28,,,7
Pharaoh Brown,,,,,,2020,8,,,,,,,,,,8
Pharaoh Brown,26.188,TE,HOU,2020-11-08,Sun,2020,9,8.0,Away,JAX,W 27-25,1.5,25.0,0.38,,,9
Pharaoh Brown,26.195,TE,HOU,2020-11-15,Sun,2020,10,9.0,Away,CLE,L 7-10,9.1,18.0,0.32,,,10
Pharaoh Brown,26.202,TE,HOU,2020-11-22,Sun,2020,11,10.0,Home,NWE,W 27-20,3.2,27.0,0.44,,,11
Pharaoh Brown,,TE,HOU,2020-11-26,Thu,2020,12,11.0,Away,DET,W 41-25,,31.0,0.54,,,12
Pharaoh Brown,,TE,HOU,2020-12-06,Sun,2020,13,12.0,Home,IND,L 20-26,,5.0,0.08,,,13
Phil Haynes,,,,,,2020,1,,,,,,,,,,1
Phil Haynes,,,,,,2020,2,,,,,,,,,,2
Phil Haynes,,,,,,2020,3,,,,,,,,,,3
Phil Haynes,,,,,,2020,4,,,,,,,,,,4
Phil Haynes,,,,,,2020,5,,,,,,,,,,5
Phil Haynes,,,,,,2020,6,,,,,,,,,,6
