Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury
Ryan Switzer,24.308,WR,PIT,2019-09-08,Sun,2019,1,1.0,Away,NWE,L 3-33,5.9,46.0,0.69,,
Ryan Switzer,24.315,WR,PIT,2019-09-15,Sun,2019,2,2.0,Home,SEA,L 26-28,4.5,13.0,0.23,,
Ryan Switzer,24.322,WR,PIT,2019-09-22,Sun,2019,3,3.0,Away,SFO,L 20-24,0.0,,,,
Ryan Switzer,24.33,WR,PIT,2019-09-30,Mon,2019,4,4.0,Home,CIN,W 27-3,0.0,,,,
Ryan Switzer,24.336,WR,PIT,2019-10-06,Sun,2019,5,5.0,Home,BAL,L 23-26,0.0,2.0,0.03,,
Ryan Switzer,24.343,WR,PIT,2019-10-13,Sun,2019,6,6.0,Away,LAC,W 24-17,0.3,6.0,0.1,,
Ryan Switzer,24.358,WR,PIT,2019-10-28,Mon,2019,8,7.0,Home,MIA,W 27-14,0.0,2.0,0.03,,
Ryan Switzer,24.364,WR,PIT,2019-11-03,Sun,2019,9,8.0,Home,IND,W 26-24,0.0,8.0,0.13,,
Ryan Switzer,25.006,WR,PIT,2019-11-10,Sun,2019,10,9.0,Home,LAR,W 17-12,0.0,4.0,0.05,,
Sam Darnold,22.095,QB,NYJ,2019-09-08,Sun,2019,1,1.0,Home,BUF,L 16-17,11.0,71.0,1.0,,
Sam Hubbard,24.071,DE,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,24.0,41.0,0.8,,
Sam Hubbard,24.078,DE,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,5.25,62.0,0.89,,
Sam Hubbard,24.085,DE,CIN,2019-09-22,Sun,2019,3,3.0,Away,BUF,L 17-21,13.0,69.0,0.9,,
Sam Hubbard,24.093,DE,CIN,2019-09-30,Mon,2019,4,4.0,Away,PIT,L 3-27,5.25,47.0,0.81,,
Sam Hubbard,24.099,DE,CIN,2019-10-06,Sun,2019,5,5.0,Home,ARI,L 23-26,11.25,58.0,0.77,,
Sam Hubbard,24.106,DE,CIN,2019-10-13,Sun,2019,6,6.0,Away,BAL,L 17-23,6.75,67.0,0.85,,
Sam Hubbard,24.113,DE,CIN,2019-10-20,Sun,2019,7,7.0,Home,JAX,L 17-27,13.75,72.0,0.9,,
Sam Hubbard,24.12,DE,CIN,2019-10-27,Sun,2019,8,8.0,Away,LAR,L 10-24,2.25,48.0,0.8,,
Sam Hubbard,24.134,DE,CIN,2019-11-10,Sun,2019,10,9.0,Home,BAL,L 13-49,2.25,37.0,0.8,,
Sam Hubbard,24.141,DE,CIN,2019-11-17,Sun,2019,11,10.0,Away,OAK,L 10-17,4.5,62.0,0.91,,
Sam Hubbard,24.148,DE,CIN,2019-11-24,Sun,2019,12,11.0,Home,PIT,L 10-16,15.0,63.0,0.88,,
Sam Hubbard,24.155,DE,CIN,2019-12-01,Sun,2019,13,12.0,Home,NYJ,W 22-6,12.75,52.0,0.72,,
Sam Martin,29.193,P,DET,2019-09-08,Sun,2019,1,1.0,Away,ARI,T 27-27,0.0,,,,
Sam Martin,29.2,P,DET,2019-09-15,Sun,2019,2,2.0,Home,LAC,W 13-10,0.0,,,,
Sam Martin,29.207,P,DET,2019-09-22,Sun,2019,3,3.0,Away,PHI,W 27-24,0.0,,,,
Sam Martin,29.214,P,DET,2019-09-29,Sun,2019,4,4.0,Home,KAN,L 30-34,0.0,,,,
Sam Martin,29.229,P,DET,2019-10-14,Mon,2019,6,5.0,Away,GNB,L 22-23,0.0,,,,
Sam Martin,29.235,P,DET,2019-10-20,Sun,2019,7,6.0,Home,MIN,L 30-42,0.0,,,,
Sam Martin,29.242,P,DET,2019-10-27,Sun,2019,8,7.0,Home,NYG,W 31-26,0.0,,,,
Sam Martin,29.249,P,DET,2019-11-03,Sun,2019,9,8.0,Away,OAK,L 24-31,0.0,,,,
Sammy Watkins,26.086,WR,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,42.3,65.0,0.94,,
Sammy Watkins,26.093,WR,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,7.9,69.0,0.92,,
Sammy Watkins,26.1,WR,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,8.9,65.0,0.92,,
Sammy Watkins,26.107,WR,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,4.9,67.0,0.99,,
Saquan Hampton,,S,NOR,2019-10-20,Sun,2019,7,7.0,Away,CHI,W 36-25,,18.0,0.28,,
Saquan Hampton,24.004,S,NOR,2019-12-16,Mon,2019,15,14.0,Home,IND,W 34-7,3.5,16.0,0.29,,
Saquon Barkley,22.211,RB,NYG,2019-09-08,Sun,2019,1,1.0,Away,DAL,L 17-35,15.9,54.0,0.79,,
Saquon Barkley,22.218,RB,NYG,2019-09-15,Sun,2019,2,2.0,Home,BUF,L 14-28,21.000000000000004,60.0,0.88,,
Saquon Barkley,22.225,RB,NYG,2019-09-22,Sun,2019,3,3.0,Away,TAM,W 32-31,5.7,23.0,0.37,,
Scott Miller,22.06,WR,TAM,2019-09-29,Sun,2019,4,4.0,Away,LAR,W 55-40,0.0,,,,
Scott Miller,22.067,WR,TAM,2019-10-06,Sun,2019,5,5.0,Away,NOR,L 24-31,1.8,,,,
Scott Miller,22.074,WR,TAM,2019-10-13,Sun,2019,6,6.0,Home,CAR,L 26-37,5.4,,,,
Scott Miller,22.088,WR,TAM,2019-10-27,Sun,2019,8,7.0,Away,TEN,L 23-27,0.0,,,,
Scott Miller,22.095,WR,TAM,2019-11-03,Sun,2019,9,8.0,Away,SEA,L 34-40,0.0,,,,
Scott Miller,22.102,WR,TAM,2019-11-10,Sun,2019,10,9.0,Home,ARI,W 30-27,4.300000000000001,,,,
Scott Miller,22.109,WR,TAM,2019-11-17,Sun,2019,11,10.0,Home,NOR,L 17-34,9.1,,,,
Scott Miller,22.116,WR,TAM,2019-11-24,Sun,2019,12,11.0,Away,ATL,W 35-22,1.1,,,,
Sean Culkin,,TE,LAC,2019-09-08,Sun,2019,1,1.0,Home,IND,W 30-24,,1.0,0.02,,
Sean Culkin,26.096,TE,LAC,2019-09-15,Sun,2019,2,2.0,Away,DET,L 10-13,0.0,16.0,0.25,,
Sean Culkin,26.103,TE,LAC,2019-09-22,Sun,2019,3,3.0,Home,HOU,L 20-27,0.0,43.0,0.58,,
Sean Culkin,26.11,TE,LAC,2019-09-29,Sun,2019,4,4.0,Away,MIA,W 30-10,1.7000000000000002,39.0,0.58,,
Sean Lee,33.048,LB,DAL,2019-09-08,Sun,2019,1,1.0,Home,NYG,W 35-17,1.5,16.0,0.24,,
Sean Lee,33.055,LB,DAL,2019-09-15,Sun,2019,2,2.0,Away,WAS,W 31-21,2.25,14.0,0.24,,
Sean Lee,,LB,DAL,2019-09-22,Sun,2019,3,3.0,Home,MIA,W 31-6,,14.0,0.2,,
Sean Lee,33.069,LB,DAL,2019-09-29,Sun,2019,4,4.0,Away,NOR,L 10-12,5.25,29.0,0.41,,
Sean Lee,33.076,LB,DAL,2019-10-06,Sun,2019,5,5.0,Home,GNB,L 24-34,1.5,31.0,0.43,,
Sean Lee,33.083,LB,DAL,2019-10-13,Sun,2019,6,6.0,Away,NYJ,L 22-24,6.0,35.0,0.57,,
Sean Lee,33.09,LB,DAL,2019-10-20,Sun,2019,7,7.0,Home,PHI,W 37-10,11.25,45.0,0.75,,
Sean Lee,33.105,LB,DAL,2019-11-04,Mon,2019,9,8.0,Away,NYG,W 37-18,19.25,60.0,0.85,,
Sean Lee,33.111,LB,DAL,2019-11-10,Sun,2019,10,9.0,Home,MIN,L 24-28,4.5,43.0,0.6,,
Sean Lee,33.118,LB,DAL,2019-11-17,Sun,2019,11,10.0,Away,DET,W 35-27,2.25,23.0,0.37,,
Sean Lee,33.125,LB,DAL,2019-11-24,Sun,2019,12,11.0,Away,NWE,L 9-13,9.0,46.0,0.68,,
Sean Lee,33.129,LB,DAL,2019-11-28,Thu,2019,13,12.0,Home,BUF,L 15-26,17.75,57.0,0.84,,
Sean Lee,33.136,LB,DAL,2019-12-05,Thu,2019,14,13.0,Away,CHI,L 24-31,6.0,58.0,0.83,,
Seth Devalve,26.257,TE,JAX,2019-10-13,Sun,2019,6,6.0,Home,NOR,L 6-13,2.1,,,,
Seth Devalve,26.264,TE,JAX,2019-10-20,Sun,2019,7,7.0,Away,CIN,W 27-17,0.0,,,,
Seth Devalve,26.271,TE,JAX,2019-10-27,Sun,2019,8,8.0,Home,NYJ,W 29-15,1.6,,,,
Seth Devalve,26.278,TE,JAX,2019-11-03,Sun,2019,9,9.0,Home,HOU,L 3-26,6.1000000000000005,,,,
Seth Roberts,28.198,WR,BAL,2019-09-08,Sun,2019,1,1.0,Away,MIA,W 59-10,1.5,51.0,0.67,,
Seth Roberts,,WR,BAL,2019-09-15,Sun,2019,2,2.0,Home,ARI,W 23-17,,26.0,0.33,,
Seth Roberts,28.212,WR,BAL,2019-09-22,Sun,2019,3,3.0,Away,KAN,L 28-33,4.7,51.0,0.62,,
Seth Roberts,28.219,WR,BAL,2019-09-29,Sun,2019,4,4.0,Home,CLE,L 25-40,5.6,44.0,0.62,,
Seth Roberts,28.226,WR,BAL,2019-10-06,Sun,2019,5,5.0,Away,PIT,W 26-23,0.0,52.0,0.66,,
Seth Roberts,28.233,WR,BAL,2019-10-13,Sun,2019,6,6.0,Home,CIN,W 23-17,3.3000000000000003,33.0,0.42,,
Seth Roberts,28.24,WR,BAL,2019-10-20,Sun,2019,7,7.0,Away,SEA,W 30-16,1.4,19.0,0.33,,
Seth Roberts,28.254,WR,BAL,2019-11-03,Sun,2019,9,8.0,Home,NWE,W 37-20,0.0,29.0,0.43,,
Seth Roberts,,WR,BAL,2019-11-10,Sun,2019,10,9.0,Away,CIN,W 49-13,,18.0,0.39,,
Seth Roberts,28.268,WR,BAL,2019-11-17,Sun,2019,11,10.0,Home,HOU,W 41-7,8.0,44.0,0.66,,
Seth Roberts,28.276,WR,BAL,2019-11-25,Mon,2019,12,11.0,Away,LAR,W 45-6,5.4,34.0,0.44,,
Seth Roberts,28.282,WR,BAL,2019-12-01,Sun,2019,13,12.0,Home,SFO,W 20-17,1.0,32.0,0.5,,
Shamar Stephen,28.195,DT,MIN,2019-09-08,Sun,2019,1,1.0,Home,ATL,W 28-12,3.0,40.0,0.53,,
Shamar Stephen,,DT,MIN,2019-09-15,Sun,2019,2,2.0,Away,GNB,L 16-21,,50.0,0.7,,
Shamar Stephen,28.209,DT,MIN,2019-09-22,Sun,2019,3,3.0,Home,OAK,W 34-14,2.25,30.0,0.51,,
Shamar Stephen,28.216,DT,MIN,2019-09-29,Sun,2019,4,4.0,Away,CHI,L 6-16,10.5,50.0,0.7,,
Shamar Stephen,28.223,DT,MIN,2019-10-06,Sun,2019,5,5.0,Away,NYG,W 28-10,3.75,36.0,0.53,,
Shamar Stephen,28.23,DT,MIN,2019-10-13,Sun,2019,6,6.0,Home,PHI,W 38-20,4.5,32.0,0.49,,
Shamar Stephen,28.237,DT,MIN,2019-10-20,Sun,2019,7,7.0,Away,DET,W 42-30,2.25,39.0,0.52,,
Shamar Stephen,28.241,DT,MIN,2019-10-24,Thu,2019,8,8.0,Home,WAS,W 19-9,8.25,27.0,0.64,,
Shamar Stephen,,DT,MIN,2019-11-03,Sun,2019,9,9.0,Away,KAN,L 23-26,,38.0,0.64,,
Shamar Stephen,28.258,DT,MIN,2019-11-10,Sun,2019,10,10.0,Away,DAL,W 28-24,3.0,41.0,0.57,,
Shamar Stephen,,DT,MIN,2019-11-17,Sun,2019,11,11.0,Home,DEN,W 27-23,,50.0,0.63,,
Shaq Lawson,25.083,DE,BUF,2019-09-08,Sun,2019,1,1.0,Away,NYJ,W 17-16,11.25,22.0,0.31,,
Shaq Lawson,25.09,DE,BUF,2019-09-15,Sun,2019,2,2.0,Away,NYG,W 28-14,0.75,29.0,0.43,,
Shaq Lawson,25.097,DE,BUF,2019-09-22,Sun,2019,3,3.0,Home,CIN,W 21-17,3.5,24.0,0.39,,
Shaq Lawson,25.104,DE,BUF,2019-09-29,Sun,2019,4,4.0,Home,NWE,L 10-16,0.0,18.0,0.29,,
Shaq Lawson,,DE,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,,29.0,0.5,,
Shaq Lawson,25.125,DE,BUF,2019-10-20,Sun,2019,7,6.0,Home,MIA,W 31-21,4.25,35.0,0.48,,
Shaq Lawson,25.132,DE,BUF,2019-10-27,Sun,2019,8,7.0,Home,PHI,L 13-31,9.75,32.0,0.44,,
Shaq Lawson,25.139,DE,BUF,2019-11-03,Sun,2019,9,8.0,Home,WAS,W 24-9,3.75,27.0,0.54,,
Shaq Lawson,25.146,DE,BUF,2019-11-10,Sun,2019,10,9.0,Away,CLE,L 16-19,4.25,32.0,0.46,,
Shaq Lawson,25.153,DE,BUF,2019-11-17,Sun,2019,11,10.0,Away,MIA,W 37-20,9.0,45.0,0.63,,
Shaq Lawson,25.16,DE,BUF,2019-11-24,Sun,2019,12,11.0,Home,DEN,W 20-3,15.0,27.0,0.55,,
Shaq Lawson,25.164,DE,BUF,2019-11-28,Thu,2019,13,12.0,Away,DAL,W 26-15,12.75,42.0,0.55,,
Shaq Lawson,25.174,DE,BUF,2019-12-08,Sun,2019,14,13.0,Home,BAL,L 17-24,3.0,41.0,0.67,,
Shaq Lawson,25.181,DE,BUF,2019-12-15,Sun,2019,15,14.0,Away,PIT,W 17-10,16.5,33.0,0.56,,
Shaq Lawson,25.187,DE,BUF,2019-12-21,Sat,2019,16,15.0,Away,NWE,L 17-24,5.0,48.0,0.66,,
Shaq Thompson,25.14,LB,CAR,2019-09-08,Sun,2019,1,1.0,Home,LAR,L 27-30,13.5,74.0,0.97,,
Shaq Thompson,25.144,LB,CAR,2019-09-12,Thu,2019,2,2.0,Home,TAM,L 14-20,10.25,60.0,1.0,,
Shaq Thompson,25.154,LB,CAR,2019-09-22,Sun,2019,3,3.0,Away,ARI,W 38-20,21.0,75.0,1.0,,
Shaq Thompson,25.161,LB,CAR,2019-09-29,Sun,2019,4,4.0,Away,HOU,W 16-10,21.75,65.0,0.97,,
Shaq Thompson,25.168,LB,CAR,2019-10-06,Sun,2019,5,5.0,Home,JAX,W 34-27,13.25,80.0,0.96,,
Shaquil Barrett,26.295,LB,TAM,2019-09-08,Sun,2019,1,1.0,Home,SFO,L 17-31,12.0,54.0,0.82,,
Shaquil Barrett,26.299,LB,TAM,2019-09-12,Thu,2019,2,2.0,Away,CAR,W 20-14,22.5,60.0,0.8,,
Shaquil Barrett,26.309,LB,TAM,2019-09-22,Sun,2019,3,3.0,Home,NYG,L 31-32,40.5,57.0,0.92,,
Shaquil Barrett,26.316,LB,TAM,2019-09-29,Sun,2019,4,4.0,Away,LAR,W 55-40,22.25,72.0,0.82,,
Shaquil Barrett,26.323,LB,TAM,2019-10-06,Sun,2019,5,5.0,Away,NOR,L 24-31,2.25,61.0,0.88,,
Shaquill Griffin,24.05,CB,SEA,2019-09-08,Sun,2019,1,1.0,Home,CIN,W 21-20,6.0,75.0,1.0,,
Shaquill Griffin,24.057,CB,SEA,2019-09-15,Sun,2019,2,2.0,Away,PIT,W 28-26,5.25,56.0,1.0,,
Shaquill Griffin,24.064,CB,SEA,2019-09-22,Sun,2019,3,3.0,Home,NOR,L 27-33,3.75,52.0,0.93,,
Shaquill Griffin,24.071,CB,SEA,2019-09-29,Sun,2019,4,4.0,Away,ARI,W 27-10,9.0,62.0,0.98,,
Shaquill Griffin,24.075,CB,SEA,2019-10-03,Thu,2019,5,5.0,Home,LAR,W 30-29,7.5,70.0,0.99,,
Shaquill Griffin,24.085,CB,SEA,2019-10-13,Sun,2019,6,6.0,Away,CLE,W 32-28,11.25,67.0,0.97,,
Shaquill Griffin,24.092,CB,SEA,2019-10-20,Sun,2019,7,7.0,Home,BAL,L 16-30,5.25,57.0,0.98,,
Shaquill Griffin,24.099,CB,SEA,2019-10-27,Sun,2019,8,8.0,Away,ATL,W 27-20,11.0,75.0,0.99,,
Shaquill Griffin,24.106,CB,SEA,2019-11-03,Sun,2019,9,9.0,Home,TAM,W 40-34,13.5,76.0,0.99,,
Shaquill Griffin,24.114,CB,SEA,2019-11-11,Mon,2019,10,10.0,Away,SFO,W 27-24,8.25,82.0,1.0,,
Shaquill Griffin,24.127,CB,SEA,2019-11-24,Sun,2019,12,11.0,Away,PHI,W 17-9,6.75,74.0,1.0,,
Shaquill Griffin,24.135,CB,SEA,2019-12-02,Mon,2019,13,12.0,Home,MIN,W 37-30,3.75,53.0,0.98,,
Shaquill Griffin,24.141,CB,SEA,2019-12-08,Sun,2019,14,13.0,Away,LAR,L 12-28,4.5,68.0,1.0,,
Sharif Finch,23.342,LB,TEN,2019-09-08,Sun,2019,1,1.0,Away,CLE,W 43-13,12.0,41.0,0.58,,
Sharif Finch,23.349,LB,TEN,2019-09-15,Sun,2019,2,2.0,Home,IND,L 17-19,2.25,42.0,0.6,,
Sharif Finch,23.353,LB,TEN,2019-09-19,Thu,2019,3,3.0,Away,JAX,L 7-20,6.5,31.0,0.57,,
Sharif Finch,,LB,TEN,2019-10-06,Sun,2019,5,5.0,Home,BUF,L 7-14,,2.0,0.03,,
Sharrod Neasman,27.329,S,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,1.5,4.0,0.07,,
Sharrod Neasman,27.336,S,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,4.0,,,,
Sharrod Neasman,,S,ATL,2019-10-06,Sun,2019,5,5.0,Away,HOU,L 32-53,,1.0,0.01,,
Sharrod Neasman,27.364,S,ATL,2019-10-13,Sun,2019,6,6.0,Away,ARI,L 33-34,0.0,,,,
Sharrod Neasman,,S,ATL,2019-10-20,Sun,2019,7,7.0,Home,LAR,L 10-37,,1.0,0.01,,
Sharrod Neasman,28.034,S,ATL,2019-11-17,Sun,2019,11,10.0,Away,CAR,W 29-3,0.0,3.0,0.04,,
Shawn Williams,28.118,S,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,4.5,50.0,0.98,,
Shawn Williams,28.125,S,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,12.75,70.0,1.0,,
Shawn Williams,28.132,S,CIN,2019-09-22,Sun,2019,3,3.0,Away,BUF,L 17-21,11.25,70.0,0.91,,
Shawn Williams,28.14,S,CIN,2019-09-30,Mon,2019,4,4.0,Away,PIT,L 3-27,10.5,58.0,1.0,,
Shawn Williams,28.146,S,CIN,2019-10-06,Sun,2019,5,5.0,Home,ARI,L 23-26,18.0,58.0,0.77,,
Shelby Harris,28.029,DE,DEN,2019-09-09,Mon,2019,1,1.0,Away,OAK,L 16-24,3.75,40.0,0.73,,
Shelby Harris,28.035,DE,DEN,2019-09-15,Sun,2019,2,2.0,Home,CHI,L 14-16,5.25,41.0,0.66,,
Shelby Harris,28.042,DE,DEN,2019-09-22,Sun,2019,3,3.0,Away,GNB,L 16-27,8.0,43.0,0.8,,
Shelby Harris,28.049,DE,DEN,2019-09-29,Sun,2019,4,4.0,Home,JAX,L 24-26,6.0,48.0,0.59,,
Shelby Harris,28.056,DE,DEN,2019-10-06,Sun,2019,5,5.0,Away,LAC,W 20-13,4.5,39.0,0.56,,
Shelby Harris,28.063,DE,DEN,2019-10-13,Sun,2019,6,6.0,Home,TEN,W 16-0,11.25,36.0,0.55,,
Shelby Harris,28.067,DE,DEN,2019-10-17,Thu,2019,7,7.0,Home,KAN,L 6-30,4.5,31.0,0.49,,
Shelby Harris,28.077,DE,DEN,2019-10-27,Sun,2019,8,8.0,Away,IND,L 13-15,8.75,32.0,0.5,,
Shelby Harris,28.084,DE,DEN,2019-11-03,Sun,2019,9,9.0,Home,CLE,W 24-19,3.75,47.0,0.63,,
Shelby Harris,28.098,DE,DEN,2019-11-17,Sun,2019,11,10.0,Away,MIN,L 23-27,27.5,34.0,0.55,,
Shelby Harris,28.105,DE,DEN,2019-11-24,Sun,2019,12,11.0,Away,BUF,L 3-20,5.0,18.0,0.24,,
Sheldon Richardson,28.283,DE,CLE,2019-09-08,Sun,2019,1,1.0,Home,TEN,L 13-43,7.5,49.0,0.83,,
Sheldon Richardson,28.291,DE,CLE,2019-09-16,Mon,2019,2,2.0,Away,NYJ,W 23-3,6.0,37.0,0.58,,
Sheldon Richardson,28.297,DE,CLE,2019-09-22,Sun,2019,3,3.0,Home,LAR,L 13-20,4.5,46.0,0.72,,
Sheldon Richardson,28.304,DE,CLE,2019-09-29,Sun,2019,4,4.0,Away,BAL,W 40-25,8.25,42.0,0.59,,
Sheldon Richardson,28.312,DE,CLE,2019-10-07,Mon,2019,5,5.0,Away,SFO,L 3-31,6.0,47.0,0.62,,
Sheldon Richardson,28.318,DE,CLE,2019-10-13,Sun,2019,6,6.0,Home,SEA,L 28-32,4.5,60.0,0.73,,
Sheldon Richardson,28.332,DE,CLE,2019-10-27,Sun,2019,8,7.0,Away,NWE,L 13-27,4.5,50.0,0.72,,
Sheldon Richardson,28.339,DE,CLE,2019-11-03,Sun,2019,9,8.0,Away,DEN,L 19-24,5.0,37.0,0.77,,
Sheldon Richardson,28.346,DE,CLE,2019-11-10,Sun,2019,10,9.0,Home,BUF,W 19-16,8.5,53.0,0.78,,
Sheldon Richardson,28.35,DE,CLE,2019-11-14,Thu,2019,11,10.0,Home,PIT,W 21-7,3.75,47.0,0.65,,
Sheldon Richardson,28.36,DE,CLE,2019-11-24,Sun,2019,12,11.0,Home,MIA,W 41-24,22.25,41.0,0.65,,
Sheldon Richardson,29.002,DE,CLE,2019-12-01,Sun,2019,13,12.0,Away,PIT,L 13-20,4.5,51.0,0.91,,
Sheldon Richardson,29.009,DE,CLE,2019-12-08,Sun,2019,14,13.0,Home,CIN,W 27-19,16.25,63.0,0.86,,
Sheldon Richardson,29.016,DE,CLE,2019-12-15,Sun,2019,15,14.0,Away,ARI,L 24-38,0.75,48.0,0.79,,
Sheldrick Redwine,22.306,S,CLE,2019-09-08,Sun,2019,1,1.0,Home,TEN,L 13-43,0.0,,,,
Sheldrick Redwine,22.314,S,CLE,2019-09-16,Mon,2019,2,2.0,Away,NYJ,W 23-3,0.0,8.0,0.13,,
Sherrick McManis,,CB,CHI,2019-09-05,Thu,2019,1,1.0,Home,GNB,L 3-10,,2.0,0.03,,
Sherrick McManis,31.284,CB,CHI,2019-09-29,Sun,2019,4,4.0,Home,MIN,W 16-6,0.0,4.0,0.07,,
Sherrick McManis,31.291,CB,CHI,2019-10-06,Sun,2019,5,5.0,Away,OAK,L 21-24,7.0,3.0,0.04,,
Sherrick McManis,31.305,CB,CHI,2019-10-20,Sun,2019,7,6.0,Home,NOR,L 25-36,0.0,1.0,0.01,,
Sherrick McManis,31.312,DB,CHI,2019-10-27,Sun,2019,8,7.0,Home,LAC,L 16-17,0.0,,,,
Sherrick McManis,31.319,CB,CHI,2019-11-03,Sun,2019,9,8.0,Away,PHI,L 14-22,1.5,7.0,0.08,,
Sherrick McManis,31.326,CB,CHI,2019-11-10,Sun,2019,10,9.0,Home,DET,W 20-13,0.0,6.0,0.07,,
Sherrick McManis,31.333,CB,CHI,2019-11-17,Sun,2019,11,10.0,Away,LAR,L 7-17,0.0,2.0,0.04,,
Sherrick McManis,31.34,CB,CHI,2019-11-24,Sun,2019,12,11.0,Home,NYG,W 19-14,1.5,1.0,0.02,,
Shilique Calhoun,27.172,LB,NWE,2019-09-08,Sun,2019,1,1.0,Home,PIT,W 33-3,0.75,55.0,0.82,,
Shilique Calhoun,27.179,LB,NWE,2019-09-15,Sun,2019,2,2.0,Away,MIA,W 43-0,2.25,24.0,0.39,,
Sidney Jones,23.11,CB,PHI,2019-09-08,Sun,2019,1,1.0,Home,WAS,W 32-27,5.25,32.0,0.49,,
Sidney Jones,23.117,CB,PHI,2019-09-15,Sun,2019,2,2.0,Away,ATL,L 20-24,15.0,32.0,0.49,,
Sidney Jones,23.124,CB,PHI,2019-09-22,Sun,2019,3,3.0,Home,DET,L 24-27,8.0,47.0,0.77,,
Sidney Jones,23.128,CB,PHI,2019-09-26,Thu,2019,4,4.0,Away,GNB,W 34-27,3.0,9.0,0.11,,
Siran Neal,25.035,CB,BUF,2019-09-08,Sun,2019,1,1.0,Away,NYJ,W 17-16,9.0,33.0,0.46,,
Siran Neal,25.042,CB,BUF,2019-09-15,Sun,2019,2,2.0,Away,NYG,W 28-14,8.0,24.0,0.35,,
Siran Neal,25.049,CB,BUF,2019-09-22,Sun,2019,3,3.0,Home,CIN,W 21-17,8.0,30.0,0.48,,
Siran Neal,25.056,CB,BUF,2019-09-29,Sun,2019,4,4.0,Home,NWE,L 10-16,1.5,24.0,0.38,,
Siran Neal,25.063,CB,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,4.5,14.0,0.24,,
Siran Neal,25.084,S,BUF,2019-10-27,Sun,2019,8,7.0,Home,PHI,L 13-31,4.0,,,,
Siran Neal,25.098,S,BUF,2019-11-10,Sun,2019,10,9.0,Away,CLE,L 16-19,0.0,,,,
Sony Michel,24.203,RB,NWE,2019-09-08,Sun,2019,1,1.0,Home,PIT,W 33-3,1.4,23.0,0.33,,
Sony Michel,24.21,RB,NWE,2019-09-15,Sun,2019,2,2.0,Away,MIA,W 43-0,12.3,34.0,0.48,,
Sony Michel,24.217,RB,NWE,2019-09-22,Sun,2019,3,3.0,Home,NYJ,W 30-14,7.1,17.0,0.22,,
Sony Michel,24.224,RB,NWE,2019-09-29,Sun,2019,4,4.0,Away,BUF,W 16-10,6.300000000000001,28.0,0.44,,
Sony Michel,24.231,RB,NWE,2019-10-06,Sun,2019,5,5.0,Away,WAS,W 33-7,19.8,38.0,0.49,,
Sony Michel,24.235,RB,NWE,2019-10-10,Thu,2019,6,6.0,Home,NYG,W 35-14,12.3,41.0,0.51,,
Sony Michel,24.246,RB,NWE,2019-10-21,Mon,2019,7,7.0,Away,NYJ,W 33-0,21.9,31.0,0.38,,
Sony Michel,24.252,RB,NWE,2019-10-27,Sun,2019,8,8.0,Home,CLE,W 27-13,7.4,28.0,0.41,,
Sony Michel,24.259,RB,NWE,2019-11-03,Sun,2019,9,9.0,Away,BAL,L 20-37,3.5,15.0,0.22,,
Sony Michel,24.273,RB,NWE,2019-11-17,Sun,2019,11,10.0,Away,PHI,W 17-10,5.4,22.0,0.3,,
Sony Michel,24.28,RB,NWE,2019-11-24,Sun,2019,12,11.0,Home,DAL,W 13-9,8.5,35.0,0.51,,
Sony Michel,24.287,RB,NWE,2019-12-01,Sun,2019,13,12.0,Away,HOU,L 22-28,4.5,15.0,0.17,,
Sony Michel,24.294,RB,NWE,2019-12-08,Sun,2019,14,13.0,Home,KAN,L 16-23,1.4,9.0,0.14,,
Sony Michel,24.301,RB,NWE,2019-12-15,Sun,2019,15,14.0,Away,CIN,W 34-13,14.8,27.0,0.42,,
Sony Michel,24.307,RB,NWE,2019-12-21,Sat,2019,16,15.0,Home,BUF,W 24-17,10.6,31.0,0.42,,
Stanley Morgan,23.029,WR,CIN,2019-10-06,Sun,2019,5,5.0,Home,ARI,L 23-26,1.1,3.0,0.05,,
Stanley Morgan,,WR,CIN,2019-10-13,Sun,2019,6,6.0,Away,BAL,L 17-23,,1.0,0.02,,
Stanley Morgan,23.05,WR,CIN,2019-10-27,Sun,2019,8,8.0,Away,LAR,L 10-24,0.8,14.0,0.18,,
Stanley Morgan,23.064,WR,CIN,2019-11-10,Sun,2019,10,9.0,Home,BAL,L 13-49,1.4,38.0,0.52,,
Stanley Morgan,,WR,CIN,2019-11-17,Sun,2019,11,10.0,Away,OAK,L 10-17,,11.0,0.18,,
