Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Amari Cooper,22.128,WR,OAK,2016-10-23,Sun,2016,7,7.0,Away,JAX,W 33-16,4.9,68.0,0.94,,,7
Amari Cooper,22.135,WR,OAK,2016-10-30,Sun,2016,8,8.0,Away,TAM,W 30-24,29.3,90.0,0.96,,,8
Ameer Abdullah,23.09,RB,DET,2016-09-11,Sun,2016,1,1.0,Away,IND,W 39-35,20.5,40.0,0.62,,,1
Ameer Abdullah,23.097,RB,DET,2016-09-18,Sun,2016,2,2.0,Home,TEN,L 15-16,3.8,17.0,0.22,,,2
Andre Hal,24.104,DB,HOU,2016-09-11,Sun,2016,1,1.0,Home,CHI,W 23-14,10.5,,,,,1
Andre Hal,24.111,DB,HOU,2016-09-18,Sun,2016,2,2.0,Home,KAN,W 19-12,6.0,,,,,2
Andre Hal,24.115,DB,HOU,2016-09-22,Thu,2016,3,3.0,Away,NWE,L 0-27,4.5,,,,,3
Andre Hal,24.125,DB,HOU,2016-10-02,Sun,2016,4,4.0,Home,TEN,W 27-20,8.25,,,,,4
Andre Hal,24.132,DB,HOU,2016-10-09,Sun,2016,5,5.0,Away,MIN,L 13-31,0.0,,,,,5
Andre Hal,24.139,DB,HOU,2016-10-16,Sun,2016,6,6.0,Home,IND,W 26-23,10.5,,,,,6
Andre Hal,24.147,DB,HOU,2016-10-24,Mon,2016,7,7.0,Away,DEN,L 9-27,3.75,,,,,7
Andre Hal,24.153,DB,HOU,2016-10-30,Sun,2016,8,8.0,Home,DET,W 20-13,6.75,,,,,8
Andre Hal,,,,,,2016,9,,,,,,,,,,9
Andre Hal,24.167,DB,HOU,2016-11-13,Sun,2016,10,9.0,Away,JAX,W 24-21,6.0,,,,,10
Andre Hal,24.175,DB,HOU,2016-11-21,Mon,2016,11,10.0,Away,OAK,L 20-27,5.0,,,,,11
Andre Hal,24.181,DB,HOU,2016-11-27,Sun,2016,12,11.0,Home,SDG,L 13-21,2.25,,,,,12
Andre Smith,29.23,OL,MIN,2016-09-11,Sun,2016,1,1.0,Away,TEN,W 25-16,0.0,,,,,1
Andre Smith,29.237,OL,MIN,2016-09-18,Sun,2016,2,2.0,Home,GNB,W 17-14,0.0,,,,,2
Andre Smith,29.244,OL,MIN,2016-09-25,Sun,2016,3,3.0,Away,CAR,W 22-10,0.0,,,,,3
Andre Smith,29.252,OL,MIN,2016-10-03,Mon,2016,4,4.0,Home,NYG,W 24-10,0.0,,,,,4
Andrew Adams,,,,,,2016,1,,,,,,,,,,1
Andrew Adams,,,,,,2016,2,,,,,,,,,,2
Andrew Adams,23.333,DB,NYG,2016-09-25,Sun,2016,3,3.0,Home,WAS,L 27-29,0.75,,,,,3
Andrew Adams,23.341,DB,NYG,2016-10-03,Mon,2016,4,4.0,Away,MIN,L 10-24,7.5,65.0,65.0,,,4
Andrew Adams,23.347,DB,NYG,2016-10-09,Sun,2016,5,5.0,Away,GNB,L 16-23,7.5,80.0,80.0,,,5
Andrew Adams,23.354,DB,NYG,2016-10-16,Sun,2016,6,6.0,Home,BAL,W 27-23,4.5,78.0,78.0,,,6
Andrew Adams,23.361,DB,NYG,2016-10-23,Sun,2016,7,7.0,Away,LAR,W 17-10,6.0,79.0,79.0,,,7
Andrew Adams,,,,,,2016,8,,,,,,,,,,8
Andrew Adams,24.009,DB,NYG,2016-11-06,Sun,2016,9,8.0,Home,PHI,W 28-23,22.5,73.0,73.0,,,9
Andrew Donnal,24.193,OL,LAR,2016-09-12,Mon,2016,1,1.0,Away,SFO,L 0-28,0.0,,,,,1
Andrew Donnal,24.199,OL,LAR,2016-09-18,Sun,2016,2,2.0,Home,SEA,W 9-3,0.0,,,,,2
Andrew Donnal,24.206,OL,LAR,2016-09-25,Sun,2016,3,3.0,Away,TAM,W 37-32,0.0,,,,,3
Andrew Donnal,24.213,OL,LAR,2016-10-02,Sun,2016,4,4.0,Away,ARI,W 17-13,0.0,,,,,4
Andrew Donnal,24.22,OL,LAR,2016-10-09,Sun,2016,5,5.0,Home,BUF,L 19-30,0.0,,,,,5
Andrew Donnal,24.227,OL,LAR,2016-10-16,Sun,2016,6,6.0,Away,DET,L 28-31,0.0,,,,,6
Andrew Donnal,24.234,OL,LAR,2016-10-23,Sun,2016,7,7.0,Home,NYG,L 10-17,0.0,,,,,7
Andrew Donnal,,,,,,2016,8,,,,,,,,,,8
Andrew Donnal,24.248,OL,LAR,2016-11-06,Sun,2016,9,8.0,Home,CAR,L 10-13,0.0,,,,,9
Andrew Donnal,24.255,OL,LAR,2016-11-13,Sun,2016,10,9.0,Away,NYJ,W 9-6,0.0,,,,,10
Andrew Donnal,24.262,OL,LAR,2016-11-20,Sun,2016,11,10.0,Home,MIA,L 10-14,0.0,,,,,11
Andrew Donnal,24.269,OL,LAR,2016-11-27,Sun,2016,12,11.0,Away,NOR,L 21-49,0.0,,,,,12
Andrew Gachkar,27.312,LB,DAL,2016-09-11,Sun,2016,1,1.0,Home,NYG,L 19-20,0.0,2.0,2.0,,,1
Andrew Gachkar,27.319,LB,DAL,2016-09-18,Sun,2016,2,2.0,Away,WAS,W 27-23,2.25,13.0,13.0,,,2
Andrew Gachkar,27.326,LB,DAL,2016-09-25,Sun,2016,3,3.0,Home,CHI,W 31-17,0.0,3.0,3.0,,,3
Andrew Luck,26.365,QB,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,33.5,71.0,0.99,,,1
Andrew Luck,27.006,QB,IND,2016-09-18,Sun,2016,2,2.0,Away,DEN,L 20-34,11.079999999999998,73.0,1.0,,,2
Andrew Sendejo,29.002,DB,MIN,2016-09-11,Sun,2016,1,1.0,Away,TEN,W 25-16,10.0,67.0,67.0,,,1
Andrew Sendejo,29.009,DB,MIN,2016-09-18,Sun,2016,2,2.0,Home,GNB,W 17-14,17.0,71.0,71.0,,,2
Andrew Sendejo,29.016,DB,MIN,2016-09-25,Sun,2016,3,3.0,Away,CAR,W 22-10,9.0,77.0,77.0,,,3
Andrew Sendejo,29.024,DB,MIN,2016-10-03,Mon,2016,4,4.0,Home,NYG,W 24-10,5.25,66.0,66.0,,,4
Andrew Sendejo,29.03,DB,MIN,2016-10-09,Sun,2016,5,5.0,Home,HOU,W 31-13,15.75,64.0,64.0,,,5
Andrew Sendejo,,,,,,2016,6,,,,,,,,,,6
Andrew Sendejo,29.044,DB,MIN,2016-10-23,Sun,2016,7,6.0,Away,PHI,L 10-21,7.5,6.0,6.0,,,7
Andrew Tiller,27.126,OL,SFO,2016-09-12,Mon,2016,1,1.0,Home,LAR,W 28-0,0.0,,,,,1
Andrus Peat,22.312,OL,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,0.0,,,,,1
Andrus Peat,22.319,OL,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,0.0,,,,,2
Andrus Peat,22.327,OL,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,0.0,,,,,3
Andrus Peat,22.333,OL,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,0.0,,,,,4
Andrus Peat,,,,,,2016,5,,,,,,,,,,5
Andrus Peat,22.347,OL,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,0.0,,,,,6
Andy Gallik,,,,,,2016,1,,,,,,,,,,1
Andy Janovich,23.108,RB,DEN,2016-09-08,Thu,2016,1,1.0,Home,CAR,W 21-20,8.8,27.0,0.47,,,1
Andy Janovich,23.118,RB,DEN,2016-09-18,Sun,2016,2,2.0,Home,IND,W 34-20,1.6,34.0,0.48,,,2
Andy Janovich,23.125,RB,DEN,2016-09-25,Sun,2016,3,3.0,Away,CIN,W 29-17,2.0,27.0,0.4,,,3
Andy Janovich,23.132,RB,DEN,2016-10-02,Sun,2016,4,4.0,Away,TAM,W 27-7,1.5,29.0,0.4,,,4
Andy Janovich,23.139,RB,DEN,2016-10-09,Sun,2016,5,5.0,Home,ATL,L 16-23,0.2,12.0,0.17,,,5
Andy Janovich,23.143,RB,DEN,2016-10-13,Thu,2016,6,6.0,Away,SDG,L 13-21,0.0,5.0,0.07,,,6
Andy Janovich,23.154,RB,DEN,2016-10-24,Mon,2016,7,7.0,Home,HOU,W 27-9,1.8000000000000005,31.0,0.48,,,7
Andy Janovich,23.16,RB,DEN,2016-10-30,Sun,2016,8,8.0,Home,SDG,W 27-19,0.0,27.0,0.42,,,8
Andy Janovich,23.167,RB,DEN,2016-11-06,Sun,2016,9,9.0,Away,OAK,L 20-30,1.5,1.0,0.02,,,9
Andy Janovich,23.174,RB,DEN,2016-11-13,Sun,2016,10,10.0,Away,NOR,W 25-23,1.4,10.0,0.12,,,10
Andy Janovich,,,,,,2016,11,,,,,,,,,,11
Andy Janovich,23.188,RB,DEN,2016-11-27,Sun,2016,12,11.0,Home,KAN,L 27-30,0.4,32.0,0.4,,,12
Andy Lee,34.028,P,CAR,2016-09-08,Thu,2016,1,1.0,Away,DEN,L 20-21,0.0,,,,,1
Andy Lee,34.038,P,CAR,2016-09-18,Sun,2016,2,2.0,Home,SFO,W 46-27,0.0,,,,,2
Andy Lee,34.045,P,CAR,2016-09-25,Sun,2016,3,3.0,Home,MIN,L 10-22,0.0,,,,,3
Andy Lee,34.052,P,CAR,2016-10-02,Sun,2016,4,4.0,Away,ATL,L 33-48,0.0,,,,,4
Andy Lee,34.06,P,CAR,2016-10-10,Mon,2016,5,5.0,Home,TAM,L 14-17,0.0,,,,,5
Andy Lee,34.066,P,CAR,2016-10-16,Sun,2016,6,6.0,Away,NOR,L 38-41,1.5,,,,,6
Andy Lee,,,,,,2016,7,,,,,,,,,,7
Andy Lee,34.08,P,CAR,2016-10-30,Sun,2016,8,7.0,Home,ARI,W 30-20,0.0,,,,,8
Andy Lee,34.087,P,CAR,2016-11-06,Sun,2016,9,8.0,Away,LAR,W 13-10,0.0,,,,,9
Andy Lee,34.094,P,CAR,2016-11-13,Sun,2016,10,9.0,Home,KAN,L 17-20,0.0,,,,,10
Anquan Boldin,35.344,WR,DET,2016-09-11,Sun,2016,1,1.0,Away,IND,W 39-35,5.0,54.0,0.83,,,1
Anquan Boldin,35.351,WR,DET,2016-09-18,Sun,2016,2,2.0,Home,TEN,L 15-16,12.8,67.0,0.85,,,2
Anquan Boldin,35.358,WR,DET,2016-09-25,Sun,2016,3,3.0,Away,GNB,L 27-34,10.2,53.0,0.78,,,3
Anquan Boldin,35.365,WR,DET,2016-10-02,Sun,2016,4,4.0,Away,CHI,L 14-17,6.1,54.0,0.86,,,4
Anquan Boldin,36.006,WR,DET,2016-10-09,Sun,2016,5,5.0,Home,PHI,W 24-23,6.800000000000001,53.0,0.87,,,5
Anthony Brown,22.271,DB,DAL,2016-09-11,Sun,2016,1,1.0,Home,NYG,L 19-20,0.75,13.0,13.0,,,1
Anthony Brown,22.278,DB,DAL,2016-09-18,Sun,2016,2,2.0,Away,WAS,W 27-23,0.0,,,,,2
Anthony Brown,22.285,DB,DAL,2016-09-25,Sun,2016,3,3.0,Home,CHI,W 31-17,5.25,56.0,56.0,,,3
Anthony Brown,22.292,DB,DAL,2016-10-02,Sun,2016,4,4.0,Away,SFO,W 24-17,7.5,50.0,50.0,,,4
Anthony Brown,22.299,DB,DAL,2016-10-09,Sun,2016,5,5.0,Home,CIN,W 28-14,10.25,58.0,58.0,,,5
Anthony Brown,22.306,DB,DAL,2016-10-16,Sun,2016,6,6.0,Away,GNB,W 30-16,21.75,61.0,61.0,,,6
Anthony Brown,,,,,,2016,7,,,,,,,,,,7
Anthony Brown,22.32,DB,DAL,2016-10-30,Sun,2016,8,7.0,Home,PHI,W 29-23,0.0,6.0,6.0,,,8
Anthony Brown,22.327,DB,DAL,2016-11-06,Sun,2016,9,8.0,Away,CLE,W 35-10,1.5,30.0,30.0,,,9
Anthony Brown,22.334,DB,DAL,2016-11-13,Sun,2016,10,9.0,Away,PIT,W 35-30,8.25,63.0,63.0,,,10
Anthony Brown,22.341,DB,DAL,2016-11-20,Sun,2016,11,10.0,Home,BAL,W 27-17,6.0,41.0,41.0,,,11
Anthony Brown,22.345,DB,DAL,2016-11-24,Thu,2016,12,11.0,Home,WAS,W 31-26,12.0,59.0,59.0,,,12
Anthony Brown,22.352,DB,DAL,2016-12-01,Thu,2016,13,12.0,Away,MIN,W 17-15,6.75,75.0,75.0,,,13
Anthony Brown,22.362,DB,DAL,2016-12-11,Sun,2016,14,13.0,Away,NYG,L 7-10,10.5,67.0,67.0,,,14
Anthony Brown,23.003,DB,DAL,2016-12-18,Sun,2016,15,14.0,Home,TAM,W 26-20,3.75,61.0,61.0,,,15
Anthony Brown,23.011,DB,DAL,2016-12-26,Mon,2016,16,15.0,Home,DET,W 42-21,1.5,9.0,9.0,,,16
Anthony Chickillo,23.277,LB,PIT,2016-09-12,Mon,2016,1,1.0,Away,WAS,W 38-16,2.25,15.0,15.0,,,1
Anthony Chickillo,23.283,LB,PIT,2016-09-18,Sun,2016,2,2.0,Home,CIN,W 24-16,1.5,20.0,20.0,,,2
Anthony Chickillo,23.29,LB,PIT,2016-09-25,Sun,2016,3,3.0,Away,PHI,L 3-34,1.5,18.0,18.0,,,3
Anthony Chickillo,23.297,LB,PIT,2016-10-02,Sun,2016,4,4.0,Home,KAN,W 43-14,0.75,10.0,10.0,,,4
Anthony Chickillo,23.304,LB,PIT,2016-10-09,Sun,2016,5,5.0,Home,NYJ,W 31-13,14.5,21.0,21.0,,,5
Anthony Chickillo,23.311,LB,PIT,2016-10-16,Sun,2016,6,6.0,Away,MIA,L 15-30,6.5,30.0,30.0,,,6
Anthony Chickillo,23.318,LB,PIT,2016-10-23,Sun,2016,7,7.0,Home,NWE,L 16-27,0.75,33.0,33.0,,,7
Anthony Chickillo,,,,,,2016,8,,,,,,,,,,8
Anthony Chickillo,23.332,LB,PIT,2016-11-06,Sun,2016,9,8.0,Away,BAL,L 14-21,9.5,42.0,42.0,,,9
Anthony Chickillo,23.339,LB,PIT,2016-11-13,Sun,2016,10,9.0,Home,DAL,L 30-35,12.5,37.0,37.0,,,10
Anthony Chickillo,23.346,LB,PIT,2016-11-20,Sun,2016,11,10.0,Away,CLE,W 24-9,2.25,38.0,38.0,,,11
Anthony Chickillo,23.35,LB,PIT,2016-11-24,Thu,2016,12,11.0,Away,IND,W 28-7,8.0,32.0,32.0,,,12
Anthony Chickillo,23.36,LB,PIT,2016-12-04,Sun,2016,13,12.0,Home,NYG,W 24-14,0.0,20.0,20.0,,,13
Anthony Chickillo,24.001,LB,PIT,2016-12-11,Sun,2016,14,13.0,Away,BUF,W 27-20,1.5,1.0,1.0,,,14
Anthony Chickillo,24.008,LB,PIT,2016-12-18,Sun,2016,15,14.0,Away,CIN,W 24-20,2.0,,,,,15
Anthony Hitchens,24.093,LB,DAL,2016-09-11,Sun,2016,1,1.0,Home,NYG,L 19-20,5.25,31.0,31.0,,,1
Anthony Hitchens,24.1,LB,DAL,2016-09-18,Sun,2016,2,2.0,Away,WAS,W 27-23,4.5,23.0,23.0,,,2
Anthony Hitchens,24.107,LB,DAL,2016-09-25,Sun,2016,3,3.0,Home,CHI,W 31-17,3.0,22.0,22.0,,,3
Anthony Hitchens,24.114,LB,DAL,2016-10-02,Sun,2016,4,4.0,Away,SFO,W 24-17,8.25,36.0,36.0,,,4
Anthony Hitchens,24.121,LB,DAL,2016-10-09,Sun,2016,5,5.0,Home,CIN,W 28-14,3.75,33.0,33.0,,,5
Anthony Hitchens,24.128,LB,DAL,2016-10-16,Sun,2016,6,6.0,Away,GNB,W 30-16,3.0,29.0,29.0,,,6
Anthony Hitchens,,,,,,2016,7,,,,,,,,,,7
Anthony Hitchens,24.142,LB,DAL,2016-10-30,Sun,2016,8,7.0,Home,PHI,W 29-23,5.0,40.0,40.0,,,8
Anthony Lanier,,,,,,2016,1,,,,,,,,,,1
Anthony Lanier,,,,,,2016,2,,,,,,,,,,2
Anthony Lanier,,,,,,2016,3,,,,,,,,,,3
Anthony Lanier,,,,,,2016,4,,,,,,,,,,4
Anthony Lanier,,,,,,2016,5,,,,,,,,,,5
Anthony Lanier,,,,,,2016,6,,,,,,,,,,6
Anthony Lanier,,,,,,2016,7,,,,,,,,,,7
Anthony Lanier,23.175,DL,WAS,2016-10-30,Sun,2016,8,8.0,Away,CIN,T 27-27,4.0,12.0,12.0,,,8
Anthony Lanier,,,,,,2016,9,,,,,,,,,,9
Anthony Lanier,23.189,DL,WAS,2016-11-13,Sun,2016,10,9.0,Home,MIN,W 26-20,0.0,18.0,18.0,,,10
Anthony Lanier,23.196,DL,WAS,2016-11-20,Sun,2016,11,10.0,Home,GNB,W 42-24,0.0,15.0,15.0,,,11
Anthony Lanier,23.2,DL,WAS,2016-11-24,Thu,2016,12,11.0,Away,DAL,L 26-31,0.0,3.0,3.0,,,12
Anthony Levine,29.168,DB,BAL,2016-09-11,Sun,2016,1,1.0,Home,BUF,W 13-7,1.5,13.0,13.0,,,1
Anthony Levine,29.175,DB,BAL,2016-09-18,Sun,2016,2,2.0,Away,CLE,W 25-20,1.5,14.0,14.0,,,2
Anthony Levine,29.182,DB,BAL,2016-09-25,Sun,2016,3,3.0,Away,JAX,W 19-17,2.25,17.0,17.0,,,3
Anthony Levine,29.189,DB,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,1.5,1.0,1.0,,,4
Anthony Levine,29.196,DB,BAL,2016-10-09,Sun,2016,5,5.0,Home,WAS,L 10-16,1.5,10.0,10.0,,,5
Anthony Levine,29.203,DB,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,3.75,22.0,22.0,,,6
Anthony Levine,29.21,DB,BAL,2016-10-23,Sun,2016,7,7.0,Away,NYJ,L 16-24,1.5,21.0,21.0,,,7
Anthony Levine,,,,,,2016,8,,,,,,,,,,8
Anthony Levine,29.224,DB,BAL,2016-11-06,Sun,2016,9,8.0,Home,PIT,W 21-14,0.0,,,,,9
Anthony Levine,29.228,DB,BAL,2016-11-10,Thu,2016,10,9.0,Home,CLE,W 28-7,0.0,3.0,3.0,,,10
Anthony Levine,29.238,DB,BAL,2016-11-20,Sun,2016,11,10.0,Away,DAL,L 17-27,0.0,,,,,11
Anthony Levine,29.245,DB,BAL,2016-11-27,Sun,2016,12,11.0,Home,CIN,W 19-14,0.0,,,,,12
Anthony Levine,29.252,DB,BAL,2016-12-04,Sun,2016,13,12.0,Home,MIA,W 38-6,0.75,3.0,3.0,,,13
Anthony Levine,29.26,DB,BAL,2016-12-12,Mon,2016,14,13.0,Away,NWE,L 23-30,0.75,3.0,3.0,,,14
Anthony Steen,26.125,OL,MIA,2016-09-11,Sun,2016,1,1.0,Away,SEA,L 10-12,0.0,,,,,1
Anthony Steen,26.132,OL,MIA,2016-09-18,Sun,2016,2,2.0,Away,NWE,L 24-31,0.0,,,,,2
Anthony Steen,26.139,OL,MIA,2016-09-25,Sun,2016,3,3.0,Home,CLE,W 30-24,0.0,,,,,3
Antone Smith,,,,,,2016,1,,,,,,,,,,1
Antone Smith,,,,,,2016,2,,,,,,,,,,2
Antone Smith,,,,,,2016,3,,,,,,,,,,3
Antone Smith,,,,,,2016,4,,,,,,,,,,4
Antone Smith,,,,,,2016,5,,,,,,,,,,5
Antone Smith,,,,,,2016,6,,,,,,,,,,6
Antone Smith,31.036,RB,TAM,2016-10-23,Sun,2016,7,6.0,Away,SFO,W 34-17,5.700000000000001,8.0,0.11,,,7
Antone Smith,31.043,RB,TAM,2016-10-30,Sun,2016,8,7.0,Home,OAK,L 24-30,3.0,22.0,0.32,,,8
Antone Smith,31.047,RB,TAM,2016-11-03,Thu,2016,9,8.0,Home,ATL,L 28-43,4.7,24.0,0.3,,,9
Antonio Allen,27.354,DB,NYJ,2016-09-11,Sun,2016,1,1.0,Home,CIN,L 22-23,0.0,,,,,1
Antonio Allen,27.358,DB,NYJ,2016-09-15,Thu,2016,2,2.0,Away,BUF,W 37-31,1.5,,,,,2
Antonio Allen,28.002,DB,NYJ,2016-09-25,Sun,2016,3,3.0,Away,KAN,L 3-24,0.75,4.0,4.0,,,3
Antonio Allen,28.009,DB,NYJ,2016-10-02,Sun,2016,4,4.0,Home,SEA,L 17-27,0.0,,,,,4
Antonio Allen,28.016,DB,NYJ,2016-10-09,Sun,2016,5,5.0,Away,PIT,L 13-31,0.0,,,,,5
Antonio Allen,28.024,DB,NYJ,2016-10-17,Mon,2016,6,6.0,Away,ARI,L 3-28,0.0,1.0,1.0,,,6
Antonio Allen,28.03,DB,NYJ,2016-10-23,Sun,2016,7,7.0,Home,BAL,W 24-16,0.0,,,,,7
Antonio Allen,28.037,DB,NYJ,2016-10-30,Sun,2016,8,8.0,Away,CLE,W 31-28,0.0,,,,,8
Antonio Allen,28.044,DB,NYJ,2016-11-06,Sun,2016,9,9.0,Away,MIA,L 23-27,0.0,3.0,3.0,,,9
Antonio Allen,28.051,DB,NYJ,2016-11-13,Sun,2016,10,10.0,Home,LAR,L 6-9,3.0,,,,,10
Antonio Allen,,,,,,2016,11,,,,,,,,,,11
Antonio Allen,28.065,DB,NYJ,2016-11-27,Sun,2016,12,11.0,Home,NWE,L 17-22,0.0,,,,,12
Antonio Allen,28.073,DB,NYJ,2016-12-05,Mon,2016,13,12.0,Home,IND,L 10-41,0.75,,,,,13
Antonio Cromartie,32.149,DB,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,4.5,61.0,61.0,,,1
Antonio Gates,36.085,TE,SDG,2016-09-11,Sun,2016,1,1.0,Away,KAN,L 27-33,3.5,,,,,1
Antonio Gates,36.092,TE,SDG,2016-09-18,Sun,2016,2,2.0,Home,JAX,W 38-14,9.0,,,,,2
Antwione Williams,23.108,LB,DET,2016-09-11,Sun,2016,1,1.0,Away,IND,W 39-35,1.5,1.0,1.0,,,1
Antwione Williams,23.115,LB,DET,2016-09-18,Sun,2016,2,2.0,Home,TEN,L 15-16,6.5,22.0,22.0,,,2
Aqib Talib,30.208,DB,DEN,2016-09-08,Thu,2016,1,1.0,Home,CAR,W 21-20,2.25,60.0,60.0,,,1
Aqib Talib,30.218,DB,DEN,2016-09-18,Sun,2016,2,2.0,Home,IND,W 34-20,18.0,60.0,60.0,,,2
Aqib Talib,30.225,DB,DEN,2016-09-25,Sun,2016,3,3.0,Away,CIN,W 29-17,9.0,61.0,61.0,,,3
Aqib Talib,30.232,DB,DEN,2016-10-02,Sun,2016,4,4.0,Away,TAM,W 27-7,19.5,63.0,63.0,,,4
Aqib Talib,30.239,DB,DEN,2016-10-09,Sun,2016,5,5.0,Home,ATL,L 16-23,5.25,65.0,65.0,,,5
Aqib Talib,30.243,DB,DEN,2016-10-13,Thu,2016,6,6.0,Away,SDG,L 13-21,6.5,66.0,66.0,,,6
Aqib Talib,30.254,DB,DEN,2016-10-24,Mon,2016,7,7.0,Home,HOU,W 27-9,9.75,69.0,69.0,,,7
Arian Foster,30.018,WR,MIA,2016-09-11,Sun,2016,1,1.0,Away,SEA,L 10-12,11.5,,,,,1
Armonty Bryant,,,,,,2016,1,,,,,,,,,,1
Armonty Bryant,,,,,,2016,2,,,,,,,,,,2
Armonty Bryant,,,,,,2016,3,,,,,,,,,,3
Armonty Bryant,,,,,,2016,4,,,,,,,,,,4
Armonty Bryant,26.142,LB,DET,2016-10-09,Sun,2016,5,5.0,Home,PHI,W 24-23,7.5,19.0,19.0,,,5
Armonty Bryant,26.149,LB,DET,2016-10-16,Sun,2016,6,6.0,Home,LAR,W 31-28,0.75,7.0,7.0,,,6
Armonty Bryant,26.156,LB,DET,2016-10-23,Sun,2016,7,7.0,Home,WAS,W 20-17,13.0,24.0,24.0,,,7
Armonty Bryant,26.163,LB,DET,2016-10-30,Sun,2016,8,8.0,Away,HOU,L 13-20,7.5,27.0,27.0,,,8
Armonty Bryant,,,,,,2016,9,,,,,,,,,,9
Armonty Bryant,,,,,,2016,10,,,,,,,,,,10
Armonty Bryant,,,,,,2016,11,,,,,,,,,,11
Armonty Bryant,,,,,,2016,12,,,,,,,,,,12
Armonty Bryant,26.198,LB,DET,2016-12-04,Sun,2016,13,12.0,Away,NOR,W 28-13,0.0,27.0,27.0,,,13
Arrelious Benn,28.003,WR,JAX,2016-09-11,Sun,2016,1,1.0,Home,GNB,L 23-27,1.5,,,,,1
Arrelious Benn,28.01,WR,JAX,2016-09-18,Sun,2016,2,2.0,Away,SDG,L 14-38,1.4,6.0,0.09,,,2
Arrelious Benn,28.017,WR,JAX,2016-09-25,Sun,2016,3,3.0,Home,BAL,L 17-19,0.0,,,,,3
Arrelious Benn,28.024,WR,JAX,2016-10-02,Sun,2016,4,4.0,Home,IND,W 30-27,2.1,9.0,0.13,,,4
Arrelious Benn,,,,,,2016,5,,,,,,,,,,5
Arrelious Benn,28.038,WR,JAX,2016-10-16,Sun,2016,6,5.0,Away,CHI,W 17-16,13.1,4.0,0.07,,,6
Arrelious Benn,28.045,WR,JAX,2016-10-23,Sun,2016,7,6.0,Home,OAK,L 16-33,4.4,12.0,0.18,,,7
Arrelious Benn,28.049,WR,JAX,2016-10-27,Thu,2016,8,7.0,Away,TEN,L 22-36,0.0,9.0,0.13,,,8
Arrelious Benn,28.059,WR,JAX,2016-11-06,Sun,2016,9,8.0,Away,KAN,L 14-19,2.1,12.0,0.16,,,9
Arrelious Benn,28.066,WR,JAX,2016-11-13,Sun,2016,10,9.0,Home,HOU,L 21-24,0.0,11.0,0.14,,,10
Arrelious Benn,28.073,WR,JAX,2016-11-20,Sun,2016,11,10.0,Away,DET,L 19-26,0.0,2.0,0.03,,,11
Arthur Jones,,,,,,2016,1,,,,,,,,,,1
Arthur Jones,,,,,,2016,2,,,,,,,,,,2
Arthur Jones,,,,,,2016,3,,,,,,,,,,3
Arthur Jones,,,,,,2016,4,,,,,,,,,,4
Arthur Jones,,,,,,2016,5,,,,,,,,,,5
Arthur Jones,30.108,DL,IND,2016-10-16,Sun,2016,6,6.0,Away,HOU,L 23-26,1.5,41.0,41.0,,,6
Arthur Jones,30.115,DL,IND,2016-10-23,Sun,2016,7,7.0,Away,TEN,W 34-26,5.0,34.0,34.0,,,7
Arthur Jones,30.122,DL,IND,2016-10-30,Sun,2016,8,8.0,Home,KAN,L 14-30,0.0,52.0,52.0,,,8
Arthur Jones,30.129,DL,IND,2016-11-06,Sun,2016,9,9.0,Away,GNB,W 31-26,6.0,41.0,41.0,,,9
Arthur Jones,,,,,,2016,10,,,,,,,,,,10
Asante Cleveland,,,,,,2016,1,,,,,,,,,,1
Asante Cleveland,,,,,,2016,2,,,,,,,,,,2
Asante Cleveland,24.188,TE,SDG,2016-09-25,Sun,2016,3,3.0,Away,IND,L 22-26,0.0,2.0,0.03,,,3
Asante Cleveland,24.195,TE,SDG,2016-10-02,Sun,2016,4,4.0,Home,NOR,L 34-35,0.0,,,,,4
Asante Cleveland,,,,,,2016,5,,,,,,,,,,5
Asante Cleveland,,,,,,2016,6,,,,,,,,,,6
Asante Cleveland,,,,,,2016,7,,,,,,,,,,7
Asante Cleveland,,,,,,2016,8,,,,,,,,,,8
Asante Cleveland,24.23,TE,SDG,2016-11-06,Sun,2016,9,9.0,Home,TEN,W 43-35,0.0,8.0,0.1,,,9
Asante Cleveland,24.237,TE,SDG,2016-11-13,Sun,2016,10,10.0,Home,MIA,L 24-31,0.0,,,,,10
Asante Cleveland,,,,,,2016,11,,,,,,,,,,11
Austin Hooper,21.318,TE,ATL,2016-09-11,Sun,2016,1,1.0,Home,TAM,L 24-31,1.9,9.0,0.14,,,1
Austin Hooper,21.325,TE,ATL,2016-09-18,Sun,2016,2,2.0,Away,OAK,W 35-28,9.9,20.0,0.3,,,2
